Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.3085,0.4462,11.6739,11.6739,10.5075,8.4011,0.0824,3.6181,3.7171,0.6968,2.5018,23.9651,2.7436,2.6509
2022-06-30,0.3029,0.4345,10.1192,10.1192,8.8568,7.1361,0.0769,2.7455,2.8186,0.549,1.9139,24.6421,1.8865,1.7182
2022-03-31,0.2921,0.4126,26.3223,26.3223,25.1228,20.2592,0.0904,8.6099,8.8273,1.8388,6.095,25.9735,1.7112,1.7793
2021-12-31,0.3289,0.49,15.2023,15.2023,13.7543,11.4199,0.0804,4.4138,4.5291,0.9172,2.9623,25.145,2.3649,2.2611
2021-09-30,0.3289,0.4901,15.1542,15.1542,13.7064,10.7783,0.0769,4.0115,4.1163,0.8474,2.6921,25.15,2.9629,2.8769
2021-06-30,0.307,0.4431,14.7223,14.7223,13.0631,10.3323,0.0758,3.6078,3.7031,0.7845,2.5,24.7555,1.3695,1.9215
2021-03-31,0.3399,0.5148,15.426,15.426,13.7268,10.6416,0.0724,3.6035,3.7012,0.7778,2.3788,24.1686,1.1097,1.1058
2020-12-31,0.3011,0.4308,18.814,18.814,17.2719,13.4986,0.0808,4.9399,5.0761,1.0924,3.4525,23.7154,1.6719,2.43
2020-09-30,0.3372,0.5088,12.0688,12.0688,10.1192,7.4359,0.0723,2.5228,2.5957,0.5401,1.6721,22.5928,1.9801,1.9079
2020-06-30,0.3335,0.5003,7.4287,7.4287,5.4467,3.6807,0.0709,1.2259,1.2625,0.2623,0.8171,21.9013,1.5232,1.4707
2020-03-31,0.3221,0.4751,1.6716,1.6716,-0.3572,-0.244,0.0694,-0.0637,-0.0657,-0.0135,-0.0432,20.528,0.5345,0.3983
2019-12-31,0.3003,0.4292,9.122,9.122,7.427,6.0375,0.0741,1.9579,2.0138,0.4493,1.3699,22.239,1.1927,1.0947
