Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.0695,0.7173,38.1977,27.236,0.0072,3.2997,2.6331,0.217,2.4187,93.5955,0.605,0.349
2022-06-30,0.0722,0.7475,38.2273,26.5223,0.0075,3.3847,2.6719,0.2188,2.4458,91.2003,0.586,0.3136
2022-03-31,0.0992,0.3391,37.518,26.2626,0.0074,3.2026,2.5168,0.2143,2.2362,,0.0549,-0.2473
2021-12-31,0.1005,0.3445,35.5175,27.4013,0.0074,3.2613,2.5517,0.2209,2.2631,88.5816,5.45,5.1167
2021-09-30,0.1072,0.6402,37.1158,27.1868,0.0074,3.1068,2.538,0.2144,2.2319,82.5712,3.0043,2.7404
2021-06-30,0.118,0.8117,37.1805,28.8541,0.0075,3.3506,2.8582,0.2308,2.4783,75.1079,0.8787,0.6358
2021-03-31,0.1206,0.9489,37.3044,27.4783,0.0074,3.1021,2.6345,0.215,2.2763,73.4128,-2.6441,-2.904
2020-12-31,0.1312,1.1513,36.2747,26.689,0.0073,2.8945,2.5636,0.2073,2.1842,67.4864,0.6493,0.3712
2020-09-30,0.1352,1.3472,37.4736,28.6125,0.0073,3.0222,2.6372,0.22,2.2345,65.885,0.4269,0.2393
2020-06-30,0.1436,1.6247,35.862,27.2509,0.0069,2.7226,2.4821,0.2001,2.0792,61.4544,0.6473,0.4777
2020-03-31,0.1461,1.7397,31.8326,24.0881,0.0069,2.3732,2.1595,0.1765,1.8025,60.4438,1.3459,1.1199
2019-12-31,0.1146,1.4491,35.6097,27.141,0.0075,2.8256,2.5583,0.2116,2.2109,58.4216,-5.1186,-5.3922
2019-09-30,0.1191,1.3731,34.9223,27.0643,0.0074,2.7657,2.5748,0.2115,2.1935,55.9882,6.937,6.6368
2019-06-30,0.1215,1.2012,33.7422,26.2819,0.0076,2.6881,2.5,0.2106,2.1208,54.8214,2.287,2.0718
2019-03-31,0.1562,1.0695,33.8324,26.9561,0.0078,2.7954,2.5977,0.2225,2.1136,54.0404,1.4181,1.2189
2018-12-31,0.1617,1.207,36.5398,27.3897,0.0079,2.9908,2.7537,0.2333,2.2356,52.6239,-0.2151,-0.4238
2018-09-30,0.1618,1.3123,35.4837,26.1844,0.0078,2.8372,2.5632,0.2222,2.0652,52.6016,4.8281,4.609
2018-06-30,0.1681,1.4407,34.7967,27.2673,0.0077,2.9398,2.6446,0.2235,2.1086,50.8859,0.4665,0.2454
2018-03-31,0.1759,1.2981,34.7921,26.398,0.0078,2.8455,2.6588,0.2207,2.0937,48.4146,1.6302,1.4707
2017-12-31,0.1762,1.2882,34.6822,26.3892,0.0078,2.8452,2.6036,0.2213,2.0472,48.3519,1.353,1.0973
2017-09-30,0.5731,1.403,36.6289,28.1346,0.0078,3.1067,2.8291,0.2372,1.1495,47.0332,1.7861,1.5502
2017-06-30,0.5601,1.2938,35.6817,27.9003,0.0076,2.976,2.7067,0.2304,1.1307,46.0414,1.4848,1.2288
2017-03-31,0.5004,1.0157,36.0637,27.2984,0.0077,2.875,2.6318,0.2311,1.2459,45.1162,1.6108,1.3315
2016-12-31,0.1051,0.9859,38.8457,27.4624,0.008,3.1048,2.7427,0.2444,2.3202,44.7765,2.0087,1.8129
2016-09-30,0.1119,0.8708,37.4418,28.6068,0.0079,3.2388,2.8194,0.2527,2.3678,42.9321,2.022,1.8891
2016-06-30,0.0631,1.0188,38.5492,28.341,0.008,3.1935,2.7716,0.2549,2.4513,42.1195,0.6593,0.5303
2016-03-31,0.0665,0.7229,38.0294,27.3816,0.0083,3.2505,2.7983,0.2536,2.4567,40.9033,0.8422,0.737
2015-12-31,0.4369,0.7934,37.6717,25.8349,0.0082,2.9695,2.621,0.2374,1.3821,39.0506,0.6571,0.507
2015-09-30,0.0736,0.9059,39.2466,26.3205,0.0082,3.0683,2.6291,0.2435,2.3201,37.7898,1.6407,1.5744
2015-06-30,0.0752,0.9977,39.9685,26.6793,0.0083,3.072,2.6238,0.2473,2.3072,36.9766,1.5387,1.4474
2015-03-31,0.078,1.0551,37.8002,24.82,0.008,2.7694,2.4081,0.227,2.1058,35.713,0.4743,0.4197
2014-12-31,0.5443,1.1944,39.3586,25.2277,0.0083,2.9689,2.5584,0.2388,1.1011,34.5592,1.6837,1.5811
2014-09-30,0.0854,1.2192,44.193,28.5903,0.0092,3.5829,3.0783,0.2914,2.6547,33.9161,1.1058,1.0274
2014-06-30,0.0869,1.3043,42.633,27.5448,0.0084,3.2653,2.7928,0.2614,2.4038,33.2666,0.758,0.6986
2014-03-31,0.5588,1.2665,41.9436,26.9113,0.0084,3.1822,2.7114,0.2587,1.1261,32.6789,0.1267,0.0676
2013-12-31,0.0103,1.2483,44.6795,28.2204,0.0086,3.5254,2.9632,0.2738,2.7431,31.3332,1.2216,1.1213
2013-09-30,0.5726,1.3398,45.5189,28.81,0.0086,3.5039,3.1012,0.2729,1.2313,29.345,0.605,0.4895
2013-06-30,0.5374,1.2593,46.4517,29.1373,0.0095,3.6309,3.2077,0.3014,1.3739,28.7291,3.0721,2.9841
2013-03-31,0.4989,1.2261,48.7317,31.5461,0.0104,4.0602,3.787,0.3493,1.7455,26.756,-0.7632,-0.905
2012-12-31,0.4853,0.9651,52.377,30.0137,0.0099,3.7511,3.4908,0.3164,1.6469,25.901,0.4682,0.3302
2012-09-30,0.019,1.0154,45.3052,29.7494,0.01,3.6509,3.4232,0.3152,3.1857,24.1497,2.0487,1.9574
2012-06-30,0.0371,1.0691,45.078,25.8086,0.0101,3.6398,3.4116,0.318,3.1038,23.4166,0.5808,0.4899
2012-03-31,0.0418,1.1088,44.9092,29.8625,0.0101,3.4787,3.4423,0.3118,3.1009,21.9868,0.1775,0.0874
2011-12-31,0.0473,0.8975,50.4381,31.1236,0.0108,3.6247,3.8892,0.3385,3.4531,20.0586,-0.2765,-0.3686
2011-09-30,0.0343,0.8791,48.9533,30.9523,0.0106,3.5701,3.8563,0.3319,3.4479,19.2568,0.0563,-0.0395
