Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,2.1751,0.5997,1.7215,72.6391,23.9918,23.9918,28.5043,-16.3451,-12.9556,0.4698,12.8375,28.4324,-24.7235,-142.9854,-6.1103,-9.8959,9.5603,0.0319,-0.1031
2021-12-31,1.9712,0.4414,0.9288,74.5681,28.0518,28.0518,32.8695,3.8196,130.595,0.3913,15.301,23.8546,2.5772,4.5,0.9464,1.4396,16.4613,0.6384,0.6137
2020-12-31,1.7966,0.6849,2.1752,79.7954,29.638,29.638,36.1929,37.6096,63.7171,0.4606,13.6411,26.7574,69.8399,-337.9076,12.8793,22.0069,5.2061,-0.2688,-0.3202
2019-12-31,1.1574,0.7105,2.8094,78.6647,23.8256,23.8256,31.902,22.2372,24.0409,0.4088,13.3856,27.2681,49.9303,-84.1951,7.8849,14.4558,3.6055,0.9558,0.9909
2018-12-31,1.5999,0.5503,1.4697,76.6127,20.2543,20.2543,27.5954,26.0,29.2486,0.3791,12.1489,30.0439,33.88,206.8027,9.3256,15.237,6.8645,-0.2747,-0.2773
2017-12-31,2.1759,0.5343,1.2443,77.6267,22.8065,22.8065,29.6162,22.9173,-10.2448,0.382,14.2629,25.5908,-12.5854,-31.5872,-3.8983,-5.8613,7.8222,0.4865,0.4077
2016-12-31,2.307,0.4161,0.8502,78.447,25.0054,25.0054,32.3403,39.2665,78.1458,0.3899,15.7061,23.2394,69.1242,122.7257,30.5489,40.3646,9.6955,-0.8354,-0.8351
2015-12-31,3.4927,0.5065,1.0263,79.3878,25.5703,25.5703,33.5661,28.0028,20.0768,0.4839,13.8805,26.296,29.6077,95.6757,10.9659,14.6116,5.5541,-1.2323,-1.2826
2014-12-31,1.5134,0.254,0.3832,81.0808,28.1684,28.1684,35.9272,28.6121,0.5233,0.1948,14.65,24.9147,-4.3454,-5.7277,-1.9166,-3.2418,16.2631,0.7337,0.7529
2013-12-31,1.8422,0.1483,0.1744,81.9305,29.7202,29.7202,37.7135,31.1372,34.5888,0.199,0.6377,572.3652,8.7411,15.3806,4.9822,7.4449,18.2743,0.8812,1.3222
2012-12-31,1.9588,0.1644,0.2166,70.0398,20.523,20.523,29.0506,21.9159,18.5404,0.3796,1.2705,287.2896,12.5042,23.2946,7.0373,10.4481,16.1244,0.4296,0.2056
2011-12-31,1.8802,0.0784,0.1166,70.2969,20.3656,20.3656,28.4329,33.5565,27.712,0.4265,1.8943,192.6807,18.0089,39.5759,11.8192,16.5973,13.9425,0.4242,0.2364
2010-12-31,2.45,0.089,0.1173,71.9965,22.4334,22.4334,30.7558,22.9139,19.6702,0.4161,3.0468,119.7969,11.7696,21.0193,8.185,10.7225,11.7917,-0.1592,-0.2702
2009-12-31,2.323,,,71.5864,16.6919,16.6919,25.9839,32.9899,27.3748,0.4741,3.4019,107.2936,17.3278,34.7417,12.9784,17.3278,10.6239,2.2285,1.7939
