Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.9001,0.1328,0.2049,100.0,38.7752,38.7752,52.5562,38.5223,30.1883,0.6213,8.9523,40.7717,31.3128,31.3128,18.7547,27.1541,42.163,3.8447,2.1183
2021-12-31,2.1237,0.1861,0.2303,100.0,32.7325,32.7325,52.3173,31.826,25.0188,0.4876,7.9837,45.718,21.028,21.028,12.1979,17.1143,37.8974,6.4037,5.8597
2020-12-31,1.6942,0.1987,0.2865,100.0,-4.9311,-4.9311,25.8883,-6.6987,-5.484,0.3081,7.1405,51.1172,-2.98,-2.98,-1.6897,-2.3878,34.7893,-5.4005,-0.241
2019-12-31,1.1753,0.1613,0.2392,100.0,21.2831,21.2831,42.8596,20.397,15.7365,0.4682,8.0712,45.2223,12.6382,12.6382,7.3671,10.6001,37.1889,0.6659,-0.0696
2018-12-31,1.3565,0.2107,0.3142,100.0,25.8712,25.8712,45.7573,24.5494,19.7914,0.5091,7.3728,49.5063,17.6565,17.6565,10.0754,13.9357,33.3852,6.0134,2.6714
2017-12-31,1.2031,0.2703,0.3922,100.0,8.2653,8.2653,38.6837,5.899,23.0416,0.3757,6.5513,55.714,15.8603,15.8603,8.6568,11.5738,28.1486,3.1076,-0.9825
2016-12-31,1.6698,0.333,0.4997,100.0,-16.0154,-16.0154,30.4306,-20.3579,-14.3346,0.2611,6.227,58.6158,-7.8438,-7.8438,-3.7431,-5.2319,24.2441,-2.3252,3.8634
2015-12-31,1.4249,0.3394,0.5142,100.0,-76.3475,-76.3475,-38.5094,-79.0364,-51.6649,0.3247,9.0161,40.4833,-34.9571,-34.9571,-16.7758,-23.0938,23.5388,-9.1794,-4.0166
2014-12-31,1.6003,0.25,0.3337,100.0,29.0642,29.0642,51.2264,27.6974,16.1654,0.5188,9.7439,37.4592,16.46,16.46,8.3868,12.3454,32.3048,2.3493,-0.1131
2013-12-31,1.4229,0.277,0.3835,100.0,25.3688,25.3688,50.2252,23.7237,15.166,0.4738,8.708,41.9153,14.2499,14.2499,7.1861,10.3029,28.23,3.7479,3.3776
2012-12-31,1.2277,0.3077,0.4751,100.0,12.6666,12.6666,39.7984,10.9628,4.8814,0.4274,6.9301,52.6688,4.2927,4.2927,2.0861,2.9717,24.4536,1.073,0.2707
2011-12-31,1.2901,0.2838,0.3963,100.0,20.8699,20.8699,45.7203,18.8601,10.7753,0.4077,6.852,53.2692,8.6317,8.6317,4.3928,6.182,23.4944,3.276,2.5588
2010-12-31,1.1384,0.3284,0.5105,100.0,8.5791,8.5791,40.4145,6.6882,2.6337,0.2821,5.2216,69.9014,1.5702,1.5702,0.7429,1.0545,20.1348,-0.4798,-3.591
2009-12-31,1.3671,0.2163,0.2798,100.0,20.281,20.281,52.6436,18.2164,11.4191,0.2642,5.9213,61.6415,5.4673,5.4673,3.0169,4.2846,19.7975,5.8012,-0.7316
