Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.9009,0.6783,5.5845,100.0,28.4725,28.4725,33.6557,28.4725,22.7256,0.0329,0.3497,1043.777,10.5751,9.6093,0.781,3.0909,349.9025,6.6162,5.7694
2021-12-31,0.8771,0.698,6.4898,100.0,45.5754,45.5754,48.9712,45.5754,35.6444,0.0405,0.3693,988.3153,21.8044,19.6814,1.4778,5.9434,329.5411,69.1442,76.3485
2020-12-31,0.7539,0.69,6.1921,100.0,28.0049,28.0049,32.2733,28.0049,20.0067,0.0383,0.3673,993.8469,11.1638,9.8601,0.8133,3.0571,278.8,-115.0065,-119.4509
2019-12-31,0.7746,0.6964,5.7189,100.0,28.958,28.958,33.6206,28.958,21.6084,0.0368,0.4899,745.111,10.7081,9.3791,0.8526,2.8472,259.8728,21.1133,27.236
2018-12-31,0.9319,0.7131,5.3835,100.0,34.0862,34.0862,37.713,34.0862,26.9281,0.0393,0.5054,722.2546,13.2423,11.5973,1.1225,3.3274,245.2399,92.5331,87.9674
2017-12-31,0.928,0.7258,6.0897,91.213,34.0116,34.0116,37.5313,34.0116,11.2588,0.0357,0.386,945.5429,6.0889,5.2114,0.4675,1.429,219.4264,-65.0084,-65.6793
2016-12-31,0.9222,0.6851,5.1369,90.8314,33.4654,33.4654,36.7067,33.4654,23.0172,0.0358,0.4678,780.3105,9.7741,8.5139,0.8601,2.6806,221.309,-5.7485,-7.9577
2015-12-31,0.8722,0.6692,5.1643,92.3832,25.9551,25.9551,28.8853,25.9551,16.4636,0.0393,0.4705,775.7923,8.054,7.0139,0.7062,2.3204,206.7507,37.4363,35.3059
2014-12-31,0.8607,0.6689,5.562,92.7566,35.7884,35.7884,39.6606,35.7884,23.3926,0.0403,0.3655,998.7498,11.5181,10.2383,0.9905,3.3895,192.4353,-25.8558,-25.9361
2013-12-31,0.8182,0.6723,6.9,93.1562,34.3127,34.3127,38.1775,34.3127,22.5867,0.0375,0.3495,1044.443,11.2815,10.2464,0.8821,3.3579,175.7935,-15.8612,-15.3832
2012-12-31,0.7073,0.6884,7.3411,93.5369,32.8045,32.8045,37.8919,32.8045,21.3447,0.0364,0.374,976.0328,10.7529,9.8724,0.7964,3.0759,162.7783,-15.4495,-15.2306
2011-12-31,0.7889,0.7115,8.1934,91.4512,21.412,21.412,27.8991,21.412,8.712,0.0312,0.3869,943.3801,6.6024,6.3115,0.4811,1.8211,144.9715,49.5566,49.5439
2010-12-31,0.798,0.6927,7.4318,94.1753,32.9205,32.9205,37.7825,32.9205,19.6956,0.043,0.5012,728.3037,11.8667,10.7994,0.9167,3.3183,152.4163,-97.8711,-97.1687
2009-12-31,0.8043,0.7236,7.344,94.9129,43.8957,43.8957,48.1969,43.8957,26.9896,0.0532,0.6653,548.6353,20.9938,18.9284,1.5767,5.2326,137.2784,88.7185,86.0428
