Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.3146,0.459,-2.8631,-2.8631,-1.2157,-3.6139,-2.7542,0.5248,-8.8687,-9.8498,-1.3924,-5.3883,65.9696,1.778,2.1535
2021-12-31,0.2409,0.3174,13.7345,13.7345,15.8733,12.7461,2.9355,0.5087,22.2784,23.8567,5.1881,15.5847,89.4199,-0.2994,-0.4767
2020-12-31,0.2057,0.259,17.5929,17.5929,19.2202,16.2304,13.0306,0.3326,19.2197,19.4951,4.3092,14.2711,99.398,2.0248,2.3469
2019-12-31,0.2032,0.2551,13.9838,13.9838,15.5268,13.1027,11.2612,0.3463,18.219,18.4497,3.6073,13.2612,81.4984,0.7275,0.2135
2018-12-31,0.2324,0.3027,7.5876,7.5876,8.871,6.6005,5.0534,0.3547,11.1444,11.5004,1.9243,7.7801,64.1928,2.9226,2.9512
2017-12-31,0.2197,0.2816,12.5866,12.5866,14.1295,11.5436,8.7243,0.3505,17.0824,17.4472,3.1613,12.2972,63.5239,1.1461,1.1628
2016-12-31,0.2358,0.3085,8.2195,8.2195,9.2409,7.3638,4.7087,0.3443,9.9697,9.6983,1.7282,6.9725,56.2104,1.6942,1.6094
2015-12-31,0.2037,0.2559,10.1254,10.1254,11.166,9.2054,5.7639,0.3407,11.877,11.5442,2.0744,8.6325,52.5591,1.5041,1.4166
2014-12-31,0.1873,0.2305,13.1984,13.1984,14.2371,12.0208,7.7925,0.3248,13.8632,13.5167,2.6272,10.3848,53.3589,-1.635,-1.8521
2013-12-31,0.224,0.2887,14.5246,14.5246,15.591,9.8415,6.5581,0.2794,11.0145,11.2665,1.8459,8.2367,47.8397,2.8251,2.963
2012-12-31,0.2274,0.2943,11.0911,11.0911,12.2557,9.9235,6.9218,0.2624,11.2051,11.9235,1.8165,8.6571,42.9645,2.5071,2.3992
2011-12-31,0.2438,0.3224,4.2169,4.2169,4.9887,2.9369,2.4101,0.2608,4.2944,4.6067,0.6286,3.2475,36.5788,-3.1124,-3.284
2010-12-31,0.2368,0.3102,4.707,4.707,5.0064,3.5032,2.9013,0.2399,4.7837,5.0138,0.6961,3.651,35.7298,-1.1516,-1.1007
2009-12-31,0.2611,0.3534,5.5071,5.5071,5.2229,3.8984,2.6677,0.2413,5.1074,5.3894,0.6438,3.7736,31.1378,7.9516,7.6021
