Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.3732,0.7253,28.2671,22.1304,0.0104,3.1574,4.5381,0.2432,1.824,72.1756,19.093,18.5329
2022-09-30,0.3531,0.7158,28.6921,22.609,0.0097,2.9148,4.1246,0.2273,1.7404,69.7017,11.9936,11.4305
2022-06-30,0.3443,0.5648,28.3724,24.193,0.0098,3.1398,4.487,0.2488,1.9009,70.0916,-11.1147,-11.6038
2022-03-31,0.3468,0.6947,24.4726,18.9224,0.0096,2.4909,3.5744,0.1874,1.5045,71.4327,12.3267,11.9558
2021-12-31,0.33,0.5547,23.8562,21.634,0.0097,2.7455,3.8882,0.2215,1.7067,74.7658,12.1947,11.502
2021-09-30,0.3221,0.5186,29.2781,23.1618,0.0093,2.8179,4.0164,0.221,1.7721,74.7041,1.2719,0.7201
2021-06-30,0.3412,0.5692,30.7642,23.8767,0.0093,3.2901,4.8895,0.2337,1.9974,73.2657,-21.7193,-22.285
2021-03-31,0.3562,0.6105,21.1896,16.5259,0.0093,2.2537,3.3769,0.1638,1.3362,71.8466,-10.4923,-10.9477
2020-12-31,0.3451,0.8094,21.9746,17.0723,0.0093,2.2631,3.2175,0.1706,1.3423,74.1882,9.4538,9.0728
2020-09-30,0.3515,1.0541,24.4612,18.5704,0.0102,2.404,3.4513,0.204,1.4082,72.4437,-14.644,-15.0708
2020-06-30,0.3852,1.2573,27.8336,22.9463,0.0103,3.0979,4.5004,0.2476,1.7153,70.5851,3.7985,3.3566
2020-03-31,0.3944,2.1546,25.553,19.1482,0.0084,2.964,4.4052,0.1749,1.6092,67.7977,11.2823,10.9639
2019-12-31,0.3386,0.5915,20.9524,16.1576,0.0124,2.627,3.7993,0.2296,1.5268,68.3597,2.7152,2.297
2019-09-30,0.3124,0.7877,24.8535,18.2006,0.0119,2.7092,3.7295,0.2383,1.5901,69.3273,13.3783,12.7487
2019-06-30,0.3088,0.7127,25.0,18.6978,0.0119,2.6971,3.7308,0.243,1.5939,68.3195,0.6509,0.1931
2019-03-31,0.3087,0.5411,21.6872,15.4372,0.0128,2.3796,3.3244,0.2225,1.4025,66.463,-1.5169,-1.9649
2018-12-31,0.3096,0.6172,17.5456,13.1343,0.0123,2.0763,2.9286,0.1787,1.2196,65.1065,3.1435,2.675
2018-09-30,0.2962,0.5309,29.9263,23.7265,0.0128,3.662,4.4741,0.3265,2.1899,64.7,14.6991,14.3193
2018-06-30,0.3152,0.6459,29.1081,22.7703,0.0123,3.7832,4.8549,0.2952,2.224,61.6984,-3.794,-4.1689
2018-03-31,0.3282,0.6264,25.7853,19.7317,0.0122,3.4318,4.4669,0.2633,1.9764,61.2988,12.9784,12.5839
2017-12-31,0.3424,0.6993,27.6155,10.6318,0.0123,1.8252,2.3771,0.1464,1.0284,60.7018,13.3469,12.9529
