Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.5597,3.5172,25.5763,18.475,0.0072,1.9515,2.0051,0.1476,0.7773,102.8044,-0.4634,-1.0725
2022-06-30,0.5632,3.3884,32.7106,23.4141,0.0077,2.6513,2.7287,0.2011,1.0478,103.0748,5.1427,4.5103
2022-03-31,0.5615,3.4113,27.8242,22.7518,0.0079,2.4114,2.4861,0.1807,0.9562,102.1427,-6.8122,-7.4228
2021-12-31,0.5566,3.1339,22.7968,21.6945,0.0076,1.7308,1.7973,0.1387,0.6956,102.1349,-6.2324,-6.8328
2021-09-30,0.5616,3.3551,33.2407,24.6782,0.0075,2.5428,2.6606,0.1977,1.0153,101.6026,17.8433,17.3673
2021-06-30,0.566,3.4131,38.9216,31.2464,0.0081,3.3491,3.5155,0.266,1.3247,100.1142,0.302,-0.1477
2021-03-31,0.5577,3.3783,48.7515,37.5579,0.0091,4.3592,4.5163,0.3447,1.7356,98.3398,11.0646,10.6735
2020-12-31,0.5757,3.3404,30.0974,25.2351,0.008,2.3932,2.4958,0.1914,0.9165,96.1534,-0.5641,-1.0957
2020-09-30,0.5841,3.4169,25.7238,20.4671,0.0069,1.7988,1.8892,0.1422,0.6791,93.4672,-1.4104,-1.8701
2020-06-30,0.5926,3.5617,9.4175,6.819,0.0053,0.6063,0.635,0.0473,0.2239,92.3701,2.8642,2.4543
2020-03-31,0.5796,3.6655,21.7918,17.6676,0.0065,1.456,1.5243,0.1148,0.555,92.6992,-12.0798,-12.2965
2019-12-31,0.5619,2.9907,33.4703,25.9216,0.0087,2.8409,2.9934,0.2562,1.1292,91.7383,10.0979,9.753
2019-09-30,0.5514,3.0858,36.4705,29.7541,0.0082,2.7834,2.9008,0.2453,1.1252,90.2668,0.6892,0.2103
2019-06-30,0.56,3.0895,36.9848,26.7143,0.0084,2.6603,2.802,0.241,1.0642,87.6959,-0.4358,-1.6642
2019-03-31,0.5528,3.0944,36.1472,26.3889,0.0085,2.6459,2.79,0.2419,1.0752,85.1969,-16.0587,-16.2637
2018-12-31,0.5407,2.9756,34.7388,21.6446,0.008,2.4102,2.5352,0.2245,1.0033,83.2074,2.7039,2.2861
2018-09-30,0.5432,2.995,37.0321,28.041,0.0086,2.5908,2.7179,0.2407,1.0696,81.0204,8.8314,8.4316
2018-06-30,0.5409,2.9489,35.6543,24.7271,0.0087,2.474,2.593,0.2354,1.0281,79.857,0.5712,0.2989
2018-03-31,0.5398,2.9071,35.6787,27.0666,0.0089,2.5306,2.654,0.2419,1.0547,79.5574,2.714,2.3753
2017-12-31,0.54,2.7897,32.9223,-125.5811,0.0084,-10.2868,-10.7678,-1.0185,-4.2805,78.4744,-1.9618,-2.2441
2017-09-30,0.5044,2.4972,36.8893,23.4007,0.0086,1.9759,2.0583,0.219,0.8968,86.4682,6.6007,6.2999
2017-06-30,0.4935,2.3938,34.4351,21.2505,0.0088,1.8329,1.9099,0.2083,0.851,84.8237,-6.7867,-7.0733
2017-03-31,0.4764,2.2996,35.8337,24.5042,0.0092,1.9619,2.0456,0.2261,0.9409,83.2285,-1.1036,-1.3397
2016-12-31,0.4769,2.2895,31.4679,19.7692,0.009,1.7357,1.8154,0.2004,0.8306,81.5696,8.7671,8.6081
2016-09-30,0.4732,2.2491,35.0943,22.243,0.0088,1.8211,1.9099,0.2138,0.8799,81.6534,2.613,2.3872
2016-06-30,0.471,2.2323,35.7099,22.4223,0.0089,1.8932,1.9869,0.2225,0.9188,80.2035,7.4077,7.2296
2016-03-31,0.476,2.2822,31.8272,20.748,0.0087,1.6625,1.7438,0.1948,0.8035,77.9443,-0.1828,-0.3432
2015-12-31,0.4743,2.1801,29.679,18.3086,0.0094,1.6499,1.744,0.1967,0.8024,75.5404,-0.5905,-0.7943
2015-09-30,0.4901,2.3891,36.1601,23.7347,0.0095,2.081,2.2191,0.2381,0.9884,74.5679,7.7375,7.4477
2015-06-30,0.4896,2.4955,38.396,25.5082,0.0098,2.3485,2.5326,0.2656,1.1228,73.3676,5.3762,5.1973
2015-03-31,0.4936,2.6281,38.5796,25.8161,0.0098,2.3606,2.5767,0.263,1.1293,71.1975,0.6886,0.4896
2014-12-31,0.5131,2.8054,9.1147,0.462,0.0087,0.1903,0.2108,0.0208,0.0881,70.0072,3.3879,3.1417
2014-09-30,0.5114,2.813,27.5146,14.9774,0.0096,1.423,1.5954,0.1549,0.6662,70.603,3.3264,3.3131
2014-06-30,0.5158,2.7865,12.182,0.4539,0.0093,0.1239,0.1398,0.0132,0.0575,70.2886,-1.1804,-1.579
2014-03-31,0.5144,2.8366,33.0364,20.7462,0.0097,1.9466,2.2233,0.2086,0.9127,69.209,9.7256,9.4739
2013-12-31,0.5175,2.8736,23.0013,14.6602,0.0086,1.159,1.3331,0.1229,0.5409,68.0477,1.2892,1.0001
2013-09-30,0.5222,3.0529,26.2491,19.1792,0.0086,1.6132,1.8722,0.1677,0.7508,66.8444,4.7104,4.4749
2013-06-30,0.5276,3.1393,33.8406,22.3622,0.0099,2.164,2.5317,0.2223,1.0,65.0524,6.5755,6.3832
2013-03-31,0.5454,3.1985,30.5035,21.0935,0.0096,2.0452,2.4235,0.2089,0.9149,64.1953,8.2179,8.0228
2012-12-31,0.5563,3.2371,7.1386,7.9265,0.008,0.6856,0.8194,0.0693,0.3001,63.0585,-5.9447,-6.4475
2012-09-30,0.5902,3.5784,-8.9554,4.1182,0.0058,0.2574,0.313,0.0251,0.1053,64.3603,1.1377,1.2903
2012-06-30,0.6081,3.7167,23.234,18.4578,0.0083,1.6057,1.9588,0.1554,0.6283,63.3726,-1.765,-2.023
2012-03-31,0.6287,3.966,24.5386,17.6559,0.0085,1.6695,2.0577,0.1575,0.6188,62.658,3.1358,2.9099
2011-12-31,0.6431,3.9115,8.512,6.791,0.0074,0.5813,0.7187,0.0556,0.2071,61.416,11.3289,11.0818
2011-09-30,0.6505,4.3052,28.2308,21.1843,0.0092,2.0902,2.5951,0.1933,0.7292,61.3406,8.6615,8.4619
2011-06-30,0.6636,4.3746,24.6488,19.1044,0.0089,1.8684,2.3693,0.1703,0.6274,61.2228,1.2699,1.0967
2011-03-31,0.6847,4.5523,25.055,17.7988,0.0086,1.7512,2.2438,0.1556,0.5512,59.3681,0.3467,0.258
2010-12-31,0.6969,4.6962,7.7192,9.4669,0.0072,0.8297,1.0762,0.0717,0.251,57.0538,3.8704,3.6709
2010-09-30,0.701,4.894,21.8883,14.3843,0.0076,1.5776,2.0367,0.1311,0.4708,56.8624,-5.8281,-5.7561
2010-06-30,0.7243,5.2956,22.7682,17.3463,0.008,1.7374,2.2854,0.1408,0.4781,54.2977,1.9078,1.9993
2010-03-31,0.7407,5.7656,30.988,25.9631,0.0085,2.7687,3.7469,0.2122,0.7165,53.7308,12.0743,12.1966
2009-12-31,0.7014,4.6762,619.5813,68.8424,-0.0013,-5.0045,-6.7695,-0.4169,-1.4914,54.4084,-34.0669,-34.6014
2009-09-30,0.7264,5.2675,-4.5529,-27.9026,0.0062,0.4157,0.5794,0.0314,0.1135,62.5216,23.1596,19.9444
2009-06-30,0.693,4.8082,29.8489,24.1261,0.0096,5.4929,3.9267,0.2373,0.8735,279.9127,-20.1508,-14.3226
2009-03-31,0.698,5.2716,17.3148,-6.6137,0.008,2.3632,1.6868,0.0929,0.3506,264.7034,-14.0779,-12.8181
