Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2021-12-31,0.3044,0.4377,18.1417,20.6485,29.5484,23.2418,17.9784,0.0873,14.5016,14.3995,1.6646,10.0157,84.1738,6.0658,6.0658
2020-12-31,0.3584,0.5586,2.8443,6.1757,15.5959,-16.6751,-13.6569,0.0746,-8.7433,-8.6802,-0.9946,-5.5694,77.9971,3.2256,3.2256
2019-12-31,0.3439,0.5243,10.8431,13.6916,23.7547,10.628,6.686,0.0947,6.1561,6.1118,0.7849,4.0097,77.5024,-1.5986,-1.5986
2018-12-31,0.3761,0.6027,0.4769,3.2391,14.554,0.5423,-0.0127,0.0963,0.1797,0.1797,0.0209,0.1121,66.1302,7.9685,7.9685
2017-12-31,0.325,0.4815,2.813,5.1716,12.9948,2.9604,-12.2859,0.0994,-9.2226,-9.2226,-1.2161,-6.2251,73.0864,-11.611,-11.611
2016-12-31,0.2868,0.4022,-1.0407,1.3654,9.1756,-0.1413,-1.6213,0.1051,-0.337,-0.337,-0.052,-0.2403,77.2182,1.0537,1.0537
2015-12-31,0.2448,0.3242,6.9402,9.1364,17.0727,5.6252,3.765,0.1174,2.4631,2.4631,0.4472,1.8601,75.558,-1.303,-1.303
2014-12-31,0.2254,0.291,16.4364,19.1038,26.01,16.3044,11.6899,0.1249,7.0606,7.0606,1.469,5.469,77.9634,-0.5007,-0.5007
2013-12-31,0.292,0.4125,14.6166,17.7266,24.5695,13.6017,13.1908,0.1272,8.9117,8.9117,1.6641,6.3093,69.0414,1.7809,1.7809
2012-12-31,0.3296,0.4915,13.5633,16.8197,27.1393,4.0596,4.8277,0.1298,3.7489,3.7489,0.6742,2.5134,66.8343,2.2237,2.2237
2011-12-31,0.4236,0.7349,8.2344,11.9883,23.3853,-1.3839,30.4278,0.1177,18.4222,18.4222,3.4107,10.6183,53.9814,-121.5022,-121.5022
2010-12-31,0.4301,0.7548,5.7999,15.0572,29.0626,27.8007,2.8093,0.1066,32.1262,11.7045,1.9393,6.6699,806.1838,-15.8715,-15.8715
2009-12-31,0.536,1.1552,-11.7195,7.3111,36.8007,-18.963,-16.2286,0.089,-45.3061,-13.9507,-1.5123,-6.0641,726.107,137.3287,137.3287
