Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.4995,2.6566,38.4907,29.6834,0.0083,3.8157,4.2854,0.258,1.6919,98.1923,-6.1363,-6.1363
2022-06-30,0.5018,2.6548,36.6887,27.6727,0.0077,3.4145,3.8138,0.2252,1.5059,97.5741,22.1863,22.1863
2022-03-31,0.5063,2.7169,34.3987,26.8168,0.0074,3.2727,3.6418,0.2094,1.4301,97.3422,-14.0614,-14.0614
2021-12-31,0.5058,2.4263,41.4372,32.4996,0.0082,4.0106,4.3797,0.2778,1.7473,99.9022,28.1323,28.1323
2021-09-30,0.5072,2.7007,45.2653,36.0204,0.0083,4.5795,5.0057,0.311,1.9859,98.1438,7.6417,7.6417
2021-06-30,0.5115,2.7277,46.078,35.0873,0.0089,4.7123,5.156,0.3243,2.0378,95.8404,4.2746,4.2746
2021-03-31,0.4989,2.9559,48.5888,38.0292,0.0099,5.7395,6.3239,0.3876,2.5529,92.7328,-14.2493,-14.2493
2020-12-31,0.5021,2.5498,48.6036,37.468,0.0092,4.8682,5.3717,0.3585,2.1631,91.6085,-9.0609,-9.0609
2020-09-30,0.5073,2.6561,41.0871,31.4726,0.0088,3.9174,4.3017,0.2909,1.716,88.9419,-4.7574,-4.7574
2020-06-30,0.5452,2.8959,25.042,18.87,0.007,1.9995,2.2026,0.1459,0.8061,86.7783,26.6653,26.6653
2020-03-31,0.534,2.9421,16.0492,12.1544,0.0064,1.2392,1.3682,0.0913,0.5111,85.7434,-38.7296,-38.7296
2019-12-31,0.5273,2.4313,40.1224,29.8209,0.0101,3.6358,4.0964,0.317,1.5412,84.7368,25.8112,25.8112
2019-09-30,0.5286,2.7671,41.0592,30.9825,0.01,3.8477,4.2978,0.3284,1.6191,84.2816,4.5177,4.5177
2019-06-30,0.5232,2.6521,41.0972,33.3068,0.0101,4.086,4.5981,0.3539,1.7483,82.3194,-4.6139,-4.6139
2019-03-31,0.5282,2.8548,40.658,31.6816,0.0101,3.9421,4.463,0.3353,1.6667,80.0984,-24.4483,-24.4483
2018-12-31,0.5237,2.6447,36.3603,27.3206,0.0093,3.0662,3.4951,0.2694,1.3121,78.3069,0.5182,0.5182
2018-09-30,0.5106,2.5777,40.6241,30.2068,0.0101,3.6247,4.1026,0.3204,1.5839,77.8719,3.8876,3.8876
2018-06-30,0.5148,2.5719,39.8297,29.6877,0.0102,3.5939,4.0981,0.3211,1.5674,76.6043,10.2579,10.2579
2018-03-31,0.5172,2.5478,39.8699,30.8055,0.0102,3.7856,4.32,0.3338,1.6418,75.2475,-10.0902,-10.0902
2017-12-31,0.5263,2.4188,35.656,16.3074,0.0091,1.843,2.1023,0.167,0.784,74.6484,3.5414,3.5414
2017-09-30,0.552,2.4788,39.6087,25.9554,0.0094,2.8978,3.2915,0.2627,1.1674,74.4676,-1.432,-1.432
2017-06-30,0.5562,2.4959,39.7659,26.7376,0.0096,3.0243,3.4354,0.2742,1.2069,73.4543,1.0775,1.0775
2017-03-31,0.5509,2.5308,35.3073,25.2921,0.0093,2.806,3.1977,0.2532,1.1318,72.0172,-6.2139,-6.2139
2016-12-31,0.5374,2.4864,37.0692,26.686,0.0094,2.9489,3.3644,0.2701,1.2243,71.3778,11.0303,11.0303
2016-09-30,0.5676,2.5868,38.1976,24.8355,0.0093,2.7538,3.1242,0.2493,1.0686,71.0766,1.081,1.081
2016-06-30,0.5556,2.6062,40.6476,24.9282,0.0093,2.7391,3.1135,0.2514,1.0916,69.8849,-0.4596,-0.4596
2016-03-31,0.5538,2.5433,35.3864,23.5629,0.0088,2.4633,2.8128,0.2277,0.9846,68.4114,-5.7211,-5.7211
2015-12-31,0.5558,2.4433,34.0714,23.819,0.0092,2.4532,2.821,0.2311,0.975,67.5787,4.0886,4.0886
2015-09-30,0.5657,2.6923,30.4552,28.3736,0.0091,3.0975,3.5703,0.2815,1.2024,66.7534,6.7851,6.7851
2015-06-30,0.5677,2.8163,36.6176,25.2481,0.0093,2.9082,3.3988,0.2568,1.1273,65.2246,4.6349,4.6349
2015-03-31,0.5676,3.0532,35.591,23.5946,0.009,2.7588,3.2739,0.2295,1.0841,63.5566,3.9598,3.9598
2014-12-31,0.5695,3.0979,29.6714,20.4838,0.0085,2.3296,2.8105,0.1917,0.916,62.3796,7.5649,7.5649
2014-09-30,0.5652,3.0378,33.3755,21.6262,0.0094,2.6348,3.202,0.2202,1.0463,61.8687,-0.6294,-0.6294
2014-06-30,0.5727,3.1835,35.6666,23.2135,0.0095,2.8633,3.5276,0.2373,1.1242,60.4353,-1.1353,-1.1353
2014-03-31,0.5825,3.3022,34.5585,21.8779,0.009,2.5756,3.2615,0.2127,1.0015,58.0374,3.8359,3.8359
2013-12-31,0.5835,3.1852,34.6911,20.892,0.0099,2.6202,3.4511,0.217,1.0336,56.2226,-2.1953,-2.1953
2013-09-30,0.5871,3.4567,0.1437,-2.7473,0.0096,-0.1944,-0.258,-0.0154,-0.0759,54.9773,7.295,7.295
2013-06-30,0.5864,3.636,36.9496,24.245,0.0103,3.2844,4.3337,0.2663,1.2842,55.5155,18.0085,18.0085
2013-03-31,0.588,3.5172,37.0618,25.0194,0.0103,3.3121,4.3822,0.2733,1.2989,54.6433,5.1895,5.1895
2012-12-31,0.5746,3.4451,30.2213,23.1335,0.0097,2.9188,3.8974,0.2413,1.1865,53.6466,-1.1971,-1.1971
2012-09-30,0.5688,3.6106,34.191,22.8882,0.0101,2.9942,4.0256,0.2459,1.2326,52.5569,-4.347,-4.347
2012-06-30,0.5769,3.761,31.8674,21.0962,0.0096,2.699,3.7151,0.2166,1.0954,50.4557,10.9926,10.9926
2012-03-31,0.5993,3.8595,27.5646,18.0723,0.0109,2.7134,3.7879,0.2122,1.0423,49.5206,1.1129,1.1129
2011-12-31,0.6029,3.7344,24.6124,17.7788,0.0085,2.1209,2.9835,0.1645,0.8065,48.6584,7.2922,7.2922
2011-09-30,0.6244,4.1062,27.248,18.4339,0.0093,2.4426,3.4685,0.1862,0.8782,47.9844,2.4352,2.4352
2011-06-30,0.6285,4.1735,32.5484,20.2932,0.0111,3.102,4.5996,0.2417,1.1032,46.7698,16.2327,16.2327
2011-03-31,0.6291,4.3144,33.4983,21.3537,0.0109,3.2147,4.8392,0.2527,1.1408,45.301,-1.4895,-1.4895
2010-12-31,0.6339,4.3335,30.4142,19.1195,0.0109,2.8704,4.4093,0.2281,1.0042,45.0365,0.281,0.281
2010-09-30,0.6387,4.7047,30.1102,19.5088,0.0096,2.661,3.9871,0.2063,0.9184,44.2783,-12.6402,-12.6402
2010-06-30,0.6313,4.1285,32.6939,20.0708,0.0108,2.9423,4.491,0.2381,1.033,43.0403,7.0615,7.0615
2010-03-31,0.6544,4.8478,21.9593,14.3943,0.0097,2.1243,3.4485,0.1557,0.6979,41.4355,4.3543,4.3543
2009-12-31,0.6607,4.5375,24.4081,18.5328,0.0078,2.0851,3.3844,0.1613,0.6725,41.95,3.6643,3.6643
2009-09-30,0.6656,5.0633,27.341,17.4965,0.0091,2.279,3.6816,0.1721,0.7238,41.194,0.9847,0.9847
2009-06-30,0.6909,5.2516,23.1469,6.0937,0.0087,1.8559,3.1349,0.1343,0.5435,39.4395,13.4986,13.4986
2009-03-31,0.6873,4.8582,18.6013,9.2458,0.0079,1.5492,2.0196,0.103,0.3934,45.2917,13.5036,13.5036
