Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,2.4265,0.2876,0.4255,54.8572,17.6716,17.6716,26.0786,15.9768,13.0109,0.4029,2.1779,6.8268,53.4655,9.0233,-44.2081,5.2383,6.4279,85.7106,-6.5043,-6.6681
2021-12-31,2.1013,0.3167,0.4927,55.1546,19.1111,19.1111,27.7194,19.913,17.2758,0.4089,2.6379,7.3248,49.8308,12.9202,-46.7125,7.0596,8.8286,80.1269,4.5059,4.9138
2020-12-31,2.634,0.4161,0.7428,52.2189,16.6749,16.6749,25.8065,14.0997,13.2165,0.3547,2.3622,6.422,56.8357,10.0646,-18.9798,4.6948,5.8765,71.4751,-0.037,-0.0789
2019-12-31,2.3201,0.3842,0.6407,54.2893,16.2281,16.2281,24.6419,13.0966,17.7804,0.4113,2.4894,6.199,58.8803,15.5063,-32.482,7.3216,9.5485,64.2732,-0.015,-0.1648
2018-12-31,2.1223,0.4493,0.8499,53.2113,13.1395,13.1395,21.9091,8.9703,8.2014,0.39,2.6779,6.6843,54.6052,7.7336,-9.6686,3.1289,4.259,55.1977,0.161,-0.0459
2017-12-31,2.3328,0.4709,0.9255,54.5963,17.3451,17.3451,24.8156,13.2745,7.1066,0.3472,2.4625,6.2054,58.8195,6.388,-7.0935,2.5117,3.3801,53.8121,0.518,0.1138
2016-12-31,2.7672,0.285,0.4843,53.329,17.1011,17.1011,23.9718,13.1543,12.7074,0.4801,2.7575,6.8679,53.1456,11.1181,-102.9389,6.1074,7.9493,48.4995,2.3033,2.4668
2015-12-31,1.5115,0.2419,0.5267,52.1859,17.4555,17.4555,24.3813,13.5187,13.5307,0.4674,2.6199,6.8963,52.9272,11.7751,-48.8532,6.1163,8.9262,48.3331,0.0684,0.2438
2014-12-31,1.5739,0.2678,0.5583,51.2236,15.4831,15.4831,22.3875,11.9636,10.2009,0.469,2.6741,6.722,54.2995,10.0047,-30.5567,4.8807,7.3253,46.1811,0.9521,0.9531
2013-12-31,1.8903,0.3268,0.6713,49.4582,13.7514,13.7514,20.1145,10.3598,8.8949,0.403,2.5698,5.7444,63.5399,7.9427,-21.9352,3.6157,5.3472,46.529,0.5305,0.6759
2012-12-31,3.8984,0.3514,0.5445,48.2412,-6.2996,-6.2996,21.2317,-10.662,-12.2538,0.4154,2.4827,5.2051,70.1229,-10.2037,35.2491,-4.8687,-6.6179,41.3331,2.4506,1.9428
2011-12-31,4.7241,0.325,0.4841,47.4884,15.4203,15.4203,21.8856,9.7218,21.6632,0.3803,2.6232,5.2145,69.997,6.0179,-35.5606,3.0407,4.0619,46.194,-1.2583,-1.6228
2010-12-31,2.1894,0.3128,0.5131,48.5675,16.4517,16.4517,22.8722,7.4829,14.3873,0.3837,2.1231,4.751,76.8261,4.9053,-15.2831,2.4065,3.3711,44.6875,0.5636,0.495
2009-12-31,2.9781,0.4293,0.7549,47.7767,17.4389,17.4389,24.0858,11.3992,21.1163,0.3738,2.0766,3.92,93.1112,7.9863,-14.9642,3.2974,4.5576,39.8711,3.0073,2.3477
