Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.4594,0.2526,0.3467,57.9641,35.5215,35.5215,44.9596,34.359,22.7372,0.8756,28.3306,11.5909,31.4903,38.9142,38.9142,19.9086,29.0834,39.2228,9.3554,6.8869
2021-12-31,1.3352,0.2921,0.439,61.7324,28.5756,28.5756,43.9844,26.2922,16.7098,0.5333,15.3162,7.2487,50.3537,17.7928,17.7928,8.9112,12.5959,34.8675,8.3423,8.7303
2020-12-31,2.2486,0.3307,0.5149,50.483,-11.1861,-11.1861,18.7941,-16.3066,-14.0268,0.3075,9.516,6.992,52.2024,-8.8948,-8.8948,-4.24,-5.953,27.9474,-5.4287,-5.3552
2019-12-31,2.4014,0.2967,0.425,65.6804,29.1628,29.1628,46.6594,25.9722,19.6046,0.52,12.2661,10.7821,33.8523,20.7047,20.7047,10.2916,14.5606,32.3081,-1.1195,0.4766
2018-12-31,1.795,0.3166,0.4668,62.1375,28.5176,28.5176,44.8085,25.7521,16.1567,0.5534,14.5611,9.5223,38.3313,19.6638,19.6638,9.0097,13.4378,28.1671,5.2067,-7.206
2017-12-31,1.7572,0.3574,0.6397,58.8479,-3.4373,-3.4373,18.681,-8.0254,-2.624,0.4442,12.65,7.5426,48.3919,-2.5746,-2.5746,-1.0809,-1.6545,26.1667,2.2606,12.7286
2016-12-31,1.2461,0.4264,0.7743,51.1248,-15.9237,-15.9237,23.0214,-22.7012,-14.8399,0.2714,11.6955,7.1353,51.1539,-10.1033,-10.1033,-3.9645,-5.7953,28.4708,-2.5617,1.0819
2015-12-31,0.9495,0.3691,0.6207,46.2809,-19.1078,-19.1078,11.9121,-23.4007,-14.3139,0.3173,14.7847,6.8531,53.2604,-10.9051,-10.9051,-4.4838,-6.8797,32.4289,-7.2022,-1.296
2014-12-31,1.3061,0.2998,0.4317,56.5106,18.8339,18.8339,34.7083,16.9137,12.3728,0.4764,18.1397,8.1559,44.7531,11.109,11.109,4.9829,7.7783,42.4517,0.2802,-7.8579
2013-12-31,1.2574,0.2865,0.4127,59.0115,26.4971,26.4971,40.0048,24.8009,15.719,0.4934,19.9958,6.8632,53.1822,15.3109,15.3109,6.8077,10.925,42.8178,1.9089,7.2285
2012-12-31,1.3753,0.3002,0.4486,56.8867,26.7193,26.7193,37.9669,24.8742,13.5927,0.5293,27.7016,6.7528,54.0518,15.448,15.448,6.3862,10.8112,39.6937,-3.0533,-6.1572
2011-12-31,1.0766,0.2474,0.3441,53.3291,25.4219,25.4219,36.3938,23.3029,18.8228,0.4312,6.6584,3.9979,91.2983,10.9325,11.6552,4.691,8.2281,51.1399,2.732,-8.5843
2010-12-31,1.2641,0.2469,0.3414,58.9816,30.705,30.705,43.9883,28.2229,17.9332,0.4052,4.9988,4.0055,91.1247,14.9112,15.9335,6.5925,11.2298,47.088,3.0988,14.315
2009-12-31,0.8933,0.3007,0.4576,32.0067,7.3804,7.3804,13.7568,6.2878,2.8965,1.0017,20.9747,11.5316,31.6522,7.1742,7.7246,2.9526,5.0169,41.0577,8.3326,1.9284
