Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.0802,0.4047,1.5348,14.5493,5.1294,5.1294,5.505,4.7244,3.8083,4.1475,8.2549,44.2162,69.4923,-518.4318,15.795,41.3695,11.635,12.2686,12.5372
2021-12-31,1.4443,0.408,1.0013,13.6442,4.684,4.684,5.079,4.4251,3.6544,3.2871,5.8287,62.6207,41.7543,188.6271,12.0124,24.7175,15.6513,-2.9564,-3.0826
2020-12-31,1.599,0.3677,0.6285,14.884,4.1542,4.1542,4.7818,3.8769,3.1247,3.1505,6.6163,55.1669,26.9382,181.6198,9.8444,17.0327,13.9982,-2.3995,-2.2653
2019-12-31,1.6967,0.3954,0.7862,16.8935,5.16,5.16,5.8162,4.8483,3.7687,3.2987,7.7541,47.072,34.5339,200.309,12.4318,20.8806,12.3854,0.4182,0.4752
2018-12-31,1.9208,0.4568,0.9018,16.2661,5.4842,5.4842,6.0658,5.2929,3.9955,3.7564,7.6909,47.4585,41.6595,292.2916,15.0089,22.6296,11.6189,2.9311,2.8944
2017-12-31,1.2634,0.3447,1.0951,15.9257,5.2129,5.2129,5.8381,4.8991,3.3955,3.5104,7.034,51.8908,35.4126,-30486.35,11.9196,23.2055,10.2173,-0.9863,-0.7564
2016-12-31,1.088,0.2844,1.051,17.327,6.3718,6.3718,6.9398,6.1771,3.9057,3.5643,7.6814,47.5171,40.8145,-360.3356,13.9213,29.2053,8.9046,-1.2397,-1.56
2015-12-31,1.1947,0.3029,0.9008,16.8334,6.3691,6.3691,6.8619,6.1055,3.7822,4.232,8.9505,40.7798,44.3043,-652.3811,16.0063,30.8824,8.0196,1.4622,1.4204
2014-12-31,1.3361,0.3232,1.1305,14.9045,5.5562,5.5562,5.9794,5.3707,3.3386,4.1906,8.571,42.5856,42.9517,363.706,13.9908,29.0696,7.1489,1.2659,1.3712
2013-12-31,1.3106,0.3473,1.0047,14.3984,5.3532,5.3532,5.7993,5.2804,3.2615,4.5497,8.7971,41.4911,44.2581,-6102.006,14.8388,28.8878,6.2566,-0.6286,-0.6626
2012-12-31,1.3571,,0.2138,15.1207,5.9452,5.9452,6.2805,8.4378,5.2276,4.0507,8.0439,45.3759,39.4719,109.0057,21.1753,39.4719,9.325,0.2342,0.2294
2011-12-31,1.8383,,0.0497,15.7953,6.7019,6.7019,7.0163,6.721,4.1757,4.8345,8.6887,42.0088,34.5712,49.1162,20.1873,34.5712,7.6387,0.5311,0.4197
2010-12-31,1.9204,,0.0495,15.8284,6.716,6.716,7.0327,6.7294,4.1731,4.6471,8.9514,40.7756,32.1432,46.5479,19.393,32.1432,7.2513,-0.1247,-0.052
2009-12-31,1.7864,,0.0715,18.2384,7.718,7.718,8.1208,7.7477,4.7621,4.131,8.5565,42.6574,33.4133,51.5572,19.6718,33.4133,6.4627,2.202,2.0226
