Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.3213,0.6248,1.6651,12.5591,12.6516,12.6516,14.7793,10.1237,8.687,1.2478,18.6843,26.3409,13.8568,61.8606,-144.2738,10.8396,23.2112,36.4803,-3.7548,-4.5796
2021-12-31,1.4157,0.5157,1.0649,13.515,13.6075,13.6075,15.642,11.2613,9.4192,1.3179,19.4509,34.1539,10.6869,57.6239,-246.6797,12.4133,27.9067,40.4391,4.1405,4.9341
2020-12-31,1.3908,0.659,2.0154,13.2328,13.2175,13.2175,15.1901,12.5921,10.4483,1.2896,16.0068,33.0627,11.0396,114.0775,-88.5347,13.5831,38.8999,21.6416,3.3392,2.288
2019-12-31,1.2235,0.7824,3.9905,13.9888,14.2864,14.2864,16.2743,12.1063,10.416,1.2585,14.2153,25.5935,14.2614,196.468,-58.5196,13.1081,42.7444,11.325,14.8197,14.0467
2018-12-31,1.1184,0.8969,9.7336,13.53,13.6416,13.6416,15.8011,10.859,9.3858,1.198,15.5115,21.9976,16.5928,348.2402,-39.3788,11.2443,35.9069,5.1566,-11.3435,-11.7493
2017-12-31,1.3556,1.0609,-18.3802,12.7522,13.4988,13.4988,15.8907,10.5004,3.9291,1.0716,15.1456,22.0574,16.5477,-243.5567,-12.2887,4.0541,14.8387,-2.7324,5.1651,4.622
2016-12-31,1.2046,0.8989,8.8929,11.421,12.4508,12.4508,15.0201,10.0529,10.9389,0.9892,8.9698,5.7657,63.3058,227.9577,-27.6281,7.658,23.0426,5.5571,0.9107,0.3874
2015-12-31,1.0471,0.822,4.9277,11.0815,11.6242,11.6242,14.1553,10.6054,8.8933,0.8222,7.4796,5.5881,65.3175,100.9364,-26.9019,6.3403,17.9635,10.2211,4.2178,3.855
2014-12-31,1.1089,0.6437,1.8065,11.7233,12.5469,12.5469,15.0353,11.7083,9.0472,1.0783,12.576,6.797,53.7001,95.6765,-41.7801,8.781,34.0914,10.828,-1.9321,-1.9926
2013-12-31,1.1987,0.5557,1.2509,9.231,9.9321,9.9321,12.1147,9.1605,6.5722,1.2534,13.8297,7.7748,46.9467,59.9837,-54.3278,8.1519,26.6486,15.4169,9.17,9.478
2012-12-31,1.1399,0.9937,161.7436,8.8932,9.3977,9.3977,11.4917,8.6304,5.8179,1.2205,14.636,7.1891,50.7714,7038.461,-26.5705,7.1009,44.2956,0.1215,-7.7591,-7.7238
2011-12-31,1.1619,0.8658,6.4535,8.0518,8.6453,8.6453,10.8131,7.8088,5.7098,1.2266,17.233,7.668,47.6002,266.4336,-29.1571,7.0355,35.7459,3.1184,2.1921,2.2044
2010-12-31,1.1309,0.5894,1.4352,8.4167,8.9882,8.9882,11.2916,8.2722,6.3016,1.3007,17.7008,8.0237,45.4901,74.7498,-42.7963,7.4445,30.6952,10.1069,1.3541,1.4362
2009-12-31,1.1657,0.5503,1.2235,9.4536,9.9551,9.9551,12.2666,9.5334,6.7773,1.2494,18.1951,7.2376,50.4312,71.8576,-50.9881,8.4503,32.3167,11.0697,8.9663,5.9681
