Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-10-31,1.7631,0.3564,0.5537,72.7607,-9.7132,-9.7132,-7.8778,-9.4608,0.13,1.1969,75.1928,-4.0842,-6.6799,-1.2223,-2.6287,5.7076,1.0292,0.7379
2022-07-31,1.8044,0.3732,0.5954,73.7333,-9.0268,-9.0268,-8.1351,-9.2095,0.1288,1.2778,70.432,-3.8857,-6.5514,-1.163,-2.4356,5.3278,0.8971,0.5798
2022-04-30,1.8256,0.3985,0.6624,74.001,-4.8957,-4.8957,-5.5283,-6.4618,0.1272,1.3216,68.1004,-2.7224,-5.0112,-0.7928,-1.6376,4.8143,0.9298,0.6814
2022-01-31,1.8275,0.4161,0.7127,73.8707,-5.4602,-5.4602,-6.5328,-9.7399,0.1191,1.1708,76.8731,-4.0225,-7.9676,-1.1535,-2.3486,4.4977,0.7124,0.5675
2021-10-31,1.9009,0.4351,0.7703,73.2499,-10.5944,-10.5944,-12.0976,-13.2759,0.1152,1.3416,67.0817,-5.2576,-10.0336,-1.529,-2.9699,4.1848,0.6871,0.5339
2021-07-31,1.981,0.4477,0.8106,73.2204,-14.0374,-14.0374,-15.7186,-16.9736,0.1077,1.2669,71.0374,-6.289,-12.6947,-1.8277,-3.4735,3.9947,0.4728,0.3202
2021-04-30,2.0737,0.4639,0.8652,74.0773,-10.3509,-10.3509,-10.8337,-28.0835,0.1051,1.4337,62.775,-9.7107,-21.2509,-2.8763,-5.2061,3.7804,0.6582,0.5233
2021-01-31,2.6545,0.4584,0.8465,74.8114,-5.965,-5.965,-6.1035,-7.1725,0.097,1.1076,81.2592,-2.1794,-2.4594,-0.6954,-1.1803,3.8971,0.534,0.454
2020-10-31,1.9099,,,73.5322,-10.3928,-10.3928,-10.3588,-10.5528,0.1329,1.3454,66.8922,-3.0107,-3.4295,-1.4022,-3.0107,3.6876,0.3947,0.34
2020-07-31,2.1813,,,72.6639,-15.0731,-15.0731,-14.7926,-15.0143,0.1231,1.3333,67.5035,-3.7719,-3.8127,-1.8476,-3.7719,3.6133,0.2463,0.1429
2020-04-30,2.2469,,,73.666,-12.6776,-12.6776,-10.2124,-10.7942,0.1172,1.235,72.8716,-2.5526,-2.5799,-1.2651,-2.5522,3.4948,0.4625,0.4082
2020-01-31,2.3761,,,71.4567,-20.4676,-20.4676,-18.4572,-18.6761,0.1083,0.9219,97.6197,-3.8254,-3.8684,-2.0221,-3.8254,3.4873,0.5092,0.2714
2019-10-31,2.5342,,,70.1444,-30.7851,-30.7851,-28.0301,-28.377,0.0996,0.8588,104.7999,-4.9516,-5.0105,-2.8267,-4.9516,3.4896,0.2027,0.1607
2019-07-31,2.9417,,,70.7866,-46.8411,-46.8411,-47.41,-47.9974,0.0923,0.938,95.9507,-7.1267,-7.211,-4.429,-7.1267,3.2232,-0.0669,-0.0067
2019-04-30,1.0282,,,69.5317,-26.8274,-26.8274,-26.4184,-27.0377,0.2101,1.0998,81.8297,5.3541,-40.5593,-5.6798,-35.7146,1.5113,0.03,-0.3413
2019-01-31,1.1776,,,66.4471,-38.8192,-38.8192,-38.4202,-38.854,0.1857,0.87,103.4471,6.4085,-51.142,-7.2158,-44.5814,1.4786,0.3442,0.1348
2018-10-31,,,,66.4442,-63.4101,-63.4101,-62.9536,-63.7596,,,,,,,,,-0.0595,-0.2577
2018-07-31,,,,66.6523,-54.6256,-54.6256,-58.3742,-59.0241,,,,,,,,,-0.6501,-0.8042
2018-04-30,,,,58.9884,-70.0247,-70.0247,-70.8325,-71.0884,,,,,,,,,-0.1466,-0.384
2018-01-31,,,,,,,,,,,,,,,,,0.0,0.0
