Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.3763,0.6032,36.8826,36.8826,60.6883,30.2887,0.029,1.5601,1.6117,0.8875,0.9731,36.2011,0.7378,0.2744
2022-09-30,0.3756,0.6016,37.8284,37.8284,25.4674,28.8096,0.0279,1.4333,1.4821,0.8152,0.8949,36.322,1.1788,0.9048
2022-06-30,0.3759,0.6022,39.7311,39.7311,25.7724,34.6911,0.0277,1.7078,1.7688,0.9722,1.0659,36.3534,1.0685,0.1689
2022-03-31,0.3746,0.5989,39.9746,39.9746,27.0452,64.3397,0.028,3.1715,3.2801,1.8156,1.9836,36.3042,0.8324,0.3444
2021-12-31,0.3784,0.6087,38.3381,38.3381,29.1115,22.854,0.0275,1.129,1.1698,0.6392,0.7018,35.7756,0.8823,-1.289
2021-09-30,0.379,0.6103,43.6171,43.6171,31.8458,38.1963,0.0283,1.9345,1.9909,1.095,1.2014,35.9831,1.0692,0.3275
2021-06-30,0.3767,0.6044,38.5031,38.5031,26.6807,33.2534,0.027,1.6032,1.6494,0.9101,0.9993,35.6759,1.0918,0.8489
2021-03-31,0.3767,0.6044,34.1136,34.1136,21.2087,29.3612,0.0259,1.3507,1.3919,0.7682,0.8419,35.6814,0.8197,0.6381
2020-12-31,0.393,0.6476,24.3283,24.3283,29.4417,14.8909,0.0236,0.6473,0.6681,0.3586,0.3929,35.8004,0.7414,0.5526
2020-09-30,0.3948,0.6525,24.723,24.723,0.8055,5.2226,0.0221,0.2177,0.2251,0.1211,0.1318,36.1281,0.9247,0.6809
2020-06-30,0.4093,0.6928,19.7081,19.7081,4.0249,8.241,0.0203,0.3159,0.3272,0.1719,0.1866,36.6269,0.5307,0.2327
2020-03-31,0.413,0.7035,-10.9509,-10.9509,-26.1604,-8.9305,0.0245,-0.3949,-0.4099,-0.2142,-0.2318,37.094,0.7485,0.3133
2019-12-31,0.3839,0.6231,33.1476,33.1476,14.431,13.9544,0.0259,0.6539,0.6802,0.3695,0.4029,37.6349,0.9084,0.4791
2019-09-30,0.3801,0.6131,34.2218,34.2218,20.3135,20.1806,0.0253,0.914,0.9538,0.5186,0.5666,37.9343,1.0721,-0.3605
2019-06-30,0.3667,0.579,31.0898,31.0898,14.1805,18.7507,0.0252,0.8294,0.8651,0.4813,0.5253,38.0126,0.9394,0.6217
2019-03-31,0.3652,0.5753,32.0817,32.0817,15.4319,31.5961,0.026,1.429,1.4945,0.8304,0.9071,38.3156,0.7832,0.444
2018-12-31,0.3655,0.576,31.982,31.982,24.8654,27.7284,0.026,1.2362,1.3151,0.7285,0.7844,38.5053,0.8516,0.5517
2018-09-30,0.362,0.5673,33.7149,33.7149,20.5821,25.0519,0.0252,1.0765,1.1488,0.6379,0.6868,38.7578,0.963,0.6599
2018-06-30,0.3684,0.5833,35.3006,35.3006,13.6071,17.0003,0.0252,0.7397,0.7919,0.4345,0.4672,38.8562,0.8968,0.0901
2018-03-31,0.3676,0.5814,34.6915,34.6915,15.5479,19.0319,0.0246,0.8094,0.8694,0.4759,0.5118,39.0768,0.8766,0.4552
2017-12-31,0.3481,0.5339,29.6334,29.6334,27.0169,32.158,0.0238,1.3493,1.4526,0.8151,0.8797,39.3751,0.9105,-0.6412
2017-09-30,0.3467,0.5307,32.4016,32.4016,19.5429,22.761,0.0236,0.9561,1.0355,0.5707,0.6246,39.0977,0.9874,0.501
2017-06-30,0.3425,0.5209,30.8035,30.8035,12.8459,18.5102,0.0233,0.6879,0.7395,0.4093,0.4472,39.672,0.7812,0.3398
