Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-09-30,1.3362,0.418,0.7183,100.0,21.4361,21.4361,26.7845,20.8983,14.9578,0.2949,6.5428,55.7867,10.84,92.6993,4.7511,6.3086,24.6187,1.4605,1.4375
2021-09-30,1.7239,0.3745,0.5986,100.0,22.2539,22.2539,26.8684,29.0096,20.8118,0.3486,5.8994,61.8709,17.7349,79.2598,8.6667,11.0937,23.5361,0.3385,0.3875
2020-09-30,1.4798,0.3486,0.5353,100.0,18.8431,18.8431,22.5941,18.2862,14.0771,0.2567,4.5142,80.8554,7.2416,54.1297,3.6298,4.7169,21.9526,1.6676,1.9204
2019-09-30,3.0496,0.0657,0.0704,100.0,25.874,25.874,29.0348,29.0648,20.8982,0.3901,6.7573,54.0154,11.3467,15.8001,8.2954,10.6007,21.2781,-3.612,-3.8775
2018-09-30,3.4073,0.0666,0.0714,100.0,32.6892,32.6892,35.2212,35.7031,12.0364,0.4314,7.3175,49.8805,7.2757,9.4317,5.1636,6.7911,19.6637,2.1136,2.0497
2017-09-30,8.1988,0.0782,0.0848,100.0,35.4229,35.4229,37.8055,39.8783,26.3493,0.3646,6.3801,57.2093,13.8353,16.7135,10.207,12.7532,23.3134,-0.9286,-0.8954
2016-09-30,9.3027,0.1426,0.1663,100.0,35.7465,35.7465,38.1989,37.7727,25.9263,0.4111,8.3319,43.8077,14.03,17.0371,10.9182,12.0295,21.966,-0.703,-0.7583
2015-09-30,8.2359,0.1471,0.1725,100.0,38.0893,38.0893,40.7337,38.0993,25.4545,0.4866,9.4853,38.4805,16.8433,20.5561,12.8841,14.3655,20.705,0.2427,0.2157
2014-09-30,7.0865,0.1496,0.176,100.0,37.9349,37.9349,40.554,40.1536,27.9106,0.5191,8.9383,40.8354,19.748,24.3939,14.7441,16.7929,19.6059,0.2093,0.2225
2013-09-30,4.4208,0.1768,0.2148,100.0,36.5849,36.5849,39.484,37.9036,26.7539,0.5188,7.686,47.4889,20.3145,26.0704,14.1043,16.7227,16.9364,1.553,1.5768
2012-09-30,3.8792,0.2215,0.2845,100.0,35.4204,35.4204,38.4059,37.7158,27.0342,0.4814,8.3522,43.7013,19.625,25.1424,12.9851,15.2779,15.3316,-0.7766,-0.7009
2011-09-30,3.1437,0.1924,0.2382,100.0,37.2521,37.2521,40.6639,36.7535,26.8207,0.5183,9.2344,39.5263,20.0002,26.1771,13.2174,16.1527,13.94,0.0139,-0.0996
2010-09-30,4.5862,0.1042,0.1268,100.0,33.4649,33.4649,38.0335,35.3631,24.5703,0.5466,8.5542,42.669,18.7764,25.359,13.5552,16.8205,11.5032,1.4964,1.4773
2009-09-30,4.2694,,0.0159,100.0,28.6736,28.6736,32.9956,30.7243,21.2305,0.443,7.2087,50.6334,11.8449,16.0625,9.5506,11.8449,11.097,0.9237,0.8587
