Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.9934,0.5569,1.3203,62.322,16.9252,16.9252,40.9146,13.3118,11.1831,0.1903,3.6157,7.1092,51.342,8.1305,8.1305,2.204,3.6028,54.4284,3.3481,1.5888
2021-12-31,0.8829,0.5345,1.2216,69.7003,21.171,21.171,41.2481,19.6126,16.2657,0.1729,3.139,7.4869,48.7516,10.5613,10.5613,2.8902,4.9164,53.3217,-0.9585,-1.8502
2020-12-31,0.8808,0.5233,1.127,72.3049,21.9726,21.9726,40.7685,18.0716,15.3488,0.1792,2.9717,8.2882,44.0386,9.9091,9.9091,2.8474,4.724,51.0506,0.0715,-1.1813
2019-12-31,0.4956,0.4653,1.0349,69.9748,19.3581,19.3581,39.9172,15.6153,15.5081,0.1878,3.0129,8.5048,42.9169,10.0449,10.0449,3.0186,5.3709,49.3893,-2.8626,-2.5803
2018-12-31,0.561,0.4644,0.9749,70.8468,20.96,20.96,41.758,18.0005,13.8448,0.209,3.6591,9.2054,39.6507,9.919,9.919,3.0035,5.3123,47.7128,1.3975,3.502
2017-12-31,0.8484,0.4826,0.9672,72.4763,25.5172,25.5172,42.23,21.4911,13.7003,0.2095,3.3923,8.5897,42.4929,9.8905,9.8905,2.9846,5.1176,45.9302,0.8162,-0.7004
2016-12-31,0.6359,0.449,0.876,69.2596,23.8836,23.8836,41.1233,19.9486,12.6343,0.2186,3.8059,9.7415,37.4687,9.3504,9.3504,2.8838,5.1523,44.3331,-0.6763,-2.2568
2015-12-31,0.6174,0.4232,0.8094,68.4933,24.449,24.449,40.8498,19.8518,12.5093,0.2326,3.9342,9.4883,38.4684,9.6662,9.6662,3.0355,5.5756,42.5253,-0.0807,-1.3019
2014-12-31,0.6243,0.3995,0.7828,66.2098,23.2339,23.2339,38.6205,18.4556,11.3871,0.2444,4.609,8.7668,41.6341,9.3757,9.3757,2.9652,5.63,40.8706,-0.5176,0.2756
2013-12-31,0.6447,0.3918,0.8041,68.2829,24.4982,24.4982,39.6522,19.4104,11.7545,0.2557,4.219,6.5303,55.8932,10.1364,10.1364,3.2569,6.1646,39.3936,-0.1875,-1.3917
2012-12-31,0.9282,0.4381,0.8322,69.8713,25.7967,25.7967,36.8375,19.8773,11.5556,0.2468,3.9883,8.8961,41.0293,10.2136,10.2136,3.1316,5.7385,37.3809,0.3506,0.4563
2011-12-31,0.7123,0.4344,0.8896,68.857,23.0306,23.0306,33.4776,16.6361,10.4731,0.2472,4.459,7.8648,46.4096,9.0479,9.0479,2.7125,5.1173,35.9792,3.2406,2.2173
2010-12-31,0.7067,0.4465,0.9786,67.1762,22.4158,22.4158,33.4005,15.8573,10.9762,0.2573,5.157,7.5573,48.2975,9.1346,9.1346,2.7826,5.0557,34.7083,-3.5352,-3.1925
2009-12-31,0.8375,0.5049,1.1534,62.6269,19.537,19.537,38.4953,12.5124,2.1667,0.2631,5.4752,7.2877,50.0845,7.4693,7.4693,2.1362,3.6977,33.7951,10.5398,3.5177
