Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-09-30,1.4485,0.3621,0.631,100.0,64.1863,64.1863,67.1239,61.8765,51.0304,0.3428,7.4165,49.2146,44.974,-205.7076,17.4934,26.8138,18.8259,1.6504,1.5333
2021-09-30,1.7541,0.347,0.5581,100.0,65.5632,65.5632,68.8986,66.6376,51.0724,0.2908,6.4694,56.4194,35.6748,-204.061,14.8511,21.3855,19.456,2.0215,2.0298
2020-09-30,1.9052,0.3679,0.6647,100.0,64.4557,64.4557,67.9667,63.1237,49.7391,0.27,7.5802,48.1521,34.912,-144.7256,13.4282,18.9696,18.6746,-0.8436,-0.8415
2019-09-30,1.5632,0.3254,0.4823,100.0,65.287,65.287,68.1421,64.7778,52.5743,0.3166,5.0059,72.9142,41.3387,-155.8307,16.6451,23.496,17.5704,0.0507,0.0294
2018-09-30,1.6113,0.3284,0.489,100.0,62.856,62.856,65.7771,62.1379,49.983,0.2977,7.3867,49.4129,36.0983,-117.7796,14.8805,20.3432,16.7931,1.4937,1.4779
2017-09-30,1.9034,0.3365,0.5607,100.0,66.151,66.151,69.1797,63.6998,36.4909,0.2701,7.1879,50.7795,24.5979,-65.6894,9.8548,13.5668,15.7804,1.4292,1.3626
2016-09-30,1.7789,0.3255,0.4826,100.0,52.2676,52.2676,55.5961,53.1229,39.7229,0.2355,6.0136,60.6962,22.0298,-63.8155,9.3558,12.2782,15.4299,-0.3356,-0.3826
2015-09-30,1.8713,,,100.0,65.3026,65.3026,68.8617,64.8055,45.5908,0.3526,11.0598,33.0025,21.205,95.0721,16.0744,21.205,13.4727,-0.1617,-0.1121
2014-09-30,1.5921,,,100.0,60.5968,60.5968,84.4277,60.8093,42.8122,0.3293,7.8993,46.2069,19.8373,127.9831,14.0994,19.8373,12.2107,1.5356,1.5002
2013-09-30,1.8044,,,100.0,61.4621,61.4621,84.539,61.6149,42.2822,0.3276,6.9201,52.745,18.5337,129.7551,13.8503,18.5337,8.6122,-0.2559,-0.3214
2012-09-30,1.4818,,,100.0,20.5259,20.5259,44.4007,21.1784,20.5738,0.2604,7.6851,47.4945,7.7524,47.2952,5.3533,7.7524,8.5173,0.3518,0.3412
2011-09-30,2.663,,,100.0,59.3818,59.3818,82.9778,61.5586,39.7257,0.2643,9.4527,38.6134,13.7913,109.3909,10.4891,13.7913,8.1395,0.3334,0.3013
2010-09-30,2.4969,0.0013,0.0018,100.0,56.9002,56.9002,79.5288,57.5078,36.7762,0.2414,9.1856,39.7359,11.8494,141.8861,8.8721,11.8342,7.4892,0.4927,0.5048
2009-09-30,2.0804,0.0019,0.0024,100.0,51.1938,51.1938,72.3195,57.8788,34.0472,0.2141,6.5882,55.4023,10.141,111.8934,7.286,10.1218,6.8537,0.1211,0.0547
