Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-06-30,2.4969,0.8264,4.7608,61.0021,39.6681,39.6681,43.6124,37.8776,36.06,0.7313,1.6733,5.0842,71.7915,237.4444,-157.0437,26.3717,41.2176,9.8664,7.8008,7.3254
2021-06-30,2.7083,0.5035,1.0199,59.9325,35.9673,35.9673,40.7851,34.1169,30.0386,0.6736,1.7597,5.2998,68.871,61.5395,1159.501,20.2252,30.5565,22.0954,2.7991,2.3955
2020-06-30,2.7789,0.5641,1.2942,57.8129,25.8714,25.8714,36.2857,22.6768,20.9558,0.6257,1.8685,5.2432,69.6135,45.3197,-160.759,13.093,19.7543,17.2456,3.9142,3.7794
2019-06-30,2.44,0.5424,1.2785,59.0848,30.4093,30.4093,35.5139,28.3707,25.7308,0.5072,1.4807,4.6145,79.098,43.8817,-107.3236,13.0434,20.0821,16.7907,-0.466,-0.8721
2018-06-30,3.7463,0.58,1.3807,64.1777,38.1456,38.1456,39.6985,36.0674,19.8743,0.7159,1.5518,6.1943,58.925,49.5069,64.3624,14.228,20.7953,10.3847,0.9542,0.7551
2017-06-30,3.3964,0.669,2.2093,63.04,36.7499,36.7499,38.4118,33.7138,26.6113,0.6291,1.7548,6.0933,59.9014,69.8179,96.6749,16.7398,23.1121,8.4571,2.0102,1.9412
2016-06-30,3.8587,0.8161,4.4375,61.0188,32.1812,32.1812,34.4238,28.755,23.6027,0.6014,1.6652,4.8668,74.9977,102.2214,201.4901,14.1951,18.7994,4.4187,1.1443,1.2667
2015-06-30,3.8977,0.8828,7.5703,56.8156,23.5014,23.5014,26.3633,15.4273,13.0118,0.5831,1.9667,4.8063,75.9423,86.8828,492.9365,7.5872,10.1856,2.6699,-0.9317,-0.8327
2014-06-30,5.1206,0.1688,0.2031,57.9109,26.3558,26.3558,29.1916,25.072,19.8933,0.5292,1.8782,5.9437,61.41,15.8817,17.6256,10.5269,13.2011,22.1782,-0.7622,-0.7112
2013-06-30,5.0509,0.1767,0.2146,56.4704,25.668,25.668,28.7472,24.2939,19.1063,0.5377,1.9504,5.4188,67.3575,15.5981,17.403,10.2726,12.8418,21.0485,-0.1389,-0.2432
2012-06-30,4.8256,0.1838,0.2252,58.0694,32.0411,32.0411,34.9457,30.7097,23.8344,0.6219,2.0437,4.5231,80.6973,22.8018,25.7828,14.8229,18.6099,19.8884,0.702,0.5701
2011-06-30,4.1827,0.2069,0.2609,60.3409,36.5439,36.5439,39.2538,34.9609,25.0219,0.6791,2.1872,5.4437,67.0496,27.7706,32.47,16.9925,22.0252,17.119,2.2442,2.1912
2010-06-30,3.6739,0.2492,0.3319,55.2021,17.2547,17.2547,22.884,15.9923,11.66,0.466,2.0304,4.1369,88.23,9.4498,11.7861,5.4338,7.0947,13.3693,1.4385,1.3004
2009-06-30,4.3852,0.2544,0.3411,43.1118,-38.017,-38.017,0.6925,-39.6346,-34.4272,0.4212,2.3361,7.2342,50.4548,-23.9594,-30.6793,-14.4996,-17.8649,12.799,1.1494,1.147
