Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.2867,0.402,2.9965,2.9965,3.6242,1.8587,1.4001,0.6574,4.6859,4.6319,0.9561,3.2384,27.1688,-1.5549,-1.6905
2021-12-31,0.2118,0.2687,9.8673,9.8673,10.8478,8.8256,6.9683,0.6706,18.8914,18.9728,4.7108,14.487,31.1971,1.4682,1.5093
2020-12-31,0.2405,0.3167,17.8529,17.8529,18.8672,16.8156,13.3098,0.6655,34.4799,34.7534,8.8998,25.4276,29.1159,1.0887,1.2739
2019-12-31,0.2438,0.3223,14.2316,14.2316,15.1014,13.224,10.1055,0.7107,30.1989,30.6338,7.2482,22.0129,23.389,-0.0486,-0.1396
2018-12-31,0.2893,0.407,10.9087,10.9087,11.8365,9.8927,8.1113,0.6866,25.3779,26.0162,5.6275,17.2132,18.5559,4.2979,4.1003
2017-12-31,0.2626,0.3561,9.0369,9.0369,10.2377,7.9694,5.9324,0.6935,17.212,18.8778,4.1293,12.6923,15.9615,1.7429,1.8601
2016-12-31,0.2835,0.3956,7.3631,7.3631,8.5434,6.2739,4.3982,0.7013,13.2863,14.943,3.1627,9.5198,13.7215,0.7798,0.6267
2015-12-31,0.2709,0.3715,10.2998,10.2998,11.4934,9.1667,6.0785,0.6993,17.841,20.4903,4.3613,13.0085,12.4904,0.9904,0.9584
2014-12-31,0.2381,0.3124,10.7991,10.7991,11.7031,9.8363,6.606,0.752,18.4886,18.5231,4.9675,14.0873,11.7873,-0.2465,-0.1918
2013-12-31,0.2312,0.3007,10.4332,10.4332,11.7281,9.4657,6.4136,0.7445,18.8287,18.8287,4.7746,14.4763,10.3886,0.3648,0.3421
2012-12-31,0.2556,0.3434,8.7392,8.7392,10.3846,7.7131,5.2816,0.7528,15.0208,15.0208,3.9758,11.1808,9.9355,0.4309,0.3463
2011-12-31,0.2961,0.4206,10.4763,10.4763,12.5144,9.4265,6.4376,0.7221,17.4884,17.4884,4.6487,12.3109,9.4726,-0.1798,-0.2136
2010-12-31,0.2446,0.3237,11.3831,11.3831,13.4356,10.2869,7.0211,0.7194,17.6611,17.6611,5.051,13.3419,9.1318,0.3199,0.3309
2009-12-31,0.2747,0.3787,11.8542,11.8542,14.0384,10.6904,7.2613,0.7264,18.3958,18.3958,5.2745,13.3425,8.5468,2.2118,2.1154
