Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.5725,1.3389,16.5294,16.5294,61.3151,6.1242,5.4378,0.1375,2.2838,2.259,0.8387,0.9658,12.4571,0.3406,0.1376
2021-12-31,0.6091,1.5579,20.7604,20.7604,68.7809,12.5842,11.2946,0.1198,4.6943,4.6338,1.4941,1.8115,10.9203,0.1517,0.0111
2020-12-31,0.6043,1.5272,20.0701,20.0701,69.9127,5.7619,4.8371,0.1288,2.146,2.1166,0.7156,0.8375,10.986,-0.1561,-0.4242
2019-12-31,0.5814,1.3889,19.1858,19.1858,63.2689,17.6548,15.6971,0.1196,5.9699,5.8885,2.0711,2.4649,11.5053,0.1245,0.3837
2018-12-31,0.5483,1.2138,33.884,33.884,75.5018,21.2283,19.032,0.1357,7.7016,7.5798,2.8728,3.4238,10.6072,0.1503,0.5515
2017-12-31,0.5643,1.295,22.8861,22.8861,66.7168,13.2975,11.8348,0.1288,4.7561,4.6786,1.7154,2.0386,10.5868,-0.077,-0.4439
2016-12-31,0.5234,1.0983,41.7582,41.7582,86.102,34.5836,30.1086,0.125,10.5025,10.345,4.1718,4.9301,11.5879,0.2684,0.0782
2015-12-31,0.5518,1.231,17.8386,17.8386,60.4566,11.3561,37.631,0.1167,3.6957,3.6365,1.3764,1.63,11.0776,0.1713,0.7301
2014-12-31,0.5658,1.3031,15.496,15.496,59.9836,0.142,18.411,0.1198,0.6046,0.5943,0.2381,0.258,10.7244,0.2078,0.5803
2013-12-31,0.5561,1.2529,15.406,15.406,61.2907,-0.6534,5.414,0.1115,0.0846,0.0832,0.0344,0.0369,11.2164,-0.01,-0.1043
2012-12-31,0.5324,1.1388,9.3858,9.3858,58.8554,-10.6874,28.3802,0.1045,-1.5711,-1.5467,-0.6751,-0.7232,11.9687,0.1208,-0.5422
2011-12-31,0.6282,1.6898,3.6011,3.6011,63.6428,-21.2585,1.6904,0.0927,-5.7915,-5.4714,-1.8876,-2.0341,10.5567,-0.0424,-0.0252
2010-12-31,0.689,2.2158,-22.1424,-22.1424,38.9518,-22.4606,-21.4002,0.095,-7.9773,-7.3247,-2.1327,-2.2777,8.8223,-0.2472,0.5684
2009-12-31,0.7101,2.4493,9.4828,9.4828,62.1053,-17.3423,-17.0537,0.1095,-7.6963,-6.9679,-1.8992,-2.0201,8.9987,1.5386,-0.3048
