Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.1218,0.3829,0.7922,31.0461,15.126,15.126,17.1495,13.5827,10.9838,0.8844,5.5306,5.7522,63.454,29.4208,-67.4629,9.9339,18.1554,26.6804,-0.1524,-0.4953
2021-12-31,1.3616,0.4173,0.7719,31.6177,14.3127,14.3127,16.4306,12.6673,10.069,0.7828,6.3149,5.8189,62.7268,23.2293,-57.4311,8.0687,13.5367,26.6719,0.6522,0.3952
2020-12-31,1.5916,0.4116,0.8203,30.5379,12.307,12.307,14.67,10.3431,6.8641,0.686,7.2749,5.6558,64.5352,15.4253,-45.0207,5.4602,9.0758,26.9133,-1.951,-1.7206
2019-12-31,1.7741,0.4024,0.7622,30.5172,12.7724,12.7724,14.981,10.6983,10.7901,0.6381,7.1058,5.9855,60.9808,15.8676,-102.0582,5.6621,9.4832,30.6851,2.225,2.4931
2018-12-31,1.3282,0.3462,0.5791,30.4712,12.2499,12.2499,14.5369,10.1897,10.8362,0.689,5.1153,4.6073,79.2226,14.4788,-40.4404,5.7098,9.4665,29.2049,-0.2739,-0.5217
2017-12-31,1.2674,0.2909,0.5639,30.8926,11.7295,11.7295,14.2179,9.9869,9.1748,0.7812,6.3081,5.7308,63.6904,18.5614,-54.1207,7.3608,13.1613,28.8878,0.0874,-0.1025
2016-12-31,1.554,0.3557,0.6058,31.098,11.8677,11.8677,14.4749,12.89,10.9276,0.7765,6.7166,6.0769,60.0637,21.7287,-53.5667,8.3909,13.9993,25.9388,2.498,2.6992
2015-12-31,1.2634,0.3871,0.7174,30.2488,11.2152,11.2152,13.9527,9.3822,4.9967,0.7956,6.5765,6.1846,59.0171,12.0272,-18.7207,4.2297,7.3712,22.5039,-0.2305,-0.2948
2014-12-31,1.5569,0.3823,0.6988,30.3194,10.8964,10.8964,13.4749,9.3814,7.2273,0.7452,6.6103,6.0837,59.9962,15.1471,-29.2715,5.2935,9.3562,22.9951,-0.1112,-0.1794
2013-12-31,1.6771,0.3066,0.4938,29.377,8.947,8.947,11.6489,6.7171,5.0103,0.6994,7.4799,5.9621,61.22,8.9829,-27.4782,3.6278,6.2286,25.2276,-0.1896,-0.195
2012-12-31,1.3856,0.2387,0.4467,28.8181,8.9412,8.9412,11.7256,7.0736,8.4966,0.6486,7.4594,6.4105,56.9377,10.9554,-34.2309,4.2852,8.3405,24.4559,0.3509,0.1227
2011-12-31,1.2796,0.291,0.5192,27.2773,3.4379,3.4379,6.2473,1.478,2.6895,0.6772,7.2596,5.9753,61.085,2.0411,-4.1848,0.7599,1.4472,23.6107,1.4513,1.44
2010-12-31,1.467,0.2661,0.4571,28.1492,9.0093,9.0093,12.129,7.2187,4.5868,0.7004,7.8075,6.2949,57.9835,9.7108,-30.4478,3.9148,7.1266,24.5562,-3.2242,-3.1553
2009-12-31,1.1331,0.2882,0.5709,27.4577,6.8045,6.8045,10.0445,4.5683,3.4691,0.6507,8.0241,6.212,58.7576,7.1463,-11.4641,2.5652,5.087,22.381,5.2707,4.7162
