Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.5025,2.1192,33.6903,29.4539,0.0077,2.9134,3.4931,0.2337,1.2987,34.1634,3.799,3.799
2022-09-30,0.4996,2.1911,35.1678,27.8724,0.0077,2.946,3.5321,0.2305,1.3148,33.5878,1.6101,1.6101
2022-06-30,0.506,2.2488,31.0941,26.7629,0.0071,2.6031,3.122,0.2008,1.1466,33.4923,-0.645,-0.645
2022-03-31,0.5111,2.3828,33.9641,28.4507,0.0072,2.951,3.5765,0.2182,1.2959,33.0704,-5.5388,-5.5388
2021-12-31,0.5091,2.2102,34.6712,30.0368,0.0071,2.8583,3.4883,0.2213,1.2747,33.433,5.264,5.264
2021-09-30,0.5056,2.2702,38.2642,31.0389,0.0076,3.0885,3.7805,0.2493,1.3956,33.061,0.9517,0.9517
2021-06-30,0.4977,2.2377,34.8335,38.8271,0.0076,3.6361,4.4326,0.3044,1.6719,32.6516,-1.0797,-1.0797
2021-03-31,0.4783,2.0991,37.1379,30.6309,0.0083,3.2241,3.9259,0.271,1.5327,31.8986,-5.9765,-5.9765
2020-12-31,0.4907,1.9196,30.5248,25.9803,0.0071,2.202,2.6817,0.194,1.0208,31.5489,6.2102,6.2102
2020-09-30,0.4875,2.0422,23.9932,23.4338,0.0069,1.9888,2.4417,0.1782,0.9305,31.0396,-3.7203,-3.7203
2020-06-30,0.4962,2.0312,22.0757,19.083,0.0063,1.4587,1.7963,0.1289,0.67,30.6596,-0.3197,-0.3197
2020-03-31,0.4921,2.0158,25.1638,19.6657,0.0069,1.6605,2.0463,0.1531,0.7687,30.5364,2.1487,2.1487
2019-12-31,0.4763,1.9389,38.1586,31.5209,0.0088,2.8972,3.5709,0.2873,1.3831,29.9689,6.2563,6.2563
2019-09-30,0.4756,2.0671,31.1376,23.9332,0.0091,2.3601,2.8967,0.2381,1.1288,29.5604,-0.5903,-0.5903
2019-06-30,0.4672,1.9983,40.3068,31.9836,0.0093,2.9783,3.6294,0.3067,1.4424,29.0506,-0.6667,-0.6667
2019-03-31,0.467,1.9505,39.8663,31.2355,0.0093,2.9879,3.6913,0.3076,1.4595,27.9054,1.5429,1.5429
2018-12-31,0.4637,1.9025,39.9504,32.3305,0.0092,2.9951,3.7062,0.3091,1.4711,27.44,-1.394,-1.394
2018-09-30,0.4717,2.0015,40.867,30.448,0.0094,2.9883,3.7095,0.3064,1.4442,26.5928,1.9724,1.9724
2018-06-30,0.4617,2.0141,39.1216,29.7671,0.0095,2.8145,3.4743,0.296,1.3822,26.388,-0.5712,-0.5712
2018-03-31,0.4659,2.0625,37.7496,29.1869,0.0095,2.864,3.5068,0.2971,1.3878,26.1622,3.8533,3.8533
2017-12-31,0.4598,1.9395,32.0735,10.8231,0.0084,0.966,1.1933,0.1037,0.4782,25.9685,-0.6633,-0.6633
2017-09-30,0.4563,1.973,36.2342,23.6087,0.0092,2.1684,2.7308,0.2375,1.0824,26.054,1.8868,1.8868
