Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.6265,1.6777,34.348,34.348,53.213,45.6631,0.0333,5.012,5.012,1.7729,1.8718,53.5426,1.8838,0.0163
2022-06-30,0.6306,1.707,35.1569,35.1569,34.5308,28.8127,0.0333,3.282,3.282,1.1486,1.2124,51.9548,2.5248,-2.6799
2022-03-31,0.6224,1.6484,33.7169,33.7169,23.4596,18.964,0.0336,2.2005,2.2005,0.7873,0.8309,51.3149,1.398,0.4396
2021-12-31,0.6206,1.6358,34.5692,34.5693,30.5425,25.2508,0.0327,2.7795,2.7795,0.9984,1.0545,51.3158,2.2221,1.9023
2021-09-30,0.6284,1.6912,34.1019,34.1019,19.0739,14.8341,0.032,1.7288,1.7288,0.6094,0.6424,51.5649,1.4438,-0.8475
2021-06-30,0.6124,1.5797,33.2666,33.2666,19.7883,15.6489,0.0324,1.746,1.746,0.6403,0.6768,51.8138,2.6068,0.5793
2021-03-31,0.6114,1.5731,32.0718,32.0718,17.9554,12.838,0.0321,1.5779,1.5779,0.5769,0.6132,52.0352,0.9741,-0.598
2020-12-31,0.6143,1.5929,30.8778,30.8778,3.7446,1.3063,0.0291,0.306,0.2986,0.109,0.1152,53.5555,2.4125,0.9486
2020-09-30,0.6099,1.5634,33.7996,33.7996,17.0295,12.9609,0.0302,1.4233,1.3898,0.5142,0.5421,54.5827,1.4596,0.0716
2020-06-30,0.6084,1.5536,29.6692,29.6692,45.6005,40.6536,0.0285,3.577,3.4933,1.2981,1.368,54.9225,2.4382,1.9556
2020-03-31,0.5934,1.4593,36.0596,36.0596,76.6914,66.1075,0.0345,7.0205,6.8537,2.6439,2.7869,54.2181,1.1284,1.2122
2019-12-31,0.6003,1.5018,49.6172,49.6172,23.2355,18.5927,0.0356,2.2524,2.1962,0.8269,0.8778,51.7749,2.3311,0.6538
2019-09-30,0.6013,1.5083,36.2087,36.2087,19.0128,14.4941,0.0349,1.8134,1.7681,0.6641,0.7049,51.7284,1.6431,-0.9076
2019-06-30,0.5998,1.4985,34.2611,34.2611,27.7293,22.3946,0.0345,2.6016,2.5367,0.9566,1.0153,51.8925,2.3137,1.1119
2019-03-31,0.5777,1.3682,17.2409,17.2409,18.0718,13.5174,0.0354,1.6456,1.6053,0.6398,0.6779,52.877,1.3383,0.0749
2018-12-31,0.5727,1.3401,33.545,33.545,26.2695,21.063,0.0348,2.3115,2.2552,0.9145,0.9637,53.1793,2.4541,2.3639
2018-09-30,0.5703,1.327,34.7326,34.7326,21.9217,17.357,0.0341,1.8792,1.8334,0.7471,0.7878,53.1337,1.3537,0.029
2018-06-30,0.5662,1.3054,34.7072,34.7072,24.1639,19.3656,0.0333,2.0037,1.955,0.8044,0.848,53.1904,2.169,0.3219
2018-03-31,0.5582,1.2633,31.4833,31.4833,32.7175,26.6234,0.0338,2.7093,2.6431,1.1045,1.1678,53.0188,1.4594,0.5891
2017-12-31,0.559,1.2677,35.0208,35.0207,20.1766,15.8433,0.0338,1.6729,1.6316,0.6824,0.7195,52.5026,2.1204,0.3765
2017-09-30,0.5582,1.2636,35.5367,35.5367,22.4572,17.8402,0.0341,1.8697,1.8236,0.765,0.8056,52.4857,1.4228,-0.1831
2017-06-30,0.5591,1.268,36.3354,36.3354,25.4237,20.3543,0.0341,2.1212,2.0687,0.8662,0.9121,52.3197,0.8085,-0.8497
2017-03-31,0.5506,1.248,32.6188,32.6188,18.2789,15.3557,0.0333,1.4965,1.4587,0.6093,0.6555,51.4949,1.5553,-0.0586
2016-12-31,0.548,1.235,31.3967,31.3967,25.9243,23.1406,0.0337,2.1326,2.0789,0.8747,0.9397,51.5763,1.8933,0.919
2016-09-30,0.5506,1.2481,25.2076,25.2076,11.4365,12.276,0.0333,0.9336,0.9098,0.3805,0.4089,51.1095,1.0289,-0.951
2016-06-30,0.5526,1.2578,34.9812,34.9812,18.8209,15.4916,0.0329,1.5245,1.4859,0.6188,0.6648,51.3956,1.5293,0.3753
2016-03-31,0.5572,1.2813,37.5914,37.5914,32.4665,27.29,0.0347,2.7973,2.7267,1.1276,1.2073,51.6246,2.2673,0.9427
2015-12-31,0.5332,1.165,33.7178,33.7178,26.7106,22.088,0.034,2.1691,2.1141,0.9086,0.9869,51.3539,1.2369,2.5665
2015-09-30,0.5468,1.2291,36.1575,36.1575,51.3223,29.2248,0.0332,4.1114,4.0094,1.7032,1.8169,52.5005,1.0787,-0.0571
2015-06-30,0.5526,1.2577,33.1477,33.1477,16.295,12.853,0.0323,1.2934,1.2611,0.527,0.5642,52.0508,1.5714,1.9235
2015-03-31,0.5528,1.2585,33.3415,33.3415,33.8202,27.678,0.0322,2.682,2.615,1.0906,1.1695,52.1437,1.3092,0.5723
2014-12-31,0.5563,1.2764,34.0308,34.0307,34.4505,28.4869,0.0309,2.7447,2.6753,1.0631,1.1871,51.6147,1.4727,3.1716
2014-09-30,0.5978,1.512,34.7127,34.7127,24.3979,20.6405,0.0328,2.2048,2.1422,0.7999,0.8616,46.0326,1.0479,0.1234
2014-06-30,0.6009,1.531,34.126,34.126,16.2601,12.9752,0.0312,1.4074,1.3673,0.5075,0.5457,45.8146,1.2055,0.2157
2014-03-31,0.6017,1.5362,30.7811,30.7811,11.7899,9.4022,0.0303,0.996,0.9676,0.357,0.3854,45.7632,0.8109,-0.1428
2013-12-31,0.6169,1.6357,33.8411,33.8411,13.7791,15.4124,0.0286,1.1601,1.1272,0.3935,0.4318,46.0418,1.4957,0.9539
2013-09-30,0.6274,1.7109,32.6788,32.6788,14.4031,26.716,0.0293,1.2582,1.2209,0.4217,0.4549,44.2406,1.409,1.2659
2013-06-30,0.6297,1.7272,33.0122,33.0122,98.7085,88.7035,0.0262,7.764,7.5317,2.5867,2.7892,43.865,0.6333,-1.4038
2013-03-31,0.6045,1.5282,26.7884,26.7884,8.0565,10.0149,0.0306,0.6868,0.6631,0.2464,0.2623,38.2831,1.5625,-1.2814
2012-12-31,0.6127,1.5817,34.9638,34.9638,14.854,14.0479,0.0301,1.227,1.227,0.4472,0.4753,37.169,1.2152,-0.6129
2012-09-30,0.6034,1.5215,34.4328,34.4328,13.7079,12.2673,0.0308,1.1251,1.1251,0.4225,0.4462,37.6893,0.8539,-0.4081
2012-06-30,0.6092,1.5592,36.7708,36.7708,20.596,25.1531,0.0308,1.7014,1.7014,0.6353,0.6648,37.8575,1.0591,0.8082
2012-03-31,0.5905,1.4422,32.3573,32.3573,12.4557,10.9206,0.0312,1.0012,1.0012,0.3888,0.41,36.9505,1.1379,-3.9617
2011-12-31,0.6165,1.6079,35.5043,35.5043,24.6341,23.9593,0.0285,1.9203,1.9203,0.7032,0.7364,36.5511,1.1467,-0.2109
2011-09-30,0.5962,1.4766,36.4307,36.4307,17.8854,15.6864,0.0322,1.4938,1.4938,0.5753,0.6032,36.4713,1.0224,0.3088
2011-06-30,0.5981,1.4882,35.4053,35.4053,16.104,13.8785,0.0312,1.3093,1.3093,0.5032,0.5262,36.455,1.0493,0.7545
2011-03-31,0.6001,1.5006,33.0509,33.0509,11.6705,9.7823,0.0302,0.9205,0.9205,0.3519,0.3681,36.4644,0.9283,0.0223
2010-12-31,0.6107,1.5684,114.6937,114.6937,-4.3981,-3.3045,0.0288,-0.3411,-0.3411,-0.1268,-0.1328,35.4082,0.3096,-2.598
2010-09-30,0.5919,1.4502,13.9694,13.9694,17.6209,14.924,0.0296,1.3408,1.3263,0.5218,0.5413,36.6545,0.8688,-0.4948
2010-06-30,0.5878,1.4262,15.8983,15.8983,18.4052,15.5931,0.0308,1.43,1.43,0.5668,0.5894,36.3957,1.075,0.1289
2010-03-31,0.5685,1.3177,13.4689,13.4689,16.5331,13.9429,0.0309,1.234,1.234,0.5102,0.5324,36.4413,0.4305,-0.4249
2009-12-31,0.57,1.3256,14.7483,14.7483,13.6379,14.3022,0.0303,1.0058,1.0058,0.4129,0.4325,36.4996,1.4772,0.4385
2009-09-30,0.542,1.1836,17.9137,17.9137,20.5803,17.4382,0.0324,1.5295,1.5295,0.6676,0.7004,36.602,0.6942,-0.0701
2009-06-30,0.5403,1.1751,19.1884,19.1884,20.5584,17.241,0.0336,1.5794,1.5794,0.6914,0.7261,36.5929,1.6163,0.8042
2009-03-31,0.5915,1.448,12.376,12.376,14.3109,11.8127,0.0347,1.2798,1.2798,0.497,0.5228,34.8096,0.9067,0.1545
