Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.634,1.7324,34.0517,34.0517,58.2493,32.8312,27.3098,0.1284,12.2024,12.2024,4.216,4.4658,53.355,0.9142,-1.6665
2021-12-31,0.6206,1.6358,33.5122,33.5122,58.4671,21.8766,17.1785,0.1292,7.8665,7.8665,2.8255,2.9844,51.3158,-0.1919,-3.1519
2020-12-31,0.6143,1.5929,32.7341,32.7341,57.5375,36.8332,31.1759,0.121,12.5152,12.2151,4.4566,4.711,53.5555,-0.1875,3.255
2019-12-31,0.6003,1.5018,34.5069,34.5069,57.4815,22.0228,17.2614,0.1391,8.3437,8.1355,3.0632,3.2519,51.7749,0.19,-2.3709
2018-12-31,0.5727,1.3401,33.6275,33.6275,57.3902,26.2254,21.0648,0.1341,8.8915,8.675,3.5177,3.7071,53.1793,1.5292,4.0188
2017-12-31,0.559,1.2677,34.8994,34.8994,58.6323,21.6166,17.3684,0.1343,7.1178,6.9421,2.9035,3.0613,52.5026,-0.8118,-2.0009
2016-12-31,0.548,1.235,32.3733,32.3733,59.596,22.3449,19.6911,0.1353,7.3717,7.1859,3.0235,3.2481,51.5763,1.5226,-3.7192
2015-12-31,0.5332,1.165,34.0998,34.0998,59.7758,32.1146,22.9887,0.1357,10.4062,10.1423,4.3589,4.7345,51.3539,0.6592,1.6373
2014-12-31,0.5563,1.2764,33.4511,33.4511,59.6744,21.9465,18.0689,0.1205,6.8293,6.6565,2.6453,2.9537,51.6147,-0.5635,3.8333
2013-12-31,0.6169,1.6357,31.754,31.754,58.2297,32.9494,34.7338,0.1058,10.2818,9.9899,3.4875,3.8273,46.0418,0.8344,3.7091
2012-12-31,0.6127,1.5817,34.6647,34.6647,59.245,15.4536,15.6806,0.1195,5.0659,5.0659,1.8461,1.9623,37.169,0.1194,-5.0492
2011-12-31,0.6165,1.6079,35.127,35.127,60.6196,17.5848,15.8277,0.1165,5.5962,5.5962,2.0493,2.1459,36.5511,1.4628,4.2635
2010-12-31,0.6107,1.5684,39.4653,39.4653,61.3903,12.0618,10.3072,0.1156,3.7499,3.7499,1.3946,1.46,35.4082,-2.0105,-4.7159
2009-12-31,0.57,1.3256,16.0841,16.0841,37.2726,17.3061,15.2164,0.1229,5.1832,5.1832,2.1277,2.2287,36.4996,4.6944,1.3271
