Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,2.5741,0.3258,0.4832,44.8443,23.6148,23.6148,27.4302,23.552,18.445,0.5773,3.7269,7.1859,50.7942,19.3019,-107.3951,10.6442,13.0138,40.1989,-0.065,0.109
2021-12-31,3.4958,0.2981,0.4246,44.2889,23.0396,23.0396,26.8265,20.9708,16.2543,0.5623,4.1585,7.7576,47.0508,16.0287,1179.262,9.1373,11.2511,36.7885,-0.0524,-0.3286
2020-12-31,4.1534,0.2913,0.4112,43.6894,22.1424,22.1424,25.7654,19.9992,16.0657,0.5327,4.5678,8.0232,45.4931,14.8723,164.9063,8.5584,10.5392,33.4422,0.5483,0.5383
2019-12-31,3.5248,0.2728,0.3752,45.0974,23.2101,23.2101,26.3489,21.3621,17.0568,0.6541,4.667,8.3659,43.6294,18.8006,445.7686,11.1565,13.6725,29.7449,0.7232,0.7763
2018-12-31,2.996,0.2984,0.4255,45.0099,22.9132,22.9132,26.089,21.2967,16.5309,0.715,4.8778,7.9556,45.8798,20.5838,-473.8725,11.8189,14.4417,26.2615,0.5841,0.355
2017-12-31,2.7815,0.3128,0.4554,44.8858,21.9715,21.9715,25.7111,19.9043,14.7447,0.6728,4.8537,7.7756,46.9418,17.877,-145.1428,9.9204,12.2848,24.5983,0.3859,0.3941
2016-12-31,2.6612,0.3965,0.6576,44.0487,19.5167,19.5167,23.6902,17.4399,12.8303,0.6698,4.6756,7.7454,47.1248,17.5601,-51.7184,8.5931,10.5979,20.1972,0.5889,0.6413
2015-12-31,2.7865,0.3678,0.5826,44.7533,21.626,21.626,25.5718,19.4166,13.9957,0.7203,4.6685,7.7718,46.9647,19.5946,-117.3108,10.0807,12.3875,18.8579,0.0632,0.0896
2014-12-31,2.6113,0.3384,0.5781,44.2001,20.0778,20.0778,23.7388,18.272,13.0082,0.7397,5.0433,8.3884,43.5125,18.7955,-263.5966,9.6225,12.4346,18.8717,-0.3096,-0.5106
2013-12-31,3.2532,0.3292,0.492,43.1476,19.5399,19.5399,23.5435,17.446,12.6086,0.701,4.9824,7.9934,45.6628,16.2248,-291.0283,8.8384,10.8834,19.3727,0.9678,1.0205
2012-12-31,3.026,0.3472,0.5369,41.1256,6.561,6.561,10.6544,4.4111,1.9255,0.7016,4.897,7.631,47.8313,2.5686,-18.9953,1.351,1.6767,17.7088,1.2995,1.141
2011-12-31,3.0555,0.3476,0.5345,40.1791,16.5714,16.5714,20.5774,14.8974,10.5446,0.6482,4.3254,7.2711,50.199,12.8116,-64.5216,6.8353,8.3577,18.1793,0.3501,0.4589
2010-12-31,1.9588,0.2289,0.3837,40.876,16.4642,16.4642,20.3408,15.3247,10.3828,0.6353,4.5516,7.0852,51.5156,11.42,-139.3561,6.5961,8.8055,16.762,-0.3825,-0.4949
2009-12-31,2.3814,0.236,0.3155,39.2872,13.9023,13.9023,18.1631,12.697,8.5278,0.6337,5.0625,7.2588,50.2835,8.9418,-58.541,5.4043,6.8314,15.6614,2.6327,2.3667
