Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.0348,0.112,0.2536,21.3725,4.9043,4.9043,7.1086,5.3788,4.5652,1.5028,,5.2575,69.4249,16.5466,92.187,6.9416,14.693,27.6699,-1.988,-2.164
2021-12-31,1.1976,0.1411,0.3043,22.2249,5.9016,5.9016,7.8269,8.6838,6.6192,1.257,,4.2697,85.4853,19.6804,94.239,8.3445,16.9026,28.1159,1.5491,1.719
2020-12-31,1.2382,0.1624,0.3892,20.056,4.0701,4.0701,6.8952,4.071,3.1561,1.3208,,4.0384,90.3819,10.616,39.1527,4.1902,8.8923,21.2185,1.8175,1.8918
2019-12-31,1.1706,0.2192,0.4375,21.784,5.2727,5.2727,7.523,5.6974,5.3668,1.4752,,4.3024,84.8361,20.5871,113.2778,7.9733,16.0741,18.7396,0.2958,0.0977
2018-12-31,1.1638,0.2608,0.6186,22.9187,5.0983,5.0983,7.3812,6.462,4.9823,1.5858,,4.1985,86.935,21.2768,-1273.308,7.9213,15.7285,14.87,0.6723,0.5309
2017-12-31,1.1947,0.3239,0.6972,23.2097,5.7904,5.7904,8.0283,6.2878,3.7421,1.5897,,4.5548,80.1359,16.8537,-146.8115,6.004,11.3954,12.2978,0.8015,0.844
2016-12-31,1.1319,0.4546,1.2439,22.7311,4.7028,4.7028,6.8783,5.0784,3.2994,1.6113,,4.4227,82.529,19.1404,-43.8269,5.4285,10.4395,9.0644,-0.1147,-0.2651
2015-12-31,1.0623,0.4895,1.6057,34.7545,7.7004,7.7004,10.7072,8.1038,5.04,0.9853,,2.5257,144.5157,20.256,-31.4436,5.0724,10.3416,8.255,-0.0426,0.0553
2014-12-31,1.1513,0.44,1.0242,37.9965,8.7543,8.7543,11.829,8.5886,5.3537,1.1958,,3.9205,93.1006,22.3127,-61.5133,6.7852,12.494,6.9113,-0.2655,-0.3067
2013-12-31,1.1052,0.4909,1.2852,41.6909,8.5754,8.5754,13.1371,7.0842,4.4057,1.0266,218.9614,3.8462,94.8994,16.6218,-26.913,4.5982,8.4619,5.8326,1.3559,1.3439
2012-12-31,1.3742,0.602,2.2306,42.5475,8.9818,8.9818,12.0559,7.5141,4.8442,0.8341,28.6785,2.7969,130.4998,18.085,-30.5813,3.8947,7.1981,5.0951,-0.2258,-0.228
2011-12-31,1.3243,0.6482,2.5285,41.4583,7.8379,7.8379,9.9442,7.2736,4.0499,0.818,60.8457,3.1828,114.68,16.9659,-19.9437,3.3305,5.9686,4.321,-0.817,-1.0595
2010-12-31,1.1554,0.6347,2.3603,42.1312,8.7263,8.7263,11.4236,5.3185,3.9166,0.9988,181.6612,3.5882,101.7227,13.2942,-23.9801,2.7665,4.8562,3.2936,1.1698,1.0559
2009-12-31,1.3914,0.7515,3.8387,41.2388,5.8054,5.8054,9.1146,-0.0155,0.8003,0.8266,344.336,3.322,109.8722,-3.5239,3.2708,-0.5484,-0.8756,2.4375,0.763,0.6623
