Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.1174,2.262,43.253,33.3735,0.0093,6.3777,7.419,0.3172,5.1227,32.9132,3.2666,3.0303
2022-09-30,0.1211,1.2798,36.7239,27.8732,0.0086,5.0987,5.9257,0.2453,4.0614,31.3881,1.1855,0.8336
2022-06-30,0.1065,0.2999,35.9116,26.9337,0.0082,3.9099,4.3968,0.2312,3.2207,37.4291,3.4316,3.1048
2022-03-31,0.0987,0.2108,35.4659,27.121,0.0079,3.4677,3.8454,0.2228,2.9071,41.5863,1.8986,1.5492
2021-12-31,0.1194,0.2566,37.4652,28.8301,0.0077,3.0329,3.3034,0.2285,2.5133,49.2201,1.0404,0.7082
2021-09-30,0.116,0.2057,42.027,31.6216,0.0084,3.2724,3.5508,0.2718,2.7291,49.6646,1.1495,0.7112
2021-06-30,0.14,0.2551,51.5289,39.0714,0.0101,4.6622,5.0442,0.4059,3.7897,49.5106,-1.2177,-1.4094
2021-03-31,0.1407,0.2938,48.5816,37.1158,0.0099,4.3708,4.6552,0.3783,3.4879,48.431,2.9533,2.6299
2020-12-31,0.1449,0.3688,45.8493,35.1213,0.0096,3.8798,4.1339,0.3486,3.0796,48.059,0.9954,0.7139
2020-09-30,0.1494,0.3389,32.7245,25.4186,0.0084,2.4641,2.6308,0.2233,1.9412,46.7535,0.9254,0.6732
2020-06-30,0.1515,0.2921,16.0156,11.1328,0.0067,0.9416,1.0059,0.0863,0.7392,46.1952,1.5362,1.1992
2020-03-31,0.1937,0.7441,3.7736,1.4151,0.0059,0.2027,0.2168,0.0196,0.1511,45.6021,0.8844,0.7226
2019-12-31,0.1898,0.5135,33.1921,24.5763,0.0102,2.6963,2.8869,0.2646,2.0163,44.5482,1.8347,1.7243
2019-09-30,0.1419,0.7752,40.9673,30.441,0.01,3.1975,3.418,0.3155,2.5369,44.0739,0.7391,0.5395
2019-06-30,0.1399,0.9553,37.6471,27.7941,0.0097,2.8153,3.0068,0.2826,2.2411,42.948,1.3785,1.1893
2019-03-31,0.1393,0.8134,38.9205,29.1193,0.0102,3.0333,3.24,0.3078,2.4161,41.5751,-0.2151,-0.3432
2018-12-31,0.0872,0.8415,40.9027,30.6065,0.0103,3.223,3.4435,0.3287,2.7222,40.4044,1.6855,1.4982
2018-09-30,0.1042,0.6168,41.0112,30.1966,0.0107,3.1916,3.4108,0.3342,2.6447,39.3039,1.9162,1.7368
2018-06-30,0.0479,0.5959,37.5371,27.7448,0.0101,2.7923,2.9821,0.2964,2.4613,39.0036,0.7852,0.6604
2018-03-31,0.0477,0.6868,42.3659,31.7744,0.0109,3.3625,3.5908,0.358,2.965,38.7922,1.308,1.1748
2017-12-31,0.0475,0.6979,38.1022,16.7883,0.0103,1.7573,1.876,0.1886,1.5505,38.8747,0.5862,0.4162
2017-09-30,0.047,0.6451,37.0427,23.1707,0.01,2.2238,2.3725,0.244,1.9646,38.861,1.0734,0.8888
2017-06-30,0.0471,0.6098,37.9786,23.5835,0.01,2.3389,2.4963,0.2567,2.0659,38.3365,0.9608,0.7469
2017-03-31,0.0472,0.4554,30.7692,21.5719,0.0091,1.9801,2.0718,0.2123,1.7133,38.1549,1.806,1.5684
2016-12-31,0.0655,0.1784,33.8789,20.2946,0.0097,1.9786,2.072,0.2166,1.6771,37.5902,0.8905,0.6295
2016-09-30,0.0691,0.2195,32.2689,19.6639,0.0097,1.8222,1.9084,0.2081,1.5395,37.6714,1.0396,0.7909
2016-06-30,0.0839,0.1271,31.295,16.3669,0.0093,1.6482,1.7273,0.1911,1.3694,37.183,-0.0266,-0.2804
2016-03-31,0.0952,0.1357,25.0,14.9621,0.0089,1.3388,1.3793,0.1538,1.0797,37.2816,1.0142,0.8182
2015-12-31,0.0976,0.1544,26.9262,16.2745,0.0091,1.5274,1.575,0.171,1.2262,36.7265,0.3854,0.1343
2015-09-30,0.1101,0.1594,26.5973,15.8028,0.0091,1.5225,1.529,0.1729,1.1768,37.3905,1.0356,0.848
2015-06-30,0.1225,0.1697,4.6502,-0.2629,0.0072,0.2139,0.2149,0.0239,0.1627,36.9596,0.4193,0.2524
2015-03-31,0.1275,0.1734,26.7077,14.0399,0.0093,1.4267,1.4341,0.1599,1.0771,36.6858,0.4376,0.2724
2014-12-31,0.1291,0.1814,23.59,12.5417,0.0093,1.2853,1.2925,0.143,0.9669,36.3004,0.1888,-0.019
2014-09-30,0.132,0.1783,25.3598,13.4677,0.0106,1.5177,1.5269,0.1729,1.1367,36.0879,1.0086,0.9131
2014-06-30,0.2239,0.3271,31.8231,17.5452,0.0108,2.0988,2.114,0.2169,1.3848,36.1946,0.0717,-0.1213
2014-03-31,0.2469,0.3702,28.3278,13.7182,0.0099,1.8131,1.8274,0.1805,1.1574,35.6214,0.7037,0.2882
2013-12-31,0.2602,0.4043,-14.6786,-13.777,0.0077,-0.7595,-0.766,-0.074,-0.4746,35.0045,0.4023,0.2651
2013-09-30,0.2668,0.4071,31.7736,38.5999,0.0098,2.0927,2.1124,0.2021,1.2911,34.3056,1.468,1.3557
2013-06-30,0.2406,0.3542,21.8273,9.5856,0.0105,1.6179,1.4308,0.1512,0.9191,37.1961,1.5595,1.4145
2013-03-31,0.2703,0.4219,30.0898,15.5399,0.0105,2.1862,2.0869,0.204,1.2683,34.4683,1.1015,1.0154
2012-12-31,0.2787,0.4447,17.6946,7.2,0.0089,1.1724,1.1575,0.1039,0.6879,32.8375,0.7329,0.6186
2012-09-30,0.2822,0.4742,30.1271,11.0251,0.0106,2.2857,2.2606,0.2064,1.3293,32.1372,0.5065,0.4241
2012-06-30,0.2595,0.4849,26.1873,10.1469,0.0102,1.9507,1.6891,0.1713,1.0436,35.2457,1.4223,1.326
2012-03-31,0.2633,0.4442,26.4717,4.7765,0.0101,1.923,1.6843,0.169,1.0312,34.6678,1.356,1.2731
2011-12-31,0.2187,0.3834,24.3335,7.9101,0.0106,1.9274,1.5045,0.167,0.9932,37.9245,1.3311,1.2442
2011-09-30,0.2153,0.388,29.1233,11.2921,0.0112,2.3819,1.8644,0.211,1.233,37.5428,1.1536,1.0312
2011-06-30,0.2138,0.3906,23.3684,5.3458,0.0106,1.5841,1.2475,0.1414,0.8258,37.5078,1.8888,1.7837
2011-03-31,0.221,0.4336,17.9968,2.9653,0.0098,1.1477,0.9313,0.1035,0.6074,36.6845,1.4793,1.3683
2010-12-31,0.2262,0.4323,-27.8626,-31.8463,0.0068,-1.577,-1.3058,-0.1419,-0.8428,36.3665,2.3187,2.1793
2010-09-30,0.23,0.4552,-20.8361,-21.3215,0.0074,-1.0274,-0.8812,-0.093,-0.5627,36.6508,1.8558,1.7203
2010-06-30,0.2315,0.4869,-46.3315,-45.9809,0.0056,-2.4568,-2.1367,-0.2174,-1.3567,37.0453,0.2494,0.151
2010-03-31,0.2561,0.5458,-30.8668,-29.0979,0.0057,-1.46,-1.3334,-0.1221,-0.8019,36.5372,4.4385,4.3356
2009-12-31,0.2625,0.5225,-235.7286,-133.6407,0.0026,-4.4085,-4.0484,-0.3628,-2.3955,37.9608,-1.3866,-1.6505
2009-09-30,0.2898,0.6928,-145.6111,-102.7629,0.0033,-3.7858,-3.4628,-0.2958,-1.9664,41.7473,5.4548,5.395
2009-06-30,0.2499,0.6659,-22.0202,-6.911,0.0065,-1.2184,-1.1253,-0.0984,-0.677,46.0026,1.9308,1.7594
2009-03-31,0.3273,0.9103,-3067.853,-2672.793,0.0006,-20.7018,-18.6976,-1.5154,-9.9646,48.3789,2.5066,2.2212
