Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.9827,0.9826,62.9391,26.0396,4.3889,4.3889,7.6588,3.03,0.8945,1.0134,11.3835,32.0638,436.2545,-10.6148,2.4859,7.6097,0.4056,-0.2863,-1.0824
2021-12-31,0.975,1.038,-30.4092,30.5093,-6.6661,-6.6661,1.7562,-9.7515,-10.6992,0.4352,5.8772,62.1046,323.0422,14.5828,-4.227,-12.2813,-0.8388,13.302,13.6056
2020-12-31,0.9613,1.0283,-36.6986,24.6499,-88.825,-88.825,-58.4266,-99.7575,-92.5949,0.1758,3.8238,95.4546,1366.552,52.4081,-17.2607,-38.7133,-0.6135,-7.34,-6.8067
2019-12-31,1.0208,0.6908,2.2604,26.6782,2.813,2.813,7.562,1.6029,-0.0423,1.0521,11.6106,31.4368,8.0748,-6.6649,1.077,2.4964,6.8502,-2.3029,-2.6869
2018-12-31,1.0262,0.6705,2.0965,26.1394,2.5263,2.5263,7.0392,1.2153,-0.1636,1.2696,13.008,28.0596,6.728,-5.9808,1.0632,2.2166,6.3841,1.4964,1.5037
2017-12-31,0.8814,0.5792,1.6218,25.8622,0.9435,0.9435,5.7819,-0.0968,-1.008,1.2909,13.3561,27.3284,0.5482,-0.5418,0.1036,0.2306,6.8155,0.0798,-0.2235
2016-12-31,1.0867,0.6261,1.714,27.9461,2.4908,2.4908,7.8093,0.6175,-0.6007,1.157,13.7561,26.5337,1.504,-1.2859,0.3001,0.5624,6.6131,1.4311,1.2799
2015-12-31,1.089,0.5806,1.4134,28.2823,1.8131,1.8131,7.4457,0.0877,-0.9066,1.177,16.0091,22.7995,-1.0898,1.2088,-0.2561,-0.4571,7.1459,0.0627,0.0556
2014-12-31,1.1278,0.5736,1.3771,28.3531,0.1043,0.1043,7.6643,-1.4536,-1.4048,1.1506,16.3772,22.2871,-7.0391,9.9725,-1.7501,-3.0016,7.3752,-0.7557,-0.762
2013-12-31,0.9577,0.4905,1.1378,27.7538,2.1557,2.1557,8.1619,-0.0793,-0.6783,1.1399,14.7524,24.7417,-2.2654,3.8706,-0.6337,-1.1542,7.9663,0.2612,0.2279
2012-12-31,1.0252,0.5266,1.1534,28.6605,-0.3719,-0.3719,7.297,-2.2712,-2.805,1.0998,13.9952,26.0805,-10.7318,17.0207,-3.06,-5.0807,7.9044,1.2196,1.1467
2011-12-31,1.0564,0.5055,1.0547,29.6157,0.3406,0.3406,6.9542,-1.7947,-1.5419,1.0604,13.8283,26.3951,-4.3542,7.8961,-1.3866,-2.1533,8.5308,-0.2202,-0.3499
2010-12-31,1.0877,0.5277,1.1533,27.7549,-1.258,-1.258,5.3202,-3.7256,-4.5103,0.9746,15.3472,23.7829,-13.5721,18.5748,-3.9227,-6.4103,8.5605,0.2712,0.5891
2009-12-31,0.9543,0.4907,1.0202,19.7027,-1.2522,-1.2522,3.1681,-2.7428,-1.4393,1.7854,23.7317,15.3803,-17.3703,-252.628,-5.381,-8.8461,8.3664,0.693,-0.0846
