Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,2.4761,0.4551,0.8479,38.4095,14.5456,14.5456,16.0166,14.0925,10.1589,2.0069,4.1629,7.1392,51.1259,58.9762,75.6567,21.2573,32.1379,54.4214,8.1359,8.0036
2021-12-31,2.625,0.5223,1.0935,36.2464,11.8799,11.8799,13.3006,11.4038,8.0095,1.9754,4.4396,7.4242,49.1637,51.5741,72.4317,16.8993,24.6351,42.171,-2.9623,-3.9957
2020-12-31,2.7196,0.533,1.1452,35.9244,8.6378,8.6378,11.7657,8.0275,5.8913,1.874,4.3618,8.0034,45.6057,36.0726,51.2212,11.9937,16.8452,39.8485,1.9325,2.3523
2019-12-31,2.1186,0.4816,1.0752,38.2814,10.9873,10.9873,12.981,10.5259,7.3916,1.9127,4.2834,8.0604,45.2834,43.4466,67.4454,14.9043,22.5214,38.3702,0.272,0.7862
2018-12-31,2.3698,0.4996,1.0607,38.7488,10.3199,10.3199,12.6103,9.6337,6.9691,1.9106,4.4601,8.1018,45.0517,39.3216,68.0728,14.0133,19.6749,37.4673,0.4839,-1.729
2017-12-31,2.1274,0.5515,1.2817,39.3094,9.9281,9.9281,12.4604,8.9784,5.6211,1.7962,4.4276,7.8679,46.3909,34.081,87.1329,10.734,15.2846,32.4522,1.382,3.1312
2016-12-31,1.8541,0.4913,1.1791,40.5939,10.9796,10.9796,13.4359,10.0523,5.9288,1.7802,4.2816,8.288,44.0397,33.215,79.8746,11.1164,16.8948,32.4088,1.0874,2.78
2015-12-31,1.7045,0.3711,0.8453,42.4272,13.0379,13.0379,15.3237,12.5404,7.7105,1.7026,4.0603,8.2449,44.2697,33.3731,69.9569,13.404,20.9876,37.9299,1.8857,1.6378
2014-12-31,2.352,0.1094,0.1473,43.2942,13.5186,13.5186,15.6091,13.3908,7.9499,1.8862,4.166,8.4958,42.9623,24.7342,32.3203,15.3755,22.0288,48.7024,-0.1087,-1.8421
2013-12-31,2.5458,0.1181,0.1632,43.8291,13.7411,13.7411,15.6549,13.6431,8.3217,1.7921,4.0607,8.5669,42.6059,24.2798,28.8341,15.338,21.4124,48.3173,2.5113,2.424
2012-12-31,2.6858,0.1303,0.1811,43.7558,12.6382,12.6382,14.4153,12.4892,7.5702,1.7848,3.8665,9.5211,38.3358,22.4179,27.1535,13.9363,19.4969,44.8684,0.9838,0.2582
2011-12-31,1.9417,0.0604,0.1896,43.4602,13.028,13.028,14.875,13.0169,7.9915,1.7129,3.6002,9.0899,40.1544,24.462,30.085,14.1307,22.985,38.9389,2.2146,1.2218
2010-12-31,2.5746,0.1553,0.2161,41.8493,11.9807,11.9807,14.0648,11.8875,6.9537,1.8395,4.212,9.4143,38.7706,22.45,27.0244,13.154,18.9646,32.974,-1.5114,-1.3043
2009-12-31,2.744,0.1642,0.2359,41.7636,10.6915,10.6915,13.0626,11.3683,6.757,1.6697,4.0728,9.9566,36.659,19.3414,22.9621,11.5602,16.1659,30.8148,9.7794,7.9003
