Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.2516,0.3362,8.6738,8.6738,7.724,5.9677,0.0777,2.686,3.308,0.4721,1.9583,40.5454,4.7326,4.5908
2022-06-30,0.2344,0.3061,11.26,11.26,10.2736,8.1333,0.0742,3.1817,3.8428,0.6105,2.3788,43.8067,2.9566,2.8164
2022-03-31,0.215,0.3111,11.311,11.311,10.0686,8.1587,0.0717,2.8593,3.3838,0.5913,2.1974,48.0695,1.2719,1.18
2021-12-31,0.217,0.2771,16.575,16.575,15.4746,12.4484,0.0759,4.1636,4.8361,0.952,3.1992,53.2745,3.3211,3.2078
2021-09-30,0.2168,0.2767,11.0623,11.0623,10.2533,8.3714,0.0745,2.7499,3.1984,0.6318,2.1136,52.2609,3.7831,3.6519
2021-06-30,0.1927,0.2387,20.8803,20.8803,19.8604,16.1031,0.0748,5.053,5.8656,1.211,4.0048,52.2754,2.3592,2.2916
2021-03-31,0.1974,0.2459,7.0013,7.0013,5.7181,4.6046,0.0714,1.4337,1.6752,0.3356,1.129,49.5139,2.0955,2.032
2020-12-31,0.19,0.2345,13.6261,13.6261,12.2372,9.985,0.0719,2.947,3.4215,0.7246,2.3442,51.7617,3.3701,3.2704
2020-09-30,0.1964,0.2444,13.0923,13.0923,10.2882,8.7604,0.0715,2.6277,3.0768,0.6347,2.072,49.6938,3.8385,3.764
2020-06-30,0.2031,0.2548,12.8058,12.8058,11.6811,9.1358,0.0714,2.796,3.3039,0.6592,2.1847,47.674,2.701,2.6228
2020-03-31,0.2217,0.2849,8.2324,8.2324,6.9411,5.4076,0.0721,1.8283,2.215,0.3972,1.3918,42.6503,0.8253,0.7616
2019-12-31,0.2109,0.298,15.5195,15.5195,12.6096,10.1287,0.0757,3.4388,4.1243,0.7738,2.6579,45.2485,2.8675,2.785
2019-09-30,0.2128,0.3014,15.1487,15.1487,12.2125,9.7999,0.0761,3.3981,4.1031,0.7615,2.6195,44.5395,3.9441,3.8594
2019-06-30,0.2094,0.2975,10.1925,10.1925,8.9552,7.3056,0.0733,2.487,3.0522,0.5355,1.9233,42.2892,1.9849,1.9192
2019-03-31,0.208,0.2975,16.9838,16.9838,15.6883,12.6518,0.078,4.4981,5.0782,0.9949,3.4793,37.2542,0.765,0.7102
