Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.4295,0.7529,10.6648,10.6648,0.4232,-0.4591,0.0394,-0.0185,-0.0186,-0.0099,-0.0106,42.4466,0.747,-1.558
2022-06-30,0.4359,0.7728,16.0453,16.0453,7.4244,6.0972,0.0403,0.4918,0.4935,0.2616,0.2774,41.9836,0.8522,-1.5235
2022-03-31,0.437,0.7763,12.5368,12.5368,3.6336,4.4368,0.0393,0.351,0.3523,0.1854,0.1976,41.2648,0.7215,-0.9597
2021-12-31,0.4318,0.7599,14.5908,14.5907,5.2507,4.4813,0.0375,1.001,1.0047,0.5332,0.5688,41.5809,0.6807,-2.8525
2021-09-30,0.4346,0.7687,16.703,16.703,7.3523,14.4913,0.037,0.3958,0.3973,0.2102,0.2238,40.8545,0.7834,-3.3042
2021-06-30,0.4441,0.7989,18.2411,18.2411,0.5998,2.3012,0.0355,0.2715,0.2726,0.1422,0.1509,39.8778,0.7991,-0.2075
2021-03-31,0.4651,0.8695,14.0683,14.0683,0.3808,6.8006,0.0319,0.4325,0.4343,0.2188,0.2314,39.9766,0.7246,0.6499
2020-12-31,0.4498,0.8174,10.2227,10.2227,-2.6875,14.5924,0.0345,3.7886,3.804,1.9689,2.0847,40.4445,0.6215,0.0208
2020-09-30,0.4483,0.8125,9.7621,9.7621,-7.8449,31.4006,0.0319,-0.5267,-0.5288,-0.2745,-0.2906,40.6444,0.7118,5.0585
2020-06-30,0.4601,0.8523,17.4547,17.4547,0.3579,15.082,0.0358,0.9401,0.9439,0.4801,0.5075,40.5858,0.9379,3.5504
2020-03-31,0.45,0.8183,20.1156,20.1156,6.0138,24.6531,0.0382,1.93,1.9378,1.0005,1.0614,40.8881,0.9986,1.7077
2019-12-31,0.4747,0.9036,23.369,23.369,13.1309,17.7637,0.0378,-3.077,-3.0898,-1.5216,-1.6164,40.2349,0.8302,-1.8931
2019-09-30,0.4576,0.8436,23.7649,23.7649,6.1911,46.5888,0.0397,3.9932,4.0101,2.0334,2.166,39.9887,0.8723,4.5948
2019-06-30,0.4868,0.9487,23.904,23.904,12.2998,10.4357,0.0398,0.9395,0.9436,0.4526,0.4821,39.4063,1.2272,-5.2717
2019-03-31,0.442,0.7921,23.1699,23.1699,10.7145,22.0453,0.0415,1.8214,1.8292,0.9541,1.0164,39.7479,0.874,1.5166
2018-12-31,0.459,0.8486,24.6658,24.6658,6.7748,8.1985,0.0409,0.8387,0.8035,0.411,0.4328,40.6245,0.9868,0.4619
2018-09-30,0.4693,0.8844,17.6888,17.6888,4.9257,5.2075,0.0409,0.5788,0.5541,0.2784,0.2927,40.6553,0.9869,-5.4801
2018-06-30,0.4359,0.7726,24.6908,24.6908,14.1317,13.7162,0.0408,1.1879,1.1354,0.6056,0.6376,39.7831,1.2597,0.6169
2018-03-31,0.4298,0.7537,25.0584,25.0584,10.8835,39.8984,0.0395,3.1627,3.0255,1.6346,1.7174,40.4852,0.9876,2.1057
2017-12-31,0.4401,0.786,15.069,15.069,-5.5247,-10.0987,0.0395,1.3946,1.3336,0.709,0.7433,40.1511,0.7511,2.3496
2017-09-30,0.4305,0.7558,19.042,19.042,7.7819,6.7837,0.0387,0.6036,0.5777,0.3111,0.3276,41.1638,0.8427,-0.2981
2017-06-30,0.4263,0.7431,27.6713,27.6713,14.8135,17.7998,0.0378,1.1051,1.0579,0.5765,0.6042,41.5138,1.2356,0.8087
2017-03-31,0.4312,0.758,26.4593,26.4593,11.1898,29.4304,0.0383,0.6498,0.6217,0.3368,0.352,41.4475,1.0572,3.452
2016-12-31,0.4471,0.8087,27.2652,27.2652,12.7221,30.8854,0.0374,1.0574,0.9922,0.5229,0.5461,42.1439,1.0063,3.658
2016-09-30,0.4681,0.8799,30.647,30.647,17.962,31.0351,0.0361,1.3493,1.2661,0.6444,0.6705,42.117,1.1596,-1.2733
2016-06-30,0.466,0.8726,31.8601,31.8601,19.5666,18.1556,0.0372,1.5093,1.4136,0.7223,0.7514,41.5683,1.3152,0.7047
2016-03-31,0.4655,0.8709,30.0672,30.0672,16.0039,14.2275,0.036,1.1825,1.1082,0.5689,0.5897,42.043,1.069,0.3015
2015-12-31,0.4608,0.8545,24.7584,24.7584,12.043,12.9122,0.0355,0.833,0.7812,0.4067,0.4194,42.7757,1.0219,-1.4791
2015-09-30,0.431,0.7576,32.5039,32.5039,20.0714,18.5949,0.0357,1.3956,1.3087,0.7183,0.7413,42.8818,1.1722,0.3561
2015-06-30,0.4343,0.7678,30.1373,30.1373,15.7461,32.656,0.0349,0.9997,0.9371,0.5121,0.5277,42.7941,1.0932,0.1182
2015-03-31,0.4247,0.7384,27.4213,27.4213,18.4439,21.3379,0.0336,1.0968,1.0275,0.573,0.5884,42.5653,0.6695,-3.5136
2014-12-31,0.4444,0.7999,26.9373,26.9373,12.4987,21.7384,0.0348,0.7671,0.7134,0.3831,0.3944,40.9777,0.9694,-1.8479
2014-09-30,0.4323,0.7614,27.9375,27.9375,13.6399,16.0769,0.0345,0.9854,0.9166,0.5019,0.5178,41.2468,0.7321,-0.0795
