Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.0533,0.2932,0.5027,43.999,12.3683,12.3683,28.286,10.936,5.9139,0.5656,9.4678,38.5516,6.7815,-17.799,3.3577,4.7934,32.7066,0.535,0.4503
2021-12-31,1.3096,0.2649,0.3604,42.237,23.06,23.06,27.9129,21.635,15.0881,0.5128,9.4556,38.6014,14.6749,-48.5678,7.7629,10.7869,33.8016,-7.7796,-7.8217
2020-12-31,1.193,0.2532,0.3595,36.5995,19.3225,19.3225,24.0057,19.2699,13.6267,0.5259,8.7784,41.5792,13.9807,-36.7158,7.1848,10.4413,31.2106,7.6867,7.5669
2019-12-31,2.1577,0.2054,0.2586,45.5471,21.5216,21.5216,29.1054,20.0873,14.9313,0.4881,8.563,42.6255,11.0502,-40.4627,7.2508,8.7801,30.3243,0.8945,0.9041
2018-12-31,1.1473,0.2203,0.375,43.9505,21.6484,21.6484,29.1065,20.6299,15.2449,0.5204,7.7406,47.1542,13.1194,-36.3233,7.991,10.2295,29.0407,1.2828,1.3081
2017-12-31,1.3015,0.2847,0.398,44.6638,16.6839,16.6839,25.4677,15.0016,17.7964,0.4233,9.5058,38.3978,12.8785,-26.7174,7.6077,9.2124,27.5907,0.6622,0.8588
2016-12-31,2.6151,,,80.5575,42.4122,42.4122,48.7271,43.6069,26.2978,1.4749,5.3919,67.6945,58.4146,65.688,38.9553,58.4146,3.9109,-0.1313,-0.2037
2015-12-31,2.7585,,,84.6189,48.1922,48.1922,55.1672,48.8099,30.7472,1.7251,6.9061,52.8519,78.954,106.3946,53.2761,78.954,3.163,-0.1235,-0.0093
2014-12-31,3.3137,,,100.0,50.8406,50.8406,57.3212,50.1757,30.5224,1.6078,6.8137,53.5686,75.8653,97.5925,49.4174,75.8653,2.973,0.5061,0.2472
2013-12-31,2.8742,,,100.0,49.9631,49.9631,56.0119,49.5859,30.393,1.2954,7.0802,51.5524,61.8589,73.77,39.8558,61.8589,3.2789,0.2764,0.2919
2012-12-31,3.8909,,,100.0,47.6438,47.6438,53.8063,47.342,30.303,1.512,8.1844,44.5968,65.822,80.1396,46.4487,65.822,2.74,0.0358,0.0158
2011-12-31,3.6277,,,100.0,47.5519,47.5519,54.2791,47.2472,26.8786,1.5498,10.2595,35.5767,59.0028,71.8214,42.5189,59.0028,2.6616,0.8481,0.7704
2010-12-31,2.252,,,100.0,38.284,38.284,45.1382,37.6622,22.4583,1.7201,8.5542,42.669,56.5155,75.6963,39.115,56.5155,1.9523,0.1662,0.3388
2009-12-31,1.2072,,,100.0,41.6786,41.6786,48.1856,41.5953,24.9837,0.745,9.8912,36.9016,56.5825,71.6822,18.612,56.5825,,1.2428,0.8241
