Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.2921,0.4126,58.0468,58.0468,84.3087,61.7844,56.2265,0.068,6.1513,6.1445,4.0449,4.3497,62.6806,1.1667,-2.2644
2021-12-31,0.3194,0.4694,67.3818,67.3818,97.603,69.816,61.6369,0.0814,8.3565,8.3424,5.3835,5.6775,51.0149,0.0245,0.0617
2020-12-31,0.3169,0.4638,47.7376,47.7376,80.2581,39.36,33.1879,0.0792,4.4584,4.4505,2.8835,3.0403,49.1284,0.436,-0.0095
2019-12-31,0.3135,0.4567,55.5382,55.5382,87.3178,53.3343,47.0468,0.0832,6.5448,6.5275,4.2512,4.4812,41.2661,0.4015,0.6659
2018-12-31,0.3006,0.4298,60.19,60.19,92.0297,67.2606,58.6007,0.073,7.0844,7.0655,4.7451,4.9415,40.9788,0.0007,-3.1457
2017-12-31,0.3348,0.5032,74.6345,74.6345,105.1474,69.3459,62.7138,0.0888,9.4488,9.414,5.9732,6.2627,35.1489,0.4628,1.2965
2016-12-31,0.365,0.5747,26.3854,26.3854,58.8448,53.1793,47.4992,0.0837,7.0324,7.0025,4.2729,4.4468,34.9142,0.5014,0.7276
2015-12-31,0.3869,0.6312,17.3036,17.3036,55.9246,43.1758,39.2699,0.07,5.0457,5.0243,2.948,3.0802,35.12,0.3243,0.1545
2014-12-31,0.3808,0.6149,18.1628,18.1628,53.4166,40.5289,35.3385,0.0683,4.8942,4.869,2.8682,3.015,29.8011,0.7797,-6.1968
2013-12-31,0.3886,0.6356,17.3901,17.3901,53.2251,19.2096,18.0191,0.0712,1.6306,1.6191,0.9341,0.9899,28.4212,-0.0169,6.1983
2012-12-31,0.4612,0.8561,4.7428,4.7428,43.8885,-5.2444,-4.1288,0.0718,-0.8066,-0.7725,-0.3896,-0.4162,29.8273,0.4466,0.7147
2011-12-31,0.4405,0.7874,6.6662,6.6662,44.9635,-19.2132,-13.2307,0.0513,-1.9818,-1.902,-0.9917,-1.0641,31.4659,-0.5399,-4.2707
2010-12-31,0.4638,0.8651,-73.025,-73.025,-25.9801,-194.2489,-154.2483,0.0564,-22.3348,-21.2954,-10.7463,-11.4177,29.5516,0.6018,4.4839
2009-12-31,0.4939,0.9761,-4.3379,-4.3379,33.3803,-33.9879,-0.258,0.1501,-11.5743,-10.7887,-5.1899,-5.4596,22.0512,0.4951,1.6197
