Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.6426,1.7977,54.5899,54.5899,70.0297,48.9604,44.7304,0.1581,22.5869,22.5869,7.5707,8.0734,30.4528,1.9366,-2.3544
2021-12-31,0.6114,1.5736,61.8725,61.8725,77.8781,56.9357,52.4705,0.1506,23.1845,23.1845,8.38,9.0084,28.27,0.8507,-1.5898
2020-12-31,0.6618,1.9571,49.1177,49.1177,66.3591,39.1821,35.5239,0.1443,17.6281,17.6281,5.5086,5.9613,22.3521,0.7646,0.9894
2019-12-31,0.6333,1.7272,48.5274,48.5274,66.2464,35.3418,32.0964,0.1534,15.4405,15.4405,5.2872,5.6616,22.5554,0.0969,0.4632
2018-12-31,0.6333,1.7274,51.7885,51.7885,70.4526,38.1349,34.7056,0.1525,16.0507,16.0507,5.6968,5.885,21.9145,0.6373,0.178
2017-12-31,0.6257,1.672,59.2207,59.2207,77.8255,46.8636,43.3492,0.1481,18.8788,18.8788,6.8922,7.0654,21.6163,0.1712,5.7026
2016-12-31,0.6239,1.6587,46.2057,46.2057,65.9141,41.6319,36.9126,0.1399,15.2952,15.2952,5.5995,5.7529,20.624,1.3874,-3.9599
2015-12-31,0.5984,1.4902,37.6668,37.6668,55.7214,28.2107,24.2211,0.1288,8.8315,8.8315,3.4512,3.5465,19.1154,0.1143,1.4735
2014-12-31,0.5514,1.229,43.0296,43.0296,61.83,31.4401,27.5599,0.1477,10.2457,10.2457,4.4705,4.5966,16.4316,0.3816,-0.8511
2013-12-31,0.5019,1.0076,41.0061,41.0061,60.4503,37.5596,33.0526,0.1309,9.6049,9.6049,4.6656,4.7842,16.6894,0.3179,3.038
2012-12-31,0.5052,1.0209,38.408,38.408,58.0326,32.5118,28.6542,0.127,8.2629,8.2629,3.9612,4.0888,13.955,0.5407,-3.1156
2011-12-31,0.5595,1.27,35.0108,35.0108,54.2925,18.0633,15.2955,0.131,5.441,5.441,2.3207,2.3969,11.3285,0.401,-0.8124
2010-12-31,0.5704,1.3278,32.2615,32.2615,51.6943,13.3344,9.3539,0.1251,3.5539,3.5539,1.4834,1.5267,10.7216,0.2476,0.3694
2009-12-31,0.5972,1.4827,25.6606,25.6606,45.7501,15.4894,11.4144,0.1164,4.1315,4.1315,1.6238,1.6641,10.9109,0.8911,-0.2285
