Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.7625,0.0214,0.0274,97.4743,29.4027,29.4027,33.8127,29.4142,21.9991,1.2938,10.345,35.2827,37.7003,37.7003,28.4619,36.8927,33.1412,4.5427,2.4405
2021-12-31,2.9808,0.0264,0.0272,96.4655,26.4748,26.4748,31.4193,26.4143,19.6787,1.0902,8.7737,41.6017,28.1095,28.1095,21.4532,27.3662,31.9953,2.5426,-0.1464
2020-12-31,3.3322,0.0292,0.03,97.5606,22.5866,22.5866,29.0937,22.4492,16.7537,0.9189,8.8396,41.2916,20.2232,20.2232,15.3953,19.6334,28.4157,-0.2835,1.7751
2019-12-31,2.3678,0.0144,0.0146,97.8186,19.9242,19.9242,26.0978,20.0518,14.9794,1.0284,10.0673,36.2561,19.9797,19.9797,15.405,19.6921,25.7729,0.8414,1.6393
2018-12-31,1.9797,0.0165,0.0168,97.6255,20.2056,20.2056,25.9023,20.1675,14.9781,1.1406,8.6356,42.267,22.5955,22.7607,17.0838,22.2224,21.9989,2.9776,1.2451
2017-12-31,1.6654,0.0194,0.0417,97.4764,17.1491,17.1491,23.2764,17.1475,13.8106,1.0944,8.0766,45.1921,20.3691,20.5447,15.1144,19.9743,18.4265,-0.1958,0.078
2016-12-31,1.3256,0.0537,0.0567,97.5246,16.1736,16.1736,22.5204,15.9647,9.8868,1.1095,8.9435,40.8116,15.9773,16.1471,10.9695,15.1199,14.9739,0.2095,0.3604
2015-12-31,1.3375,0.0599,0.0794,96.0874,16.762,16.762,22.3245,16.4853,10.2505,1.2051,8.6146,42.3701,18.0864,18.2978,12.3531,17.0032,13.3049,1.2944,0.553
2014-12-31,1.5795,0.0743,0.1042,95.3617,15.8294,15.8294,21.083,15.514,9.5955,1.2633,8.0135,45.5481,17.9051,18.1415,12.1219,16.5739,11.5693,0.3174,-0.1581
2013-12-31,1.4345,0.1122,0.1554,95.4469,14.4777,14.4777,19.9136,14.0605,8.8171,1.2099,9.0503,40.33,16.7288,16.9973,10.6679,14.8518,9.5327,0.1749,0.7691
2012-12-31,1.2216,0.1641,0.2343,95.5719,13.3635,13.3635,18.5515,12.794,7.9384,1.2465,9.6866,37.6807,16.5163,16.8357,9.8949,13.8058,7.938,0.3766,-0.5098
2011-12-31,1.6203,0.2116,0.3143,95.5607,12.295,12.295,17.0655,11.5603,7.3259,1.2582,8.7362,41.7804,16.2834,16.662,9.2177,12.8384,6.627,1.0449,-0.0387
2010-12-31,1.309,0.2593,0.4056,96.5909,9.3004,9.3004,14.7266,8.4015,5.1081,1.1945,8.1959,44.5345,11.314,11.6532,6.1015,8.3802,5.3137,0.0779,0.9111
2009-12-31,1.1759,0.312,0.5152,97.2863,5.6539,5.6539,13.267,4.5915,2.8009,1.0739,8.835,41.3131,5.8804,6.08,3.008,4.046,4.7125,1.0388,-0.6188
