Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.4449,0.8558,24.5173,28.4687,33.6794,24.5173,18.4446,0.2557,14.5834,-18.3412,4.8077,8.0958,16.2662,0.2481,0.3784
2021-12-31,0.3206,0.482,24.9984,27.1285,32.0017,24.9984,18.8176,0.3115,13.9889,-36.2095,5.9936,9.5042,14.8563,0.3304,0.4496
2020-12-31,0.3505,0.5583,23.8808,26.1384,31.3538,23.8808,17.8044,0.2915,12.7989,-28.4092,5.3588,8.313,13.2656,0.1156,0.0817
2019-12-31,0.3093,0.4642,21.9854,24.6466,30.1129,21.9854,16.121,0.3138,11.895,-30.3611,5.2279,8.2157,11.895,0.4098,0.3548
2018-12-31,0.3269,0.5022,22.9596,24.9742,30.4847,22.9596,16.6791,0.3011,11.473,-25.8639,5.1468,7.723,10.7323,0.4676,0.4074
2017-12-31,0.249,0.378,23.9043,25.9409,31.7881,23.9043,20.7237,0.3273,15.4734,-51.6061,6.9531,11.6211,9.3505,0.1008,0.0749
2016-12-31,0.3014,0.455,23.9722,26.207,32.4034,23.9722,14.1957,0.3357,10.9097,-25.1789,4.8927,7.6213,8.4231,0.1288,0.1101
2015-12-31,0.3327,0.5325,24.2431,26.6067,33.1389,24.2431,14.3103,0.3318,11.3183,-20.5925,4.862,7.5532,7.7338,0.0154,0.0271
2014-12-31,0.3529,0.567,21.5605,23.3632,29.9556,21.5605,12.8005,0.3179,9.7881,-18.285,4.1743,6.3337,7.3657,-0.0178,-0.0206
2013-12-31,0.1592,0.2391,26.2315,27.4375,33.703,26.2315,15.5262,0.3736,10.817,-35.1359,5.9491,9.0951,6.9012,0.5893,0.5876
2012-12-31,0.1994,0.249,25.4002,26.7416,33.3203,25.4002,14.8939,0.3836,10.1832,-39.0987,5.8837,8.1532,6.2808,-0.071,-0.0707
2011-12-31,0.132,0.1528,26.6907,28.085,34.71,26.6907,15.6773,0.3888,9.9756,-93.3445,6.2905,8.6587,5.734,-0.2158,-0.2192
2010-12-31,0.1424,0.1671,27.3344,28.8209,35.4035,27.3344,16.0921,0.4055,10.7381,-94.9343,6.7374,9.2092,5.2745,0.2568,0.2613
2009-12-31,0.1544,0.1952,26.3209,27.8293,34.3484,26.3209,15.3281,0.4352,11.1904,-88.4125,6.892,9.4621,4.8209,0.8057,0.7693
