Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.7879,0.7714,3.4036,53.886,16.0706,16.0706,31.4481,-5.2213,-8.3079,0.3228,84.5763,17.7103,20.6095,-13.9696,4.3787,-1.5629,-3.1932,17.4732,-1.0423,-6.285
2021-12-31,1.1259,0.7514,3.0372,55.3396,15.256,15.256,32.1212,-13.2602,-10.6479,0.2516,101.7619,20.2754,18.0021,-21.7133,8.6076,-2.5926,-5.3989,21.2415,9.9979,9.4203
2020-12-31,2.4127,0.7365,2.8089,52.9768,-10.5568,-10.5568,16.1246,-44.2668,-48.4289,0.0997,38.7727,10.6082,34.4074,-34.5252,19.0717,-4.7767,-9.0961,24.1962,-8.2774,-11.3438
2019-12-31,0.8794,0.6755,2.3017,50.8307,16.2184,16.2184,25.8703,4.9446,3.2041,0.4481,69.0556,46.8148,7.7967,7.2516,-8.9602,1.4359,2.3533,14.4001,-0.179,6.3131
2018-12-31,1.4252,0.804,4.102,46.8872,15.0778,15.0778,23.8327,6.5661,4.6206,0.3478,53.0226,34.1704,10.6818,9.2309,-7.0834,1.607,1.8094,13.3284,2.2338,1.5811
2017-12-31,1.1219,0.6993,2.326,47.2236,6.4026,6.4026,16.5455,-2.9301,4.9554,0.4175,46.3256,32.334,11.2884,7.7931,-9.1459,2.0691,2.3435,12.2562,-0.0921,-0.4389
2016-12-31,0.9972,0.7273,2.6819,42.6929,9.8505,9.8505,17.2876,4.1787,2.7238,0.6959,46.6784,61.2811,5.9562,8.2181,-9.5856,1.8954,2.2413,6.3357,0.7928,0.6993
2015-12-31,1.099,0.761,3.2004,40.0573,10.0747,10.0747,17.3754,6.1967,15.8635,0.5432,36.7449,72.1154,5.0613,42.1858,-39.6205,8.6175,10.0835,5.7813,0.1495,-0.2761
2014-12-31,1.2793,0.8364,5.112,40.2609,4.8518,4.8518,12.1432,-3.4697,-3.9868,0.3088,29.8797,50.875,7.1744,-9.4459,3.5179,-1.2225,-1.5455,3.2658,0.0473,0.0113
2013-12-31,1.5679,0.6898,2.2595,43.8536,9.1356,9.1356,16.3711,7.6449,7.6449,0.9149,44.6401,76.292,4.7843,25.0043,34.3576,6.9942,7.7571,1.6278,-0.2071,-0.1309
2012-12-31,1.2794,0.7367,2.8868,44.587,6.2185,6.2185,13.5424,-0.389,-0.389,0.9703,49.6165,72.0011,5.0694,,-2.4512,-0.3775,-0.4277,,1.2168,0.8234
2011-12-31,,,,37.4231,-5.1056,-5.1056,2.8535,-11.3328,-9.4555,,,,,,,,,,0.0,0.0
