Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.7177,1.2209,-6.833,64.1018,38.5555,38.5555,42.299,36.6287,28.4113,0.5149,1.1533,6.6783,54.6546,-150.9586,-29.1363,15.4456,33.3532,-4.071,-0.7154,-0.9295
2021-12-31,0.9201,1.4952,-3.3877,68.0624,41.3151,41.3151,44.4929,38.9492,28.9222,0.7606,1.1502,7.9708,45.7921,-118.2992,-54.8402,23.5166,58.5822,-5.2949,1.3783,1.2849
2020-12-31,1.0957,1.6062,-2.9664,66.6516,40.6636,40.6636,44.0824,38.1718,28.0059,0.6403,0.9977,7.6294,47.8415,-80.8202,-46.1588,19.1722,48.9936,-6.8262,-0.1868,-0.0256
2019-12-31,1.0893,1.5628,-3.2342,64.7274,35.333,35.333,38.5674,33.122,24.0497,0.6952,1.1384,8.0186,45.5194,-80.5084,-43.9841,18.0245,45.3069,-6.1694,0.3894,0.7653
2018-12-31,1.1309,1.6614,-2.9574,63.6861,38.4034,38.4034,41.7418,36.0203,26.6498,0.7443,1.2219,8.3123,43.9109,-77.158,-41.0076,20.8186,51.0347,-6.908,0.3566,0.4299
2017-12-31,1.3528,1.4847,-3.3567,63.7123,40.2845,40.2845,43.3282,36.8339,20.9441,0.6691,1.1846,7.6907,47.4597,-61.9844,-31.1934,14.7575,30.0464,-6.5863,0.531,0.2898
2016-12-31,1.0693,1.729,-2.6667,64.808,40.8582,40.8582,43.6425,37.1894,26.0371,0.7241,1.0415,7.6265,47.8597,-66.5138,-35.0343,19.6738,48.4917,-7.026,0.1301,-0.0057
2015-12-31,1.0272,1.8332,-2.4817,23.582,14.3733,14.3733,15.3935,13.0094,9.2669,2.1766,6.6658,26.6048,13.7194,-61.2757,-32.6857,20.7092,51.0527,-7.407,0.1356,0.2521
2014-12-31,1.0246,1.7124,-2.6292,24.1318,14.6081,14.6081,15.7179,13.2949,9.3114,2.2766,7.0734,20.0065,18.2441,-68.3567,-33.921,21.7637,48.6964,-7.2422,-1.3066,-1.303
2013-12-31,0.9875,1.3535,-4.4115,25.9993,16.8876,16.8876,17.9897,15.6718,10.6599,2.0968,6.0148,20.7706,17.5729,-141.0583,-48.2026,23.187,49.862,-3.9484,0.6805,0.5647
2012-12-31,0.975,1.2177,-7.2413,27.1394,17.9125,17.9125,19.0728,16.8026,11.3085,2.0545,6.3012,21.564,16.9264,-290.2346,-54.9031,24.3005,63.1964,-1.9073,-0.4076,-0.5226
2011-12-31,1.0044,0.9642,33.657,26.7453,17.4757,17.4757,18.7764,16.4278,11.1885,2.1513,6.8876,23.8507,15.3036,1611.434,-67.9134,25.0197,57.7346,0.3193,0.8524,0.7303
2010-12-31,1.0744,0.7727,4.1958,25.837,16.5404,16.5404,17.9168,15.2467,10.6715,1.9319,6.038,22.5035,16.2197,190.6433,-74.2303,21.3923,43.3335,2.1828,1.0801,1.0598
2009-12-31,1.3135,0.6899,2.5087,25.7941,16.1727,16.1727,17.5467,14.8889,10.2159,1.7967,5.0035,20.0387,18.2147,106.6233,-100.5988,18.9627,33.0625,3.2562,4.0431,3.6764
