Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,1.0709,0.3718,0.5958,37.706,-1.1724,-1.1724,-5.3866,-6.654,0.0394,2.0309,44.3156,-1.0238,4.1257,-0.2623,-0.6431,13.3606,0.3393,0.192
2022-06-30,1.0594,0.3671,0.584,38.5126,-2.158,-2.158,-6.3081,-6.5737,0.0332,1.9881,45.2689,-0.9454,3.8048,-0.218,-0.5984,13.6852,0.2172,0.0718
2022-03-31,1.0458,0.3622,0.5717,35.1517,-6.4439,-6.4439,-8.3191,-9.342,0.0265,2.0298,44.3403,-1.2799,5.2081,-0.2478,-0.8163,14.0353,0.0362,-0.0947
2021-12-31,1.1075,0.3355,0.5085,36.8309,0.9217,0.9217,-3.7221,-3.3676,0.0394,1.9282,46.6749,-0.4265,2.2165,-0.1326,-0.2834,14.6551,-0.0005,0.1316
2021-09-30,1.0736,0.0162,0.0202,36.1975,-6.2208,-6.2208,-11.4308,-8.126,0.0286,2.2058,40.8009,-0.9407,4.8752,-0.2322,-0.9255,14.6979,0.1703,0.0762
2021-06-30,1.1131,0.3371,0.5122,36.7812,-7.8674,-7.8674,-15.0959,-10.3035,0.0368,2.1184,42.484,-1.1728,5.4789,-0.379,-0.7775,14.6896,0.185,0.0782
2021-03-31,1.0931,0.3406,0.5204,39.7441,-1.0235,-1.0235,-5.3731,-8.1876,0.0301,1.9143,47.0149,-0.8892,4.1433,-0.2462,-0.5863,14.5004,-0.0303,-0.1331
2020-12-31,1.067,0.2395,0.3183,38.3752,-9.8295,-9.8294,-12.3878,-7.7648,0.0332,2.2038,40.8393,-0.8245,13.4525,-0.2582,-0.6271,14.1225,-0.5273,-0.6343
2020-09-30,1.2298,0.3198,0.4738,37.5245,-0.2935,-0.2935,-3.0822,-0.3914,0.0345,2.2363,40.2446,-0.0393,0.4643,-0.0135,-0.0267,13.7917,0.1637,0.0594
2020-06-30,1.2206,0.3256,0.4871,40.81,2.0768,2.0768,-1.5057,2.8557,0.0329,2.0732,43.4112,0.277,-2.5665,0.094,0.1868,13.5262,0.1485,0.0556
2020-03-31,1.081,0.2607,0.3578,45.128,11.8096,11.8096,7.5438,3.8617,0.0344,2.6896,33.4621,0.4561,-3.7326,0.1329,0.3372,13.0097,0.0093,-0.0939
2019-12-31,1.0747,0.2614,0.3597,44.0938,8.8819,8.8819,5.2299,-0.6763,0.0364,2.7587,32.624,-0.0797,0.5574,-0.0246,-0.0589,13.0366,0.1753,0.0616
2019-09-30,1.0952,0.2624,0.3595,43.8952,3.2131,3.2131,-1.4335,30.9936,0.0372,2.9108,30.9194,3.3835,-21.6356,1.1534,2.4956,12.8835,0.0961,0.0167
2019-06-30,1.0632,0.2733,0.3799,44.8293,9.5262,9.5262,4.432,3.2094,0.0292,2.8953,31.0851,0.3585,-1.6773,0.0936,0.2606,12.379,0.1286,0.0452
2019-03-31,1.0441,0.2819,0.3965,45.9499,13.4512,13.4512,8.2965,5.4983,0.0281,2.9608,30.3977,0.664,-2.5316,0.1543,0.4768,11.9908,-0.0598,-0.1544
2018-12-31,1.0594,0.2911,0.4149,44.1479,10.421,10.421,5.6468,2.8747,0.0371,3.0485,29.5226,0.5509,-1.7821,0.1696,0.3905,11.5845,0.2081,0.0534
2018-09-30,1.0339,0.3018,0.4367,41.269,9.096,9.096,3.6496,2.3582,0.0299,2.845,31.6339,0.468,-1.1928,0.1207,0.3268,11.1446,0.1858,0.154
2018-06-30,1.0312,0.3057,0.4436,40.5028,-4.6927,-4.6927,-29.2737,-36.7039,0.0288,2.8013,32.1285,-3.5408,8.5705,-0.861,-2.4585,11.0123,0.0477,0.0394
2018-03-31,1.0076,0.5038,1.0154,43.9089,14.8305,14.8305,4.2373,-2.4894,0.0274,2.328,38.66,0.241,-0.1866,0.032,0.0989,16.8798,-0.3583,-0.516
2017-12-31,1.0409,0.498,0.9919,59.5719,22.1165,22.1165,3.9239,34.1855,0.025,2.5255,35.6362,6.401,-5.8161,0.8975,2.6859,17.2931,0.3807,0.0933
2017-09-30,,,,37.4924,3.1193,3.1193,-10.2752,-12.2936,,,,,,,,,-0.3993,-0.5966
2017-06-30,,,,36.6349,0.5714,0.5714,-13.3968,-14.5397,,,,,,,,,0.0955,-0.0636
2017-03-31,,,,39.4652,6.5241,6.5241,-4.9198,-5.9893,,,,,,,,,-0.6873,-0.8226
2016-12-31,,,,,,,,,,,,,,,,,0.0,0.0
2015-12-31,,,,,,,,,,,,,,,,,0.0,0.0
