Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.3528,0.6592,42.4064,32.9947,0.0102,4.1597,5.6504,0.3548,2.3639,12.3134,0.926,0.8925
2022-09-30,0.3719,0.617,41.3697,31.4588,0.01,3.9789,5.4846,0.3328,2.1837,11.9017,0.5759,0.5474
2022-06-30,0.3044,0.607,39.3687,30.4348,0.0094,3.4215,4.622,0.3026,2.0932,12.4664,0.6667,0.6325
2022-03-31,0.2604,0.3874,35.0,26.6667,0.0092,2.8319,3.7058,0.2612,1.8488,12.8414,0.5798,0.5299
2021-12-31,0.269,0.3852,28.6382,22.0339,0.0098,2.3439,3.0094,0.2309,1.5212,13.4364,0.5503,0.4638
2021-09-30,0.2852,0.4213,26.6363,18.9528,0.0101,2.1936,2.7858,0.2174,1.3857,13.4805,0.174,0.1565
2021-06-30,0.2634,0.3766,-0.0934,-5.4155,0.0061,-0.0848,-0.1028,-0.0086,-0.0538,13.9046,0.9848,0.918
2021-03-31,0.3465,0.5463,44.4289,35.1086,0.0113,4.87,4.7799,0.423,2.5565,13.3588,-0.1066,-0.1278
2020-12-31,0.3913,0.6569,33.1565,24.8453,0.0092,2.9254,2.9882,0.2568,1.4804,12.7733,0.0605,0.0248
2020-09-30,0.4153,0.7274,33.4579,25.7009,0.0089,2.8249,2.8835,0.2523,1.3716,12.6972,0.5304,0.4985
2020-06-30,0.442,0.8039,21.1449,15.3037,0.0072,1.4128,1.5132,0.1267,0.6797,12.1045,0.2088,0.1719
2020-03-31,0.4543,1.0725,8.169,4.2254,0.0062,0.4543,0.5127,0.0421,0.2226,11.604,0.4814,0.4707
2019-12-31,0.455,1.056,34.6692,27.7726,0.0098,2.9928,3.3976,0.2908,1.4646,11.5637,0.6362,0.6129
2019-09-30,0.4533,1.0116,39.6926,32.0072,0.0102,3.4747,3.9307,0.3421,1.7078,11.5313,0.0506,0.0207
2019-06-30,0.4347,1.1256,37.8882,30.701,0.0104,3.4783,3.9578,0.3363,1.7635,11.2426,0.3372,0.3116
2019-03-31,0.4512,1.0726,39.1993,31.5643,0.0099,3.4999,4.0094,0.3309,1.7185,10.9247,0.4664,0.4439
2018-12-31,0.4372,0.9586,35.4809,28.5844,0.0101,3.3741,3.8937,0.307,1.6931,10.606,0.5241,0.4808
2018-09-30,0.4619,0.9816,40.33,32.9973,0.0103,3.8845,4.5086,0.3578,1.8603,10.3002,0.5003,0.4779
2018-06-30,0.4588,1.0607,38.7218,31.391,0.0101,3.457,3.9834,0.3369,1.6747,10.3892,0.2748,0.2552
2018-03-31,0.4325,1.0145,37.8193,30.8448,0.0098,3.2261,3.7317,0.3127,1.6361,10.2632,0.2614,0.2472
2017-12-31,0.4598,1.3188,39.3678,39.4636,0.01,4.4237,5.2325,0.4137,2.1528,10.0874,0.7202,0.6805
2017-09-30,0.4624,1.031,34.9282,24.4976,0.0102,2.8564,3.3882,0.2696,1.3819,9.8977,0.4953,0.4662
2017-06-30,0.4448,1.2286,33.5885,24.2105,0.0103,2.8384,3.3735,0.2682,1.4174,9.7743,0.1471,0.0947
2017-03-31,0.4706,1.0101,27.4127,19.4045,0.0097,2.2208,2.657,0.2079,1.055,9.6007,0.3572,0.3076
2016-12-31,0.4463,1.1643,31.4991,22.1846,0.01,2.589,3.111,0.2398,1.2845,9.4944,0.6021,0.5384
2016-09-30,0.4642,1.0732,17.564,12.5541,0.0086,1.3634,1.634,0.126,0.6552,9.575,0.3666,0.3242
2016-06-30,0.5137,1.3169,30.409,20.5541,0.0102,2.6704,2.6352,0.236,1.1307,9.3941,0.1164,0.107
2016-03-31,0.5258,1.1745,31.5426,22.7665,0.0099,2.6831,2.7363,0.2358,1.1351,8.9843,0.2373,0.2222
2015-12-31,0.5164,1.161,31.9565,23.2223,0.0103,2.8728,3.1436,0.2511,1.308,8.2958,0.772,0.7429
2015-09-30,0.4914,1.1869,27.488,19.9174,0.0103,2.4625,2.6097,0.2173,1.179,8.2628,0.3872,0.3551
2015-06-30,0.474,1.1339,34.6076,25.0303,0.0109,3.2112,3.4092,0.285,1.5886,8.0893,0.1272,0.0905
