Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.8156,0.626,1.6738,85.7976,9.2997,9.2997,19.988,4.6113,3.0171,0.5411,5.5085,66.2613,9.2006,-7.4178,1.5908,3.441,24.3215,-3.7638,-3.3618
2021-12-31,0.8657,0.6847,2.3789,82.2982,2.1633,2.1633,16.7248,-0.442,-3.1286,0.399,6.3736,57.2674,0.4223,-0.2993,0.0696,0.1331,22.8207,52.143,53.2842
2020-12-31,1.0422,0.6711,2.0407,68.2824,-52.2985,-52.2985,-12.4447,-60.6078,-51.683,0.2782,6.3325,57.639,-90.8123,56.0279,-14.596,-22.2839,28.0368,-45.5728,-43.4694
2019-12-31,0.722,0.4307,0.892,82.8789,7.4832,7.4832,17.0216,6.4225,4.6822,0.5635,4.6519,78.4628,10.3324,-13.0148,2.6709,5.8817,38.8222,5.543,3.5465
2018-12-31,0.6448,0.3968,0.6578,83.3913,6.3619,6.3619,17.8562,4.3215,3.6176,0.6224,5.16,70.7364,7.043,-8.9218,2.2071,4.2485,38.4072,1.1201,-0.0826
2017-12-31,0.7031,0.3795,0.6933,82.5348,6.2127,6.2127,16.5308,4.1451,3.7575,0.5433,5.3312,68.4647,6.0695,-8.4373,2.0091,3.7659,40.3917,1.773,2.0803
2016-12-31,0.5631,0.3569,0.5549,81.7985,5.2656,5.2656,17.4721,3.1571,3.214,0.5561,6.4389,56.6864,4.5845,-5.5584,1.6543,2.9483,37.9459,-0.1831,0.8421
2015-12-31,0.5022,0.3924,0.6457,80.3733,6.1982,6.1982,16.2578,13.8777,11.4573,0.4309,6.0867,59.9667,14.6609,-12.3396,4.6672,8.9086,32.8085,-0.057,-3.4637
2014-12-31,0.6985,0.4798,0.9224,79.5422,8.9835,8.9835,16.4027,8.0618,6.9072,0.6389,7.2452,50.3785,19.694,-11.1253,4.1345,10.2444,14.9034,4.7976,4.5423
2013-12-31,0.6737,0.3561,0.5531,78.244,7.6722,7.6722,16.3418,6.3022,4.8803,0.6165,7.0266,51.9457,9.5777,-8.6002,2.7955,6.1669,17.4189,-3.3742,-3.9004
2012-12-31,0.8778,0.3433,0.5229,77.7041,10.7118,10.7118,17.1765,8.6855,6.9515,0.565,8.237,44.312,12.6802,-20.9283,4.2477,8.3265,17.656,2.8882,2.7023
2011-12-31,0.8908,0.3515,0.5419,77.9278,13.9057,13.9057,20.249,11.6576,13.6936,0.5302,10.1613,35.9207,14.1569,-24.7974,5.0166,9.1812,17.2567,1.7496,1.1981
2010-12-31,0.9009,0.3134,0.4565,77.4039,16.5078,16.5078,22.4594,14.0372,13.8942,0.4557,10.9976,33.1891,11.163,-34.8911,4.5892,7.6644,19.9797,0.2748,-0.1325
2009-12-31,0.6676,0.2456,0.3255,78.0288,14.5,14.5,20.8099,11.6577,10.9195,0.462,8.9113,40.9592,7.938,-13.0134,3.6764,5.9886,18.9945,3.9289,3.3892
