Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.8747,0.2826,0.411,30.6664,13.721,13.721,17.1909,11.1988,8.922,0.2926,5.0296,12.4929,29.2165,4.8495,-9.6057,2.6162,3.4791,39.8612,-2.3406,-6.3355
2021-12-31,0.9923,0.2987,0.4412,33.3385,13.2862,13.2862,16.7537,6.5586,3.886,0.2788,6.3613,13.3071,27.429,2.0709,-4.0331,1.0964,1.4523,40.3987,0.326,4.1357
2020-12-31,1.3425,0.3584,0.5634,35.0468,8.1268,8.1268,11.3615,3.9336,1.3596,0.2623,6.1334,12.6927,28.7567,0.7185,-1.2232,0.3616,0.461,41.0818,1.1118,1.254
2019-12-31,1.0282,0.3529,0.5651,32.618,12.2913,12.2913,15.0458,10.6538,7.7471,0.2462,6.1852,12.6594,28.8323,3.7353,-5.957,1.9054,2.4173,42.3825,0.7904,0.8258
2018-12-31,1.2095,0.3728,0.602,33.9615,-38.8496,-38.8496,-36.3979,-43.0981,-38.8001,0.2539,6.5043,11.516,31.695,-19.8049,29.986,-9.911,-12.4223,42.4385,1.7036,2.013
2017-12-31,0.7092,0.2999,0.4768,34.6411,23.2283,23.2283,25.9242,20.9004,41.9581,0.2171,6.175,14.3907,25.3636,16.5461,-28.6275,9.103,11.5832,54.2002,-1.7519,-1.707
2016-12-31,0.9213,0.3404,0.5628,34.7757,21.2966,21.2966,25.0608,18.7795,12.9886,0.2183,6.3912,22.7116,16.0711,6.2632,-7.8651,2.993,4.1312,47.3081,0.5416,0.3488
2015-12-31,1.4108,0.2753,0.3811,31.4156,14.3909,14.3909,19.7077,5.524,-1.4505,0.1491,4.804,12.6121,28.9405,1.1176,-1.6608,0.5261,0.7082,54.5421,-4.0581,-3.8241
2014-12-31,1.5896,0.4604,0.8532,30.0037,14.3564,14.3564,19.154,7.3521,-0.5768,0.2987,6.4515,12.8343,28.4394,9.1603,-5.3799,1.8375,2.3161,41.5268,1.373,1.5499
2013-12-31,1.4393,0.6579,1.924,30.9741,14.4158,14.4158,17.3649,11.6576,8.7865,0.4981,4.9245,11.001,33.1789,21.2454,-12.8934,4.7607,7.2677,8.6907,-0.7889,-1.3161
2012-12-31,1.3375,0.7362,2.79,31.5911,14.6133,14.6133,16.9558,13.4257,8.9596,0.7883,6.4829,16.7778,21.755,45.9687,-16.0117,7.084,12.1288,6.0258,0.5847,0.5551
2011-12-31,1.2722,0.0016,0.0021,31.0239,15.2239,15.2239,17.1835,15.4823,9.5553,0.8624,6.5944,20.5714,17.7431,10.7005,67.184,8.2409,10.6831,,3.1066,3.1861
2010-12-31,,,,33.8259,16.6601,16.6601,18.6492,16.868,19.8573,,,,,,,,,,1.401,0.643
