Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.774,0.4009,0.7075,24.5609,8.7718,8.7718,9.8207,8.1265,6.2068,1.3193,10.6457,34.2861,25.3395,-78.4663,8.3999,15.1799,87.2056,4.214,3.8314
2021-12-31,0.7888,0.3609,0.613,24.2186,8.3346,8.3346,9.4135,7.7574,6.0101,1.3553,10.2413,35.6399,23.6285,-164.2764,8.356,15.1003,79.7503,0.2974,-0.1353
2020-12-31,0.7418,0.3613,0.6362,26.0557,8.7131,8.7131,9.8374,8.0664,5.9901,1.3034,10.1221,36.0598,23.0784,-113.7324,7.9928,14.7407,72.2283,3.9611,3.9708
2019-12-31,0.6901,0.3785,0.6731,23.7856,8.1291,8.1291,9.2523,7.4254,5.7149,1.3926,11.283,32.3497,23.5605,-91.4398,8.1886,14.6426,63.7511,3.1281,3.0828
2018-12-31,0.7272,0.389,0.673,23.7997,7.666,7.666,8.7391,7.0472,5.2978,1.4863,12.3971,29.4424,22.795,-88.9767,8.1342,13.928,56.5823,2.1816,2.1369
2017-12-31,0.7349,0.3665,0.636,23.3701,7.5607,7.5607,8.6767,6.9711,5.2486,1.4466,12.7075,28.7233,21.7185,-81.918,7.7831,13.7578,51.4273,3.6843,3.3918
2016-12-31,0.6879,0.4031,0.8636,23.4722,6.9952,6.9952,8.107,6.418,3.7963,1.5051,11.8101,30.9057,18.5269,-39.4083,5.7593,11.0595,40.1019,0.0464,-0.1059
2015-12-31,0.7375,0.4289,0.9478,23.5674,7.015,7.015,8.0926,6.5121,3.7,1.4121,11.7913,30.9551,17.3996,-30.692,5.2744,9.9363,35.3883,1.9071,1.8446
2014-12-31,0.7692,0.3303,0.5363,25.3039,7.8744,7.8744,9.0072,7.4007,4.3066,1.5104,13.382,27.2756,17.3137,-135.2346,6.5048,11.5949,34.0189,1.3315,1.0625
2013-12-31,0.731,0.3166,0.5244,24.4422,7.8562,7.8562,8.9788,7.2782,4.5922,1.4959,17.3743,21.008,17.646,-171.9612,6.9283,12.06,32.5395,-0.0065,-0.2612
2012-12-31,0.7764,0.3105,0.5374,25.1939,8.3657,8.3657,9.5491,7.7944,4.9956,1.3676,19.7603,18.4714,17.724,-115.3653,6.8319,12.2205,30.5967,0.43,0.3436
2011-12-31,0.8507,0.2736,0.4114,24.6854,8.3093,8.3093,9.4127,7.8135,5.048,1.5004,22.3922,16.3003,18.1748,337.8449,7.5741,13.2022,27.23,0.8639,0.7037
2010-12-31,0.7761,0.2512,0.4314,24.6381,8.3522,8.3522,9.4822,7.8413,4.9217,1.493,25.4198,14.3589,17.9439,2725.882,7.3482,13.437,23.7799,0.7754,0.6259
2009-12-31,0.8212,0.2762,0.4733,23.0485,7.2976,7.2976,8.4349,6.6653,4.3861,1.4758,22.9794,15.8838,16.1908,767.4699,6.473,11.7185,20.5806,4.771,4.1442
