Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-08-31,1.0218,0.239,0.3176,12.1487,3.4337,3.4337,4.2709,3.4544,2.575,3.537,11.1343,101.2735,3.6041,28.6482,28.6482,9.2183,21.8016,46.6426,-3.5397,-4.2135
2021-08-31,1.0022,0.2702,0.4144,12.8848,3.4237,3.4237,4.3327,3.4094,2.5555,3.3058,12.0073,108.6683,3.3588,28.0949,28.0949,8.5695,20.5046,40.9167,0.1983,-1.5462
2020-08-31,1.1319,0.2866,0.4068,13.0858,3.2592,3.2592,4.2456,3.2184,2.3998,3.0017,11.8395,107.5877,3.3926,21.7001,21.7001,7.3061,15.4811,42.3905,5.6116,6.0499
2019-08-31,1.0107,0.2474,0.4378,12.9775,3.1021,3.1021,4.0792,3.1204,2.3962,3.3635,11.6618,99.4808,3.6691,23.768,23.768,8.1586,17.8868,35.4484,1.2818,1.233
2018-08-31,1.0182,0.3311,0.5019,13.0135,3.1644,3.1644,4.1794,3.1375,2.2137,3.4675,11.1551,84.8268,4.3029,24.2616,24.2616,7.7859,16.2277,29.9026,-2.1856,-3.2311
2017-08-31,0.9898,0.3724,0.5933,13.2866,3.1862,3.1862,4.248,3.1304,2.0763,3.5498,11.3771,90.1013,4.051,24.4968,24.4968,7.4669,15.375,25.3406,7.7935,8.1224
2016-08-31,0.9771,0.2477,0.4185,13.3239,3.093,3.093,4.1501,3.0484,1.9795,3.5799,11.473,94.8235,3.8493,19.267,19.267,7.1646,14.494,28.1859,-2.2185,-2.8164
2015-08-31,1.0145,0.3091,0.5658,13.0242,3.1188,3.1188,4.0887,3.1016,2.0456,3.5194,11.3454,94.9338,3.8448,22.2171,22.2171,7.2962,15.3488,24.7584,0.6752,-0.226
2014-08-31,1.2204,0.2892,0.407,12.5906,2.8587,2.8587,3.7722,2.8382,1.8271,3.4109,11.6436,98.1185,3.72,16.684,16.684,6.3227,11.8583,28.5938,1.2014,1.4259
2013-08-31,1.1948,0.3122,0.4539,12.5604,2.9033,2.9033,3.8029,2.9014,1.939,3.4724,11.6478,87.557,4.1687,18.716,18.716,6.8058,12.8732,25.2084,0.8447,-0.5155
2012-08-31,1.1033,0.0994,0.1103,12.4212,2.783,2.783,3.6989,2.7911,1.7239,3.6528,12.2355,96.6248,3.7775,14.1157,14.1157,6.5107,12.7131,28.9534,-0.2598,-0.7169
2011-08-31,1.1374,0.0906,0.1712,12.5693,2.7431,2.7431,3.7047,2.6801,1.6443,3.3226,11.7112,92.1399,3.9614,12.2644,12.2644,5.7621,11.1529,28.9523,0.9838,0.4292
2010-08-31,1.1635,0.1638,0.1983,12.7665,2.6647,2.6647,3.6846,2.6352,1.6717,3.273,12.0601,88.1742,4.1395,12.1043,12.1043,5.5553,10.1216,25.2128,1.484,1.9493
2009-08-31,1.1138,0.1741,0.2203,12.723,2.488,2.488,3.5073,2.418,1.5205,3.2496,11.5328,85.6379,4.2621,10.8769,10.8769,5.0002,8.9832,23.1757,4.7496,1.9276
