Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-07-31,0.7723,,17.5086,68.7594,-3.4318,-3.4318,9.6519,-3.7662,-4.8532,0.449,2.5678,142.1453,-127.1429,9.137,-2.179,-127.1429,0.7028,1.5193,1.268
2021-07-31,0.9083,0.7244,5.0843,70.0454,-7.145,-7.145,10.6858,-10.9255,-11.722,0.4156,3.4312,106.3758,-78.6289,19.3808,-4.8713,-21.6668,2.1737,1.6343,1.9708
2020-07-31,1.9056,0.7368,2.7991,70.6754,-5.2517,-5.2517,11.636,-6.8008,-7.8336,0.376,3.2865,111.0613,-24.2331,24.9696,-2.9453,-6.3786,3.8138,-0.1607,-0.4355
2019-07-31,1.7848,0.4741,0.9015,72.1203,-1.8658,-1.8658,12.9742,-2.5728,-2.8245,0.4399,4.9787,73.3122,-5.163,175.7521,-1.2424,-2.7152,5.4625,-0.05,-0.1057
2018-07-31,1.9691,0.5414,1.6548,71.6265,-4.583,-4.583,7.5343,-4.6314,-5.3747,0.3822,4.8685,74.9714,-10.5318,-24.6024,-2.0542,-4.83,4.1321,0.577,0.7711
2017-07-31,1.6451,0.4085,0.6908,72.8563,-9.4468,-9.4468,1.6295,-10.2615,-11.5663,0.5105,4.0618,89.8618,-26.7246,-43.4596,-5.9041,-15.8063,2.7672,0.676,0.3523
2016-07-31,2.0949,0.3585,0.5589,73.1592,-11.411,-11.411,-6.391,-12.4991,-13.979,0.4823,3.9533,92.329,-21.5331,-28.0332,-6.742,-13.8126,3.2961,1.0793,0.9399
2015-07-31,1.0405,,0.9984,72.9016,-10.7531,-10.7531,-4.8917,-13.1344,-14.1472,0.4723,4.3696,83.532,-26.9113,-48.3254,-6.6813,-26.9113,1.9178,1.0446,1.0685
2014-07-31,2.7525,0.4991,0.9964,73.32,-35.9913,-35.9913,-32.1966,-37.1448,-37.8636,0.4046,4.4142,82.6882,-48.3372,-85.2802,-15.3199,-24.2127,1.9642,-0.1592,-0.2123
2013-07-31,2.5701,,,72.2913,-4.701,-4.701,-1.7132,-4.7098,-7.3834,0.6764,4.529,80.5925,-10.7356,-10.7894,-4.9941,-10.7356,1.268,-0.7621,-0.6229
2012-07-31,3.1282,,,72.3471,1.5251,1.5251,3.9292,1.0971,,0.6256,5.59,65.2954,0.3217,0.3217,0.1807,0.3217,1.1253,0.5644,0.6214
2011-07-31,1.1451,,,72.7877,-8.7726,-8.7726,-6.9268,-10.1622,-10.5635,1.3008,3.9963,91.3354,17.533,17.533,-13.7411,17.533,-1.2059,0.8286,0.5707
2010-07-31,,,,67.9513,-42.3455,-42.3455,-40.0435,-43.2065,-43.3213,,,,,,,,,-0.0751,-0.1223
