Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.4148,1.1828,14.6206,7.4031,0.0101,1.1116,1.8992,0.0907,0.5713,49.1711,4.5615,4.4178
2022-06-30,0.407,1.1017,26.0281,19.8479,0.0093,2.3898,4.1566,0.1909,1.25,50.725,6.1354,5.3977
2022-03-31,0.3783,1.0555,23.3945,17.8135,0.0083,2.0587,3.5471,0.1615,1.1324,51.9895,4.2126,3.935
2021-12-31,0.3816,1.0112,26.4137,20.3869,0.0091,2.2635,3.8236,0.1955,1.243,53.7589,3.8149,3.3205
2021-09-30,0.3704,0.9786,28.4804,21.5931,0.0087,2.3975,4.0105,0.2004,1.3533,53.1277,0.0523,-0.3968
2021-06-30,0.3637,0.9853,31.3396,24.4933,0.0087,2.4998,4.0796,0.2199,1.4323,52.8573,3.1888,2.9358
2021-03-31,0.3624,1.0044,28.7962,21.4286,0.0086,2.2913,3.7635,0.2004,1.3143,51.647,-3.5838,-3.8322
2020-12-31,0.3643,0.9505,23.5893,18.3386,0.0082,1.8235,2.9682,0.1608,1.0446,51.8109,-0.9756,-1.273
2020-09-30,0.3701,1.0893,30.1459,22.8244,0.009,2.3231,3.8088,0.2204,1.3164,50.9719,0.8698,0.4966
2020-06-30,0.3999,1.1405,30.5405,23.2997,0.0087,2.4569,4.1045,0.2182,1.3219,49.4535,7.6339,7.2288
2020-03-31,0.4132,1.2103,31.15,23.9655,0.0084,2.5519,4.5965,0.2055,1.3689,46.5744,-1.8791,-2.1736
2019-12-31,0.4032,1.1615,38.0694,28.9386,0.0125,3.8088,6.8699,0.3798,2.0794,46.1705,-2.6386,-2.7728
2019-09-30,0.4098,1.1805,33.1958,25.7674,0.0104,2.7554,4.9687,0.279,1.4868,44.8092,5.3789,4.942
2019-06-30,0.4194,1.308,32.6806,24.5422,0.0103,2.6758,4.8156,0.2679,1.4216,44.254,-1.653,-2.1313
2019-03-31,0.4348,1.2149,30.6526,23.2528,0.0112,2.5288,4.599,0.2762,1.3069,43.1815,-0.9824,-1.2557
2018-12-31,0.4429,1.2777,25.4555,20.6389,0.011,2.3389,4.3136,0.2398,1.1897,42.4176,3.2631,2.9588
2018-09-30,0.4271,1.0919,32.7603,26.2279,0.0116,2.9233,5.3043,0.3185,1.5324,42.1228,1.2559,0.9606
2018-06-30,0.4297,1.2176,33.6634,25.3079,0.0117,2.9146,5.319,0.3139,1.5205,41.5593,2.3797,2.0512
2018-03-31,0.4128,1.3922,34.5207,26.9424,0.0112,3.0262,5.5402,0.311,1.6268,41.497,-0.8339,-1.0032
2017-12-31,0.4272,1.2806,19.4965,29.9411,0.01,3.1059,5.7352,0.3177,1.6273,41.0157,1.2867,1.0211
2017-09-30,0.4371,1.1692,34.0129,24.4406,0.0113,2.7298,5.1249,0.2878,1.4036,39.9474,5.0048,4.8017
2017-06-30,0.4187,1.1148,33.0053,23.0381,0.0112,2.654,5.0429,0.2751,1.4073,39.0232,-0.594,-1.014
2017-03-31,0.4082,1.106,31.341,22.5052,0.0114,2.5934,4.9925,0.2776,1.3977,38.1507,-1.1682,-1.4412
2016-12-31,0.3901,1.0042,30.452,21.3851,0.0113,2.4298,4.7097,0.2615,1.3489,37.6415,4.4718,4.1553
2016-09-30,0.3869,0.9348,33.2576,24.2172,0.0106,2.7092,5.2058,0.2654,1.5146,38.0153,0.1024,0.0234
2016-06-30,0.3867,0.9834,30.7794,21.4531,0.0102,2.3925,4.8921,0.235,1.3716,36.6451,-0.2971,-0.4845
2016-03-31,0.3653,1.0881,29.328,21.3172,0.01,2.2098,4.557,0.2167,1.3111,36.3166,1.653,1.5167
2015-12-31,0.3627,1.0722,24.4457,17.6256,0.009,1.9214,4.0196,0.1767,1.1439,35.726,0.16,-0.0165
2015-09-30,0.3618,0.9154,29.2689,21.4832,0.01,2.272,4.7641,0.2191,1.3551,35.6392,1.2569,1.1516
2015-06-30,0.3498,0.9321,29.9332,21.0946,0.0098,2.4271,5.1171,0.2249,1.4752,35.4084,2.4103,2.2878
