Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.9883,0.3579,0.5719,21.294,13.0058,13.0058,21.9652,10.7735,7.8685,0.5139,9.9387,6.9982,52.1564,8.5599,38.1352,4.1807,5.4962,52.3115,1.0145,-1.5223
2021-12-31,2.2054,0.3711,0.5908,24.7361,18.2054,18.2054,26.6273,15.7379,12.0817,0.4058,8.0161,6.62,55.1359,10.2578,60.0446,4.9238,6.4515,49.4928,-0.4562,0.4178
2020-12-31,2.1731,0.315,0.5455,26.3857,18.4422,18.4422,26.6122,15.3146,12.0347,0.4156,7.9699,8.7305,41.8073,9.7556,33.9551,5.0313,6.6822,45.4891,0.6589,0.7353
2019-12-31,2.5755,0.3312,0.4953,25.4793,17.8024,17.8024,25.4022,15.372,12.5317,0.4629,8.0147,8.6458,42.2171,11.0729,45.6606,5.8457,7.4053,42.4705,1.1589,1.7865
2018-12-31,1.791,0.3482,0.5598,25.1193,17.0599,17.0599,24.9599,14.2211,11.7687,0.4458,7.6443,8.1047,45.0353,9.9529,54.965,5.2668,6.4874,39.4871,1.4385,1.3921
2017-12-31,2.6647,0.3615,0.5745,25.5382,16.4266,16.4266,24.2914,9.2876,15.4535,0.4093,7.5371,6.6124,55.1997,11.9421,75.79,6.243,7.6248,37.551,0.0328,-0.8508
2016-12-31,3.0549,0.3025,0.4337,27.5251,18.535,18.535,26.4662,15.2326,11.6763,0.4241,7.5337,7.3048,49.967,9.238,59.6114,4.9862,6.4438,34.5512,0.9011,0.5747
2015-12-31,3.0683,0.3078,0.4446,25.0581,16.0651,16.0651,24.0958,9.5804,6.463,0.4122,7.3894,8.1866,44.5852,5.2291,39.2915,2.8056,3.6198,33.4469,1.8832,1.2978
2014-12-31,2.037,0.3052,0.4752,19.6242,17.9729,17.9729,27.3076,9.9807,6.8441,0.3724,7.4784,8.0092,45.5727,4.9596,64.0066,2.5761,3.4459,31.664,-0.7491,-0.2831
2013-12-31,3.1808,0.3904,0.6405,15.4069,6.872,6.872,17.9561,-0.1336,0.88,0.3355,6.8015,8.1582,44.7401,0.5271,13.0536,0.2513,0.3213,30.2466,0.8737,-0.9908
2012-12-31,2.257,0.4018,0.7118,13.0107,3.3023,3.3023,16.2326,-4.6904,-2.0486,0.3159,6.6661,8.6447,42.2223,-1.4338,296.5242,-0.6636,-0.8577,28.9935,0.5314,1.0938
2011-12-31,2.1245,0.4142,0.7425,11.069,2.4739,2.4739,16.5785,-5.9947,-2.7599,0.3116,6.9606,8.1442,44.8172,-1.9848,-1017.006,-0.9145,-1.1627,29.3367,-0.2764,-0.3674
2010-12-31,1.3287,0.3803,0.6872,11.7523,-0.5682,-0.5682,14.3639,-7.5114,-3.7708,0.3068,7.0601,8.0519,45.3312,-2.5922,-61.3702,-1.2296,-1.6064,30.7677,-2.2103,-2.0081
2009-12-31,0.8555,0.3439,0.6782,16.5755,5.5177,5.5177,20.1846,-0.7144,1.1267,0.3156,6.9055,10.0382,36.361,0.4619,7.2197,0.2187,0.3031,32.064,3.7933,3.0232
