Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.5855,1.4124,48.7066,35.7354,0.0222,7.6039,7.1698,0.8254,2.9191,52.2866,6.1276,5.8328
2022-06-30,0.5692,1.452,54.2804,41.3084,0.0233,8.7425,8.2241,0.9695,3.4774,50.0022,5.9086,5.7327
2022-03-31,0.5605,1.2754,58.8792,43.8501,0.0256,10.0347,9.4248,1.1563,4.0635,47.8104,6.0842,5.9053
2021-12-31,0.5795,1.5086,50.9166,39.7306,0.0242,8.6383,8.1122,0.9679,3.3464,46.5025,4.3687,4.212
2021-09-30,0.5826,1.3961,54.0895,40.7022,0.0239,8.9375,8.3878,1.0051,3.4331,44.9959,5.642,5.4711
2021-06-30,0.595,1.4691,64.518,49.0128,0.031,14.0157,13.1475,1.5299,5.2212,43.7237,5.1405,4.9551
2021-03-31,0.6335,1.7287,65.7912,48.9241,0.0278,14.3539,13.4954,1.399,4.8033,39.7209,4.9121,4.7785
2020-12-31,0.6612,1.9516,44.2652,34.8888,0.0203,8.1298,7.585,0.7078,2.4872,35.4994,5.2706,5.0937
2020-09-30,0.6806,3.1741,48.8289,38.2383,0.0158,8.3841,7.7863,0.62,2.4024,33.4491,4.2353,4.0621
2020-06-30,0.7063,2.4053,-74.8377,-59.9026,0.0054,-4.2855,-3.9604,-0.3234,-1.1207,31.4699,5.222,4.9135
2020-03-31,0.7297,2.7003,-7.2155,-7.2155,0.0096,-0.6702,-0.6591,-0.0541,-0.1706,31.5538,5.4545,5.263
2019-12-31,0.6843,2.1672,43.833,33.5389,0.0185,6.2677,6.1839,0.6211,1.885,38.2355,4.4351,4.2163
2019-09-30,0.6761,2.0871,47.3108,35.6497,0.019,6.9034,6.8124,0.695,2.1288,37.1991,2.8128,2.6116
2019-06-30,0.6865,2.1894,47.7966,36.1743,0.0187,6.8893,6.7973,0.6802,2.0542,35.9746,4.9957,4.7782
2019-03-31,0.7,2.3338,47.5947,36.0798,0.0176,6.7876,6.6949,0.6557,1.9342,34.602,7.1189,6.8689
2018-12-31,0.7098,2.4464,44.6936,33.9312,0.0183,6.5014,6.4122,0.6271,1.791,33.5801,2.0932,1.8745
2018-09-30,0.7102,2.4508,48.7891,35.2674,0.0187,6.888,6.7931,0.6803,1.894,32.5995,4.8383,4.6598
2018-06-30,0.7068,2.4109,47.1252,35.626,0.0181,6.4788,6.3885,0.6511,1.8012,31.6632,4.6276,4.452
2018-03-31,0.7071,2.4141,46.9298,35.4167,0.0179,6.461,6.3708,0.6532,1.7944,30.9349,3.4873,3.3239
2017-12-31,0.7073,2.417,46.46,18.553,0.0193,3.7467,3.6949,0.3867,1.0398,30.4314,4.2647,4.1159
