Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,0.086,0.0941,-40.1278,-40.1278,-41.1222,-29.6875,0.0499,-4.4322,-4.4322,-1.4823,-4.0512,60.0318,4.2631,4.2372
2022-06-30,0.0774,0.0839,-125.3659,-125.3659,-126.9512,-98.5366,0.0281,-7.6566,-7.6566,-2.7679,-7.0642,66.2877,3.4962,3.471
2022-03-31,0.0686,0.0736,-28.5597,-28.5597,-29.6296,-22.4691,0.0402,-2.2577,-2.2577,-0.9025,-2.1029,75.4336,1.2344,1.2095
2021-12-31,0.0641,0.0684,55.9735,55.9735,55.5522,44.2371,0.1059,11.2171,11.2171,4.6835,10.4985,81.753,2.8572,2.8387
2021-09-30,0.0709,0.0763,11.0364,11.0364,10.3081,8.5714,0.0597,1.2921,1.2921,0.5116,1.2005,73.5009,3.6894,3.6709
2021-06-30,0.0711,0.0765,38.5621,38.5621,37.9956,30.6318,0.0773,5.9285,5.9285,2.3688,5.5072,73.6065,3.4507,3.4263
2021-03-31,0.0751,0.0813,35.0696,35.0696,34.4859,27.8401,0.0787,5.5665,5.5665,2.1898,5.1482,69.1801,2.1785,2.1477
2020-12-31,0.0769,0.0833,49.369,49.369,48.8493,38.9384,0.0978,9.7229,9.7229,3.8087,8.975,67.0541,2.2736,2.2493
2020-09-30,0.0903,0.0992,28.1545,28.1545,27.5707,21.7333,0.0845,4.9667,4.9667,1.8354,4.5183,60.6032,3.1055,3.0687
2020-06-30,0.0946,0.1045,42.7045,42.7045,42.1887,33.493,0.1066,9.8185,9.8185,3.5717,8.89,57.5746,2.7723,2.735
2020-03-31,0.1066,0.1194,1578.788,1578.788,1591.919,1238.384,-0.0042,-15.245,-15.245,-5.2467,-13.6192,50.0124,1.0296,1.0049
2019-12-31,0.0823,0.0897,36.8959,36.8959,36.2918,29.0892,0.0847,6.3463,6.3463,2.4638,5.8238,60.5525,2.0028,1.9902
2019-09-30,0.0863,0.0944,18.1177,18.1177,17.2941,14.5882,0.0687,2.6465,2.6465,1.0023,2.4181,57.3501,2.4326,2.3785
2019-06-30,0.0883,0.0968,28.3847,28.3847,27.7052,22.3732,0.0786,4.6873,4.6873,1.7586,4.2736,55.9155,1.6663,1.618
2019-03-31,0.0922,0.1016,40.7596,40.7596,40.1575,32.1908,0.0925,8.0533,8.0533,2.9762,7.3104,52.8799,1.2151,1.1847
2018-12-31,0.0996,0.1106,-80.0,-80.0,-81.831,-63.662,0.0324,-5.7705,-5.7705,-2.0606,-5.196,48.1143,2.1427,2.1066
2018-09-30,0.0935,0.1032,33.0026,33.0026,32.2715,28.8773,0.0852,6.6355,6.6355,2.46,6.0148,51.2231,2.2159,2.1852
2018-06-30,0.101,0.1123,17.7792,17.7792,16.9448,13.9281,0.0716,2.7413,2.7413,0.9972,2.4645,48.6839,1.8817,1.8453
2018-03-31,0.0969,0.1073,-3.0229,-3.0229,-4.085,-2.5327,0.057,-0.3901,-0.3901,-0.1444,-0.3523,48.4217,0.939,0.9207
2017-12-31,0.0936,0.1032,14.9539,14.9539,13.9617,45.4997,0.0646,7.7884,7.7884,2.9392,7.0596,50.2929,1.8406,1.8287
2017-09-30,0.1008,0.1121,10.0567,10.0567,9.136,7.2238,0.0654,1.3558,1.3558,0.4724,1.2192,45.872,1.816,1.7858
2017-06-30,0.1026,0.1143,10.1732,10.1732,9.2352,7.215,0.0653,1.3563,1.3563,0.4709,1.2171,44.9848,1.8639,1.8217
