Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,3.0855,0.3438,0.5238,79.3871,-7.3771,-7.3771,-5.5079,-6.1854,0.1562,1.1748,76.6077,-2.0584,-2.7761,-0.9662,-1.3508,4.419,0.3647,0.307
2022-09-30,3.2274,0.364,0.5723,78.5586,-7.1798,-7.1798,-5.2823,-5.9526,0.156,1.2514,71.9183,-2.0152,-2.7609,-0.9288,-1.2817,4.0609,0.2619,0.21
2022-06-30,3.3067,0.3776,0.6067,79.8283,-0.7729,-0.7729,-0.0027,-1.2013,0.153,1.3294,67.6989,-0.4015,-0.5657,-0.1838,-0.2499,3.8403,0.2736,0.228
2022-03-31,3.3285,0.3973,0.6593,79.4888,2.8686,2.8686,2.9898,2.6824,0.1435,1.3185,68.261,0.8719,1.2011,0.3851,0.5255,3.5465,0.4264,0.3758
2021-12-31,3.5388,0.414,0.7064,79.4147,2.592,2.592,2.6156,2.1977,0.137,1.2134,74.1702,0.6885,0.9776,0.3011,0.4035,3.3226,0.3768,0.347
2021-09-30,3.9444,0.4342,0.7673,76.586,-1.8097,-1.8097,-1.7624,-2.0274,0.1233,1.2043,74.7323,-0.5728,-0.7961,-0.2499,-0.3241,3.0696,0.2148,0.1819
2021-06-30,4.3101,0.4456,0.8038,75.552,-4.2329,-4.2329,-4.1353,-4.0086,0.1125,1.2401,72.573,-1.0255,-1.4572,-0.4508,-0.5685,2.9463,0.1668,0.1364
2021-03-31,5.4451,0.4656,0.8712,76.4965,-6.4619,-6.4619,-6.3103,-6.5818,0.1017,1.2884,69.8568,-1.5533,-1.6554,-0.6694,-0.8301,2.7333,0.1688,0.1453
2020-12-31,5.7684,0.3756,0.6015,76.9865,-5.0346,-5.0346,-8.5433,-9.1026,0.0939,1.0868,82.8154,-1.6878,-1.7233,-0.8549,-1.0539,3.1301,0.0814,0.057
2020-09-30,6.4912,0.3775,0.6064,78.0288,-5.9913,-5.9913,-9.4101,-9.7947,0.0853,1.2784,70.401,-1.6183,-1.6528,-0.835,-1.0074,3.0756,0.1337,0.1054
2020-06-30,6.7358,0.3801,0.613,79.3746,0.4671,0.4671,0.5899,0.2028,0.0785,1.1284,79.7576,0.0311,0.0318,0.0159,0.0193,3.0202,0.0741,0.0557
2020-03-31,4.4297,,,79.8252,2.8785,2.8785,5.085,4.9365,0.123,1.2104,74.3579,0.807,0.8172,0.6074,0.807,2.6877,0.074,0.0589
2019-12-31,4.5143,,,77.3644,-1.9939,-1.9939,1.1017,0.784,0.1095,1.1099,81.0906,0.1139,0.1154,0.0858,0.1139,2.6396,0.1078,0.1026
2019-09-30,4.9387,,,75.6979,-4.4,-4.4,-4.3061,-4.3405,0.0952,1.0993,81.8735,-0.5395,-0.5455,-0.4133,-0.5395,2.6081,0.0292,-0.0188
2019-06-30,,,,74.7927,-4.7992,-4.7992,-4.4075,-4.7451,,,,,,,,,-0.0081,-0.0667
2019-03-31,,,,72.9479,-13.793,-13.793,-13.4647,-13.5489,,,,,,,,,0.0444,-0.0114
2018-12-31,,,,,,,,,,,,,,,,,-0.2097,-0.036
2018-09-30,,,,76.3128,-9.0751,-9.0751,-8.4661,-9.1495,,,,,,,,,0.2097,0.036
2017-12-31,,,,,,,,,,,,,,,,,0.0,0.0
