Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.6327,1.7774,14.2292,11.7576,0.0576,6.3615,6.3615,0.6884,2.3364,33.2584,11.1454,10.4703
2022-09-30,0.6391,1.8341,19.244,14.4858,0.0595,7.8488,7.8488,0.8743,2.8327,32.0482,6.0764,5.4786
2022-06-30,0.6354,1.8282,19.5841,14.8941,0.0632,8.4528,8.4528,0.9567,3.0818,30.9388,5.6901,5.0859
2022-03-31,0.6314,1.8076,23.0456,17.5816,0.0601,9.3777,9.3777,1.0717,3.4569,29.6464,5.1187,4.529
2021-12-31,0.6356,1.8451,19.0705,13.8852,0.0641,7.7513,7.7513,0.9117,2.8249,29.1419,6.2928,5.7018
2021-09-30,0.5854,1.504,22.0344,16.0356,0.0603,7.4756,7.4756,0.991,3.0997,31.3959,5.431,4.8193
2021-06-30,0.594,1.536,27.0993,20.73,0.058,8.9275,8.9275,1.2194,3.6247,32.0038,3.9819,3.6189
2021-03-31,0.6322,1.7832,30.7321,22.6512,0.0504,9.1415,9.1415,1.1576,3.3625,30.4471,2.8323,2.436
2020-12-31,0.6514,1.9505,19.6364,14.9546,0.0494,6.2565,6.2565,0.7514,2.1809,28.5516,4.3392,3.7999
2020-09-30,0.6719,2.126,16.8687,12.9854,0.0432,4.9065,4.9065,0.573,1.61,27.1665,2.7081,2.2696
2020-06-30,0.6985,2.3912,10.1634,3.8889,0.0324,1.2202,1.2202,0.1363,0.3679,26.164,2.6357,2.1944
2020-03-31,0.7146,2.67,5.8785,4.3309,0.0413,1.7471,1.7471,0.1972,0.4987,26.0944,-2.7463,-3.1609
2019-12-31,0.7148,2.7861,19.2051,16.0623,0.0521,7.3382,7.3382,0.8537,2.0926,28.4827,3.805,3.291
2019-09-30,0.7175,2.7429,22.4135,17.0425,0.0521,7.6221,7.6221,0.9038,2.1534,28.0451,-1.1094,-1.5725
2019-06-30,0.7143,2.7099,22.2412,17.3299,0.0505,7.626,7.626,0.8912,2.1787,27.7548,3.5897,2.9977
2019-03-31,0.7245,2.8206,20.4919,15.887,0.0485,6.9763,6.9763,0.786,1.9222,26.5448,10.1388,9.726
2018-12-31,0.7238,2.7601,19.2332,20.7458,0.0505,9.0175,9.0175,1.0657,2.4903,26.3164,-1.4437,-1.9559
2018-09-30,0.7204,2.7801,22.7083,17.3797,0.0493,7.7074,7.7074,0.8747,2.1548,25.1288,5.9277,5.5367
2018-06-30,0.7279,2.8756,22.7382,17.301,0.0497,7.7685,7.7685,0.878,2.114,24.2648,3.5157,3.1692
2018-03-31,0.7279,2.8934,23.2808,17.8911,0.0497,8.3312,8.3312,0.908,2.2671,22.8058,2.3961,2.1208
2017-12-31,0.7534,3.3753,20.2637,-13.6932,0.049,-6.6042,-6.6042,-0.6656,-1.6283,21.2584,5.5421,5.2651
2017-09-30,0.6981,2.5364,21.4906,15.5751,0.0505,6.4453,6.4453,0.8062,1.9457,24.2078,4.9428,4.6236
2017-06-30,0.7104,2.7331,22.785,15.2986,0.0514,6.3471,6.3471,0.8048,1.8381,23.9266,3.5127,3.2169
2017-03-31,0.7116,2.7682,22.6032,14.9951,0.0504,5.9756,5.9756,0.7752,1.7236,23.3911,1.2846,0.9779
2016-12-31,0.6962,2.7015,10.3313,7.1582,0.0674,3.8632,3.8632,0.4984,1.1735,22.6781,3.5034,3.0891
2016-09-30,0.6811,2.3986,23.8652,15.2957,0.0474,5.4337,5.4337,0.7446,1.7326,22.9193,1.9634,1.5968
2016-06-30,0.7098,2.6938,38.806,25.4632,0.0487,9.7287,9.7287,1.2622,2.8237,22.3914,0.7744,0.3983
2016-03-31,0.6954,2.5531,28.5341,18.2127,0.0482,6.8799,6.8799,0.8979,2.0959,21.795,2.6262,2.3126
2015-12-31,0.6992,2.7147,18.5957,11.1651,0.0485,4.3487,4.3487,0.5577,1.3079,21.3344,2.8265,2.3711
2015-09-30,0.6952,2.5712,25.2871,16.1013,0.0497,5.9339,5.9339,0.8209,1.8089,21.6599,3.6668,3.3154
2015-06-30,0.7067,2.7622,28.5276,18.447,0.0497,6.7306,6.7306,0.9373,1.9739,21.8413,2.1025,1.8225
2015-03-31,0.7148,2.7685,30.757,20.1062,0.0487,6.9858,6.9858,0.9859,1.9924,21.4862,2.0782,1.828
2014-12-31,0.7371,3.1494,26.1796,16.7549,0.0534,6.9995,6.9995,0.9095,1.8403,20.2082,2.2561,1.9348
2014-09-30,0.7337,3.0982,28.7396,18.7588,0.0508,7.3061,7.3061,0.96,1.9453,19.5324,3.5834,3.2838
2014-06-30,0.7307,3.0668,28.396,18.6318,0.0534,7.5644,7.5644,1.0034,2.0373,19.3241,1.5385,1.2342
2014-03-31,0.7303,3.0414,28.7201,18.6264,0.0507,7.1682,7.1682,0.9452,1.9333,18.864,3.0787,2.8669
2013-12-31,0.7394,3.313,24.8619,16.2858,0.0519,6.7091,6.7091,0.8528,1.7481,18.3233,0.2602,-0.0762
2013-09-30,0.7322,3.1153,25.425,17.1784,0.0525,7.1087,7.1087,0.91,1.904,17.9421,-1.7362,-1.8906
2013-06-30,0.7346,3.1397,25.8186,18.0148,0.0509,7.3815,7.3815,0.9247,1.9593,17.559,2.5008,2.2523
2013-03-31,0.745,3.3156,25.5727,16.9993,0.0476,6.6356,6.6356,0.816,1.6919,17.5683,6.8237,6.6392
2012-12-31,0.7574,3.5417,11.9393,7.9167,0.0508,3.3729,3.3729,0.416,0.8181,17.0914,-3.1695,-3.4165
2012-09-30,0.7429,3.3244,25.3285,16.9308,0.0483,6.4175,6.4175,0.8177,1.6502,17.3601,3.5239,3.2786
2012-06-30,0.7439,3.3224,25.04,17.6573,0.0507,6.9497,6.9497,0.9039,1.7801,16.9157,2.909,2.7066
2012-03-31,0.7406,3.2818,24.7108,17.3101,0.0473,6.3093,6.3093,0.8275,1.6365,17.0729,2.9434,2.7153
2011-12-31,0.7602,3.673,23.8375,15.6689,0.0478,6.3425,6.3425,0.7774,1.5211,16.1461,2.8529,2.598
2011-09-30,0.7734,3.8934,23.3679,16.6621,0.0492,6.8232,6.8232,0.8306,1.5463,15.4833,2.0755,1.7923
2011-06-30,0.7713,3.8632,24.308,18.3308,0.0491,7.1134,7.1134,0.8762,1.6269,15.2599,2.8734,2.6201
2011-03-31,0.7765,3.9686,24.9784,16.9743,0.0482,6.7326,6.7326,0.8175,1.5049,14.5441,0.4482,0.2354
2010-12-31,0.8036,4.6487,21.0849,14.6181,0.0478,6.5434,6.5434,0.724,1.285,13.5589,1.2771,1.0311
2010-09-30,0.8121,4.7837,24.8485,16.3636,0.0452,6.8656,6.8656,0.7483,1.2897,13.2226,2.3099,2.0902
2010-06-30,0.8269,5.3307,25.9223,16.5285,0.0428,7.0075,7.0075,0.7074,1.2128,12.074,1.8184,1.6728
2010-03-31,0.8434,5.9406,22.2895,15.7557,0.0392,6.5922,6.5922,0.6175,1.0325,11.2155,1.8992,1.7758
2009-12-31,0.7842,4.2105,17.3029,18.4912,0.0444,4.9285,4.9285,0.5673,1.0638,12.0856,1.2524,1.0185
2009-09-30,0.7913,4.3605,18.9748,13.2286,0.0402,4.6045,4.6045,0.533,0.9612,11.7267,1.9266,1.7997
2009-06-30,0.7995,4.5963,9.2724,2.2626,0.0385,2.5484,2.5484,0.2922,0.5109,11.2868,1.3727,1.1853
2009-03-31,0.785,4.2081,13.1943,8.7558,0.034,3.5125,2.8074,0.3656,0.6035,13.5103,0.8599,0.7915
