Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-09-30,1.4525,0.3548,0.5582,22.295,6.1506,6.1506,8.1681,5.8725,4.3158,1.0179,4.3821,83.2928,11.7202,-28.9148,4.8801,7.5615,47.9178,-1.8652,-2.0751
2021-09-30,1.3371,0.3222,0.4843,21.5983,4.8826,4.8826,6.6623,4.9359,3.385,0.9631,4.5439,80.3269,7.0432,-15.0944,2.8759,4.774,46.355,-0.5468,-0.3598
2020-09-30,1.5432,0.2226,0.2864,19.0659,3.9506,3.9506,5.2894,3.252,3.6253,1.0982,4.2834,85.2119,6.5899,-87.3505,3.1235,5.1228,45.1311,8.7116,8.7465
2019-09-30,1.3377,0.1723,0.2429,19.4462,3.1783,3.1783,4.5072,2.7552,6.6572,1.1112,4.4848,81.3854,5.4433,-95.4532,2.7394,4.5052,43.4129,-6.1307,-6.39
2018-09-30,1.4485,0.2651,0.3612,20.4026,3.6621,3.6621,5.5392,3.1284,1.5447,0.8366,4.2085,86.7302,0.09,0.9294,0.0423,0.0661,41.7975,-1.2864,-0.9897
2017-09-30,1.5555,0.0498,0.0531,19.9054,3.8568,3.8568,5.7922,3.8412,4.6401,0.8576,3.0107,121.2343,3.7896,14.8567,2.3039,3.601,37.2747,-0.8141,-1.3059
2016-09-30,1.6068,0.0817,0.0895,16.1237,3.0882,3.0882,4.2736,2.6151,1.9196,1.4897,5.1824,70.4311,4.9539,23.4794,2.9146,4.5491,35.8011,1.7564,1.9836
2015-09-30,1.5762,0.1183,0.1372,16.2473,3.6775,3.6775,4.9098,3.5505,2.5008,1.556,4.7533,76.7894,7.5493,34.4646,4.2241,6.6563,35.3744,-1.6097,-1.4817
2014-09-30,1.6563,0.145,0.1777,16.3352,4.1596,4.1596,5.305,4.2707,2.5845,1.5017,4.4272,82.4454,7.8149,33.8856,4.1652,6.6818,34.1978,2.027,2.1402
2013-09-30,2.14,0.089,0.1031,15.5886,5.6605,5.6605,6.4971,5.5976,3.58,1.6247,4.6365,78.7233,10.3613,21.9258,6.0513,9.439,32.2726,1.0956,0.852
2012-09-30,2.0675,0.1232,0.1405,15.853,5.4717,5.4717,6.3972,5.4466,3.4786,1.5928,4.6378,78.7005,10.4008,22.3588,5.7162,9.1192,28.9288,0.4709,0.521
2011-09-30,1.4665,0.0006,0.1709,15.0216,4.9984,4.9984,5.917,4.9767,3.1886,1.6747,4.9972,73.0408,10.0867,23.1089,5.4075,10.0805,26.0076,0.081,-0.389
2010-09-30,2.2325,0.0002,0.0279,13.4396,4.0349,4.0349,4.9274,3.9527,2.4807,2.1169,5.9738,61.1005,8.5966,14.1055,5.2581,8.5951,22.754,-2.4915,-2.3396
2009-09-30,2.1749,0.0003,0.0069,13.6115,5.4116,5.4116,6.1646,5.4427,3.4869,2.5894,7.0849,51.5179,15.1707,23.4606,9.0144,15.1664,21.1823,4.2692,3.8415
