Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.078,0.0846,-9.7606,-9.7606,-7.8237,-10.5689,-7.4119,0.2205,-4.6149,-4.6149,-1.6344,-4.2549,67.0337,0.7461,0.7439
2021-12-31,0.0641,0.0684,38.6604,38.6604,39.8858,38.1101,30.5919,0.3068,22.48,22.48,9.3861,21.0399,81.753,2.9948,3.0257
2020-12-31,0.0769,0.0833,20.6078,20.6078,22.0541,19.8912,16.1359,0.2736,11.2707,11.2707,4.4151,10.4038,67.0541,1.8642,1.8865
2019-12-31,0.0823,0.0897,31.8652,31.8652,32.7739,31.1964,25.2019,0.3119,20.2453,20.2453,7.8597,18.5785,60.5525,0.1375,0.1136
2018-12-31,0.0996,0.1106,5.6223,5.6223,6.7875,4.6421,5.3079,0.2465,3.664,3.664,1.3084,3.2992,48.1143,0.842,0.8168
2017-12-31,0.0936,0.1032,13.6602,13.6602,14.6197,12.7355,18.231,0.2624,12.6774,12.6774,4.7841,11.4911,50.2929,-0.3594,-0.3776
2016-12-31,0.107,0.1198,15.8745,15.8745,16.7554,14.9018,10.846,0.2673,8.3711,8.3711,2.899,7.4753,42.944,0.2052,0.1874
2015-12-31,0.1175,0.1332,18.1641,18.1641,19.1754,17.1334,12.3298,0.2722,9.8646,9.8646,3.3566,8.7052,39.2129,1.2038,1.198
2014-12-31,0.117,0.1325,15.6522,15.6522,16.6835,14.5804,10.6168,0.2638,7.9872,7.9872,2.8003,7.0527,40.1527,0.4751,0.4629
2013-12-31,0.134,0.1547,16.9499,16.9499,18.0534,15.7581,11.4103,0.2565,8.5173,8.5173,2.9272,7.3762,37.2164,0.9152,0.9096
2012-12-31,0.1458,0.1707,15.0815,15.0815,16.1518,13.7679,10.2408,0.2484,7.7205,7.7205,2.5441,6.5946,33.454,2.3848,2.391
2011-12-31,0.1553,0.1838,5.969,5.969,7.0734,4.549,4.3124,0.2432,3.2585,3.2585,1.0489,2.7526,31.0679,-1.7396,-1.6784
2010-12-31,0.1454,0.1701,14.6342,14.6342,15.7211,13.2026,9.9417,0.2499,7.4523,7.4523,2.4843,6.3689,31.0617,0.0287,0.1825
2009-12-31,0.1498,0.1763,16.3208,16.3208,17.2944,14.9116,11.0684,0.2703,9.0756,9.0756,2.9917,7.7157,29.3827,3.2235,2.9656
