Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.1981,0.9872,81.2541,58.883,28.7322,28.7322,31.6157,27.3131,22.2594,1.1224,3.6488,5.526,66.0514,3519.095,-92.6783,24.9829,45.1308,1.1199,-0.9283,-1.8171
2021-12-31,1.1071,0.9022,9.8118,58.4076,26.7551,26.7551,29.6615,25.5347,20.6832,1.1176,3.7303,5.7434,63.5508,448.5943,-98.0035,23.1149,43.8861,7.5043,8.7952,8.0587
2020-12-31,1.2577,0.8196,4.7209,58.3769,25.4132,25.4132,28.6127,24.269,19.5366,1.0962,4.3148,5.1956,70.2521,213.2268,-129.7943,21.4151,38.4682,12.0431,5.7844,5.9312
2019-12-31,1.4707,0.7459,3.0686,57.8735,24.2098,24.2098,27.1573,22.6478,18.6499,1.0786,4.6209,5.3132,68.6964,133.3497,-174.5605,20.1163,33.8807,17.4417,2.2475,3.6253
2018-12-31,1.424,0.6254,1.7535,57.3779,23.2656,23.2656,26.1506,22.2054,17.462,1.1209,4.6544,5.4817,66.5856,86.8739,-316.3774,19.5739,32.545,23.6764,2.3534,1.5091
2017-12-31,1.4597,0.6369,1.7904,57.8246,22.3816,22.3816,25.1753,21.072,13.7969,1.0687,4.5002,5.1551,70.8039,68.6983,-171.4605,14.7451,24.9409,21.4275,2.5122,2.7093
2016-12-31,1.5264,0.668,2.0555,57.32,21.4143,21.4143,24.1571,20.1013,15.3242,1.1576,4.8212,5.5128,66.2096,88.3725,-184.3591,17.7393,29.3412,16.7157,1.493,-0.1934
2015-12-31,1.4248,0.4977,1.0158,56.4401,20.9212,20.9212,23.5945,19.346,14.7288,1.2226,4.8672,5.8224,62.6891,60.7832,1864.711,18.0071,30.5315,21.427,1.3907,1.504
2014-12-31,1.2512,0.3182,0.6281,54.6565,19.2152,19.2152,21.7414,17.9005,13.6059,1.2374,5.5113,5.7064,63.9633,47.0044,207.8593,16.8354,32.0491,25.4787,2.9085,2.5834
2013-12-31,1.62,0.2975,0.4417,53.8859,18.8465,18.8465,21.3393,16.9279,12.8667,1.1051,5.2137,5.0974,71.6051,32.7355,83.9092,14.2183,22.9971,31.7107,0.9604,1.2776
2012-12-31,1.5378,0.2956,0.4699,53.0019,18.0712,18.0712,20.4106,16.3398,12.4213,1.1579,5.5317,5.3534,68.1809,35.1596,113.0364,14.3821,24.7666,27.2022,1.7442,1.6777
2011-12-31,1.6707,0.379,0.6465,52.7545,16.4851,16.4851,18.6284,15.1203,11.6698,1.048,4.5193,5.4318,67.1965,34.5001,127.1289,12.2304,21.4249,24.7274,0.695,-0.0732
2010-12-31,2.1116,0.4649,0.8829,52.6983,17.1021,17.1021,19.3645,15.6243,11.7951,0.8621,4.2882,5.3347,68.4195,30.0872,99.843,10.1683,16.1003,23.796,1.0749,0.6096
2009-12-31,1.3061,0.2226,0.4128,51.4409,16.3479,16.3479,18.7471,13.0006,9.9831,1.0059,4.9959,5.5235,66.081,24.27,104.6627,10.0416,18.8682,21.0079,6.7833,5.093
