Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.8789,,,42.7465,12.2814,12.2814,13.3589,12.3921,9.0896,2.4416,7.1082,51.3495,41.9442,49.6381,22.1933,41.9442,14.5644,0.8644,0.6323
2021-12-31,1.6697,,,41.7249,12.4366,12.4366,13.713,12.4396,9.2646,2.1886,6.5619,55.6241,43.3457,51.8353,20.2762,43.3457,12.4772,0.1345,0.1013
2020-12-31,1.7606,,0.0002,39.3934,8.2313,8.2313,9.8344,8.2576,5.9948,1.9977,7.1538,51.0216,25.411,31.3602,11.976,25.411,10.6542,0.8005,1.0168
2019-12-31,1.7315,0.0002,0.0004,41.5698,10.2131,10.2131,11.3532,10.2975,7.4811,2.628,7.294,50.041,39.7342,48.7816,19.6604,39.7259,9.9347,-0.2428,-0.4042
2018-12-31,1.7981,0.0004,0.0006,41.5672,10.124,10.124,11.261,10.1996,7.4874,3.0478,7.301,49.993,40.8473,51.0872,22.8201,40.8298,8.9286,1.0794,1.0563
2017-12-31,1.9145,0.0006,0.0008,41.0841,9.7919,9.7919,11.0354,9.826,5.5173,2.8203,7.1911,50.7573,26.2909,32.6707,15.5604,26.2753,8.8947,0.1939,0.5118
2016-12-31,1.8889,0.0008,0.0009,41.1526,10.5368,10.5368,11.7617,10.5537,6.5402,2.953,7.4661,48.8874,31.6022,39.3283,19.3135,31.5778,8.5025,0.1365,0.0569
2015-12-31,1.8275,0.001,0.0012,41.5015,11.3933,11.3933,12.4427,11.4041,7.0226,3.049,7.2305,50.4803,35.6448,45.2509,21.4115,35.6091,7.6533,0.7831,0.682
2014-12-31,2.1228,0.0012,0.0013,40.9566,10.5777,10.5777,11.6359,10.5931,6.516,2.8502,7.1388,51.1291,31.2217,39.2029,18.5719,31.1848,7.251,0.2662,0.1932
2013-12-31,2.1882,0.0014,0.0016,40.5825,9.3402,9.3402,10.4889,9.3638,5.9397,2.8491,7.6932,47.4447,27.4231,35.1122,16.9228,27.3844,6.69,0.1731,0.1417
2012-12-31,2.1224,0.0017,0.0018,40.1113,8.3442,8.3442,9.5294,8.3733,5.0803,2.9764,8.0164,45.5318,24.9334,32.8848,15.1992,24.8912,6.0386,0.2666,0.3062
2011-12-31,2.1283,0.0019,0.0021,39.439,6.5996,6.5996,7.9609,6.6248,3.9122,2.8792,7.6561,47.6742,18.7284,24.5359,11.4284,18.6924,5.6339,0.5865,0.4314
2010-12-31,2.3793,0.002,0.0021,37.6062,3.609,3.609,5.3714,3.6272,2.0072,2.4923,7.503,48.647,7.9184,10.2534,5.186,7.9027,5.7077,-0.4168,-0.3791
2009-12-31,2.5142,0.002,0.0021,36.3465,2.1511,2.1511,4.3005,2.1986,1.1548,2.3658,8.3792,43.5604,4.1412,5.2477,2.9032,4.133,6.0534,1.638,1.3567
