Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-10-31,2.6239,0.6324,1.7401,66.5452,42.8425,42.8425,57.8532,37.4484,33.8012,0.4533,5.7704,11.2248,32.5172,50.6187,-41.0301,15.6931,18.6051,54.3278,7.4811,7.5114
2021-10-31,2.6407,0.6124,1.5916,61.3625,31.0346,31.0346,53.0419,24.6448,23.4499,0.3632,8.1773,13.2545,27.5379,26.985,-22.5571,8.9136,10.4593,60.4407,3.4354,3.5026
2020-10-31,1.8671,0.6276,1.7199,56.5807,16.8034,16.8034,45.7091,10.2269,11.1479,0.3146,10.341,10.3997,35.0973,12.4026,-8.1447,3.8995,4.6187,58.6585,5.5053,5.2265
2019-10-31,1.4375,0.5461,1.315,55.2419,15.241,15.241,40.9435,9.8509,11.9264,0.3348,11.5721,6.9337,52.6413,10.9699,-9.3293,4.0538,4.9789,62.6658,2.5399,2.6377
2018-10-31,3.8952,0.3962,0.6562,51.4822,24.6307,24.6307,44.2057,21.8007,58.8018,0.4159,8.9991,6.2701,58.213,47.3759,-114.6215,25.1955,28.6048,65.3358,5.0427,5.6156
2017-10-31,6.2566,0.4292,0.7568,48.2479,13.4441,13.4441,40.3039,10.3482,9.594,0.3241,6.3075,7.2042,50.6646,7.7202,-14.4916,3.2894,4.407,56.6895,6.6546,7.0376
2016-10-31,2.3148,0.3761,0.6236,44.8641,-3.0891,-3.0891,20.1586,-8.361,-13.1344,0.265,5.2143,6.0706,60.1258,-7.9951,9.7579,-3.5004,-4.988,54.926,0.6569,0.5011
2015-10-31,3.3592,0.448,0.8214,52.0662,23.9156,23.9156,38.3353,21.4977,19.9883,0.649,6.2424,6.6968,54.504,29.5079,-586.9199,13.2287,16.2881,17.0637,3.8484,3.6613
2014-10-31,3.7746,0.6275,1.6987,43.9681,10.26,10.26,25.2284,8.0112,6.1607,0.4069,4.6089,5.4591,66.8611,9.5282,-15.6853,2.9454,3.5493,12.7511,1.5356,0.9403
2013-10-31,4.3913,,,47.5397,21.9048,21.9048,29.3651,22.5397,21.9048,0.7379,4.6386,6.0287,60.5437,19.1268,27.5587,16.164,19.1268,11.5857,0.0931,0.1206
2012-10-31,4.8873,0.0008,0.0012,48.308,24.6193,24.6193,31.176,24.7462,23.8156,0.826,6.299,6.9326,52.6502,23.2741,30.9851,19.6716,23.2549,9.8543,-0.109,-0.6285
2011-10-31,3.98,0.002,0.003,49.101,25.0,25.0,31.7637,24.0154,23.6301,0.955,6.1289,7.122,51.25,27.5175,41.5038,22.5675,27.4627,8.1557,0.8078,0.6763
2010-10-31,1.9239,0.0027,0.1568,46.1539,22.2647,22.2647,29.957,19.398,19.828,0.9703,5.963,7.3439,49.7014,27.5748,54.6053,19.2397,27.5017,6.2738,1.4385,1.3858
2009-10-31,1.3649,0.183,0.576,37.7359,3.2345,3.2345,14.2857,-2.4259,-2.965,0.7533,5.7037,7.9785,45.748,-4.2308,-19.8198,-2.2335,-3.4564,4.4181,0.6347,0.3744
