Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.0104,0.6501,2.2624,100.0,42.2115,42.2115,51.8414,37.2224,27.8463,0.2432,1.0225,356.9714,37.5499,-19.9195,6.7734,13.1372,34.6455,-4.4202,-5.0636
2021-12-31,1.0374,0.6087,1.6953,100.0,43.8487,43.8487,54.1188,39.1288,29.6251,0.2114,0.9734,374.9873,29.2857,-18.4595,6.2627,11.4582,36.341,-2.7408,-3.1632
2020-12-31,0.997,0.48,1.0739,100.0,40.7,40.7,51.6378,36.9434,29.4792,0.2134,1.1558,315.7885,20.9875,-20.2381,6.2907,10.913,40.1048,4.0793,4.0095
2019-12-31,1.0348,0.4699,1.0954,100.0,46.4893,46.4893,57.0341,40.6901,33.791,0.2163,1.0429,349.9922,24.1155,-25.8444,7.3076,12.7839,43.4911,3.0986,3.1472
2018-12-31,0.8622,0.4514,1.1775,100.0,44.8203,44.8203,56.3244,45.0022,33.3464,0.2172,1.0526,346.7496,24.2946,-22.48,7.2438,13.3279,38.9094,2.5373,2.403
2017-12-31,0.8667,0.4411,1.0085,94.9708,39.2863,39.2863,51.356,39.7233,32.9045,0.1988,1.0083,361.9939,20.1332,-19.6639,6.5398,11.2516,40.9394,-0.1723,-0.3014
2016-12-31,0.7668,0.4498,1.0594,94.3029,41.1758,41.1758,52.6872,35.1025,24.6996,0.1903,1.0215,357.3201,14.6686,-12.0176,4.6993,8.07,33.5817,-0.5773,-0.7523
2015-12-31,0.8652,0.4213,0.8201,93.6427,39.2006,39.2006,50.975,31.4766,21.2836,0.2158,1.3591,268.564,12.8065,-12.4994,4.5937,7.4118,30.6362,1.0218,0.8882
2014-12-31,0.7379,0.453,1.1146,91.9748,47.1447,47.1447,56.5913,42.767,30.7412,0.1407,0.8892,410.4677,14.0805,-10.5924,4.3252,7.7014,28.5676,2.556,2.4903
2013-12-31,0.7091,0.2763,0.9144,92.3877,46.989,46.989,55.1145,45.0829,31.7818,0.2276,0.9705,376.0825,22.8718,-24.1083,7.2351,16.552,15.0826,2.8578,2.8352
2012-12-31,1.0465,0.3468,0.6862,91.7215,45.924,45.924,53.2786,43.9258,30.5567,0.2599,0.8592,424.7936,23.6588,-45.3579,7.943,15.4534,11.2765,-1.7626,-1.8247
2011-12-31,0.998,0.2555,0.5229,90.1463,43.56,43.56,50.5215,40.5852,28.356,0.2212,0.6821,535.1396,18.1573,-43.9928,6.2718,13.5187,9.9125,1.6119,1.5897
2010-12-31,1.3423,0.3339,0.5199,88.694,39.2985,39.2985,47.0767,34.8699,24.527,0.2923,1.0734,340.0313,17.2373,-63.6247,7.27,11.4815,7.8582,-0.5367,-0.5525
2009-12-31,1.0826,0.4096,0.7416,88.7851,41.2471,41.2471,49.3379,36.6069,20.6915,0.2927,2.1661,168.5056,62.1026,-28.3861,7.3624,11.0902,13.9324,2.2674,2.1446
