Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.1253,0.1432,46.162,34.9391,0.0122,4.7929,7.4806,0.4413,3.7565,17.0692,1.3504,1.3209
2022-09-30,0.1303,0.1499,32.448,23.3256,0.011,3.1745,5.1322,0.2719,2.4589,16.2377,0.3415,0.3192
2022-06-30,0.1232,0.1405,43.8389,33.0569,0.0105,3.9265,6.0047,0.3623,3.0968,17.667,0.9844,0.9745
2022-03-31,0.1212,0.138,42.9358,32.0489,0.01,3.5763,5.2692,0.334,2.8357,18.2036,0.6167,0.5829
2021-12-31,0.1161,0.1313,35.4987,27.1654,0.0094,2.6279,3.6934,0.2688,2.1126,19.4563,0.7878,0.7494
2021-09-30,0.1163,0.1316,46.9757,35.2742,0.0113,3.8375,5.0344,0.4169,3.0891,19.5093,0.8788,0.861
2021-06-30,0.1359,0.1572,53.2048,38.9786,0.0123,4.761,6.2843,0.5077,3.7402,19.1218,0.737,0.7266
2021-03-31,0.1403,0.1633,46.9714,35.0857,0.0114,3.9615,5.277,0.4187,3.0898,18.5922,0.7428,0.7149
2020-12-31,0.1646,0.1971,42.7494,34.1067,0.0117,3.7435,4.9268,0.4179,2.8413,18.8563,-0.001,-0.0405
2020-09-30,0.2155,0.2747,41.4379,32.7451,0.0105,3.2619,4.3016,0.3651,2.3222,18.6452,0.7043,0.6962
2020-06-30,0.2666,0.3635,-39.3665,-35.7466,0.0046,-1.3398,-1.7761,-0.1485,-0.8903,18.361,0.8936,0.8466
2020-03-31,0.3683,0.7648,19.6154,13.3654,0.0078,1.0111,1.335,0.1213,0.5904,18.1018,0.8189,0.7742
2019-12-31,0.3259,0.6093,35.1879,26.4451,0.011,2.5959,3.5364,0.3081,1.6092,17.0228,0.4807,0.4306
2019-09-30,0.3551,0.8762,37.2026,27.7578,0.0108,2.6783,3.6137,0.3192,1.5909,17.1918,0.7976,0.7238
2019-06-30,0.3568,0.8106,35.9375,27.8274,0.0105,2.5494,3.4389,0.3058,1.5104,16.5448,0.743,0.7238
2019-03-31,0.455,0.9378,36.7182,27.8146,0.0106,2.6797,3.8627,0.3059,1.3834,15.3248,0.5623,0.5272
2018-12-31,0.4516,0.9294,36.5327,29.0179,0.0107,2.8451,4.1735,0.323,1.4756,14.7245,0.9037,0.8845
2018-09-30,0.4308,0.9768,33.0429,39.7967,0.0111,2.6523,3.9307,0.297,1.4259,13.9944,0.5756,0.5234
2018-06-30,0.3853,0.7156,33.8897,26.0523,0.0111,2.5272,3.6504,0.3035,1.4727,14.1576,0.4501,0.4336
2018-03-31,0.3338,0.501,38.0084,27.9102,0.0116,2.7516,3.9659,0.3368,1.7384,14.1338,0.135,0.0859
2017-12-31,0.3343,0.5331,37.0294,21.8344,0.0118,2.0817,2.9698,0.2575,1.3156,14.2778,0.2376,0.1803
2017-09-30,0.2685,0.4032,34.5357,22.6401,0.0106,1.9742,2.7862,0.2531,1.3729,14.271,0.7293,0.6985
2017-06-30,0.2859,0.436,33.9124,22.6586,0.0106,1.966,2.761,0.2535,1.3357,14.0861,0.3525,0.326
2017-03-31,0.2644,0.3594,33.2542,22.5653,0.0101,1.8425,2.5968,0.2353,1.2889,13.8758,0.598,0.5874
2016-12-31,0.3178,0.4659,35.443,23.5443,0.0094,1.8303,2.5858,0.2302,1.1872,13.72,0.2144,0.2999
2016-09-30,0.2585,0.3486,33.5231,21.637,0.0112,1.9281,2.6546,0.2548,1.3621,14.0455,0.4988,0.4456
2016-06-30,0.3403,0.516,29.7235,19.8925,0.0103,1.642,2.2578,0.2155,1.0321,13.8084,0.2918,0.3037
2016-03-31,0.3133,0.4562,30.757,20.4781,0.01,1.6655,2.3042,0.2175,1.0893,13.5008,0.6104,0.5662
2015-12-31,0.3314,0.4963,31.8501,20.9992,0.0102,1.7973,2.5142,0.2285,1.1432,12.9836,0.1346,0.0034
2015-09-30,0.3028,0.4344,29.6936,19.0102,0.0102,1.6257,2.2553,0.21,1.0775,12.9961,0.5686,0.478
2015-06-30,0.1757,0.3224,30.6607,19.9703,0.0111,1.801,2.5028,0.2372,1.4097,12.7001,0.2621,0.2447
2015-03-31,0.1583,0.3104,26.7799,17.6375,0.0101,1.4583,2.013,0.1927,1.1649,12.7001,0.2334,0.1959
2014-12-31,0.1702,0.3387,24.6501,15.5521,0.0108,1.3697,1.9002,0.1832,1.077,12.4621,0.4262,0.3698
2014-09-30,0.1818,0.3325,36.1669,23.1839,0.0109,1.9496,2.691,0.2659,1.5115,12.4472,0.5584,0.5086
2014-06-30,0.1834,0.3313,35.0752,22.8029,0.0106,1.8313,2.5309,0.2485,1.4147,12.3553,0.2316,0.1899
2014-03-31,0.2076,0.3848,35.7199,24.1542,0.0108,1.9312,2.8228,0.2569,1.4884,11.7052,0.3029,0.2763
2013-12-31,0.2345,0.4447,30.2874,13.8541,0.0116,1.3709,2.027,0.1789,1.0195,11.445,0.4169,0.3718
2013-09-30,0.238,0.4268,32.0523,21.9062,0.0111,1.9493,2.9053,0.2507,1.4414,11.2439,0.7109,0.6742
2013-06-30,0.2406,0.5697,30.6123,20.3297,0.0107,1.8031,2.7019,0.2258,1.3277,10.9867,0.7341,0.7072
2013-03-31,0.2709,0.4877,34.678,25.3685,0.0108,2.1813,3.2152,0.2782,1.5426,11.1364,0.7941,0.7709
