Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-09-30,1.8125,0.2841,0.42,12.5146,8.2767,8.2767,10.5965,7.7869,6.0771,1.4471,8.4538,20.676,17.6533,16.4,106.6645,8.8238,11.7407,55.0306,-3.1184,-5.0043
2021-09-30,1.5529,0.3169,0.5236,13.8707,9.3435,9.3435,12.0513,8.5889,6.4762,1.2958,9.2476,19.6038,18.6189,17.139,389.313,8.4277,11.7084,48.9151,-0.0931,-0.1206
2020-09-30,1.7945,0.4122,0.737,12.4673,6.9654,6.9654,9.8367,6.1688,4.7725,1.2533,9.7955,22.1235,16.4983,13.4603,-90.5553,6.0106,7.9115,42.1534,3.7476,3.9026
2019-09-30,1.2679,0.4109,0.8466,11.8429,6.5322,6.5322,9.3432,5.5984,4.6693,1.2882,9.5146,19.5145,18.704,14.1408,-52.6274,6.0544,8.3305,38.5082,-1.1637,-1.3516
2018-09-30,1.1306,0.3833,0.7707,12.7235,7.4129,7.4129,9.7673,6.6963,7.4154,1.3759,9.9505,23.2455,15.702,23.2066,-80.6347,10.2133,14.3119,35.0027,1.0055,0.6427
2017-09-30,1.5521,0.4682,0.9663,13.2305,7.6346,7.6346,9.6236,6.8688,4.6367,1.3632,10.2495,22.8418,15.9795,16.8387,-35.5032,6.3351,8.9545,28.6929,0.0602,-1.047
2016-09-30,1.7697,0.3918,0.6524,12.7356,7.6815,7.6815,9.593,7.0443,4.7938,1.6485,11.7804,23.9176,15.2607,18.4123,-83.2316,7.9203,11.1982,26.6593,0.7413,1.0271
2015-09-30,1.5222,0.381,0.6893,9.4675,5.2425,5.2425,6.9611,4.6431,2.9488,1.8013,13.0146,25.5389,14.2919,12.6108,-57.4918,5.3289,7.8056,25.0801,2.9865,2.655
2014-09-30,1.6384,0.4584,0.9185,7.1448,3.8052,3.8052,5.2155,3.3316,2.2991,1.5687,10.6582,22.3159,16.356,9.6137,-27.8103,3.5732,5.2071,23.6809,-0.3441,-0.5599
2013-09-30,1.8618,0.2331,0.3863,6.8598,4.0001,4.0001,5.51,3.6568,2.2633,2.8229,11.3653,22.9619,15.8959,13.605,20.2242,6.9639,10.4331,18.1192,0.3723,0.7167
2012-09-30,1.9092,0.2409,0.4025,6.6253,3.8905,3.8905,5.4001,2.9194,1.7637,2.7787,10.9879,23.9877,15.2162,10.1622,15.266,5.1614,7.7145,16.8301,0.4555,0.2827
2011-09-30,2.0135,0.2709,0.3838,6.8525,4.0241,4.0241,5.6038,3.3654,2.3414,2.8933,11.5334,24.2483,15.0526,12.9815,20.2525,6.6661,9.4652,15.3649,-1.0258,-1.2667
2010-09-30,1.8145,0.291,0.4876,8.8428,5.4731,5.4731,7.3233,4.2314,2.7436,2.6442,11.3967,23.7312,15.3806,14.7087,24.3476,7.115,10.428,13.7958,1.1978,0.7358
2009-09-30,2.1952,0.4237,0.7847,4.5049,-0.8051,-0.8051,3.213,-2.0334,-2.0484,2.5204,12.6934,24.2764,15.0352,-12.4126,-23.6356,-5.1911,-7.1531,11.7846,2.5806,1.5914
