Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.7744,0.915,10.8052,69.0683,20.0902,20.0902,23.679,18.7587,14.752,0.7501,3.5174,103.7697,354.6124,-24.5746,11.0661,30.126,2.8772,-1.6433,-2.2819
2021-12-31,0.7755,0.8688,6.6371,69.4951,19.3443,19.3443,23.919,20.4875,16.7631,0.6383,3.4676,105.2587,213.8643,-24.0861,10.7002,28.0619,4.5033,5.1954,5.433
2020-12-31,0.7881,0.6423,1.8147,67.1898,11.9566,11.9566,17.7557,7.9556,6.5069,0.5603,3.302,110.5406,24.4624,-10.02,3.6461,8.7494,12.2738,3.8189,4.5251
2019-12-31,0.7067,0.6853,2.3265,63.4758,8.7175,8.7175,13.8591,6.4951,5.4952,0.5936,3.2016,114.0065,24.8553,-7.9779,3.2622,7.822,10.5273,1.1011,0.8402
2018-12-31,0.6913,0.7132,2.6819,63.0533,6.533,6.533,13.31,4.556,3.0803,0.641,3.1674,115.2367,14.3938,-3.9312,1.9746,4.1275,9.4843,2.2799,2.1363
2017-12-31,0.9171,0.7467,3.334,60.1329,-0.1911,-0.1911,7.5164,-3.8598,0.099,0.4547,2.8139,129.7142,0.3334,-0.0995,0.045,0.0845,10.8284,-1.5275,-2.1662
2016-12-31,0.9198,0.9161,11.4063,61.3159,12.4826,12.4826,15.1436,11.799,7.919,1.0326,3.8017,96.0098,317.9833,-25.6612,8.1772,26.6911,0.7366,0.2994,0.2468
2015-12-31,0.8621,1.2032,-6.1845,61.2088,13.3144,13.3144,15.5632,12.5846,8.1198,0.9975,3.7245,97.9995,-132.655,-18.5994,8.0993,26.9614,-1.608,0.2401,0.1221
2014-12-31,0.9024,0.7049,2.5129,60.5265,14.1563,14.1563,16.2369,13.5885,9.0908,1.0615,3.6613,99.6908,114.0193,-40.2834,9.6498,33.6462,1.8415,0.494,0.4545
2013-12-31,0.9353,0.2738,0.5674,60.0113,15.4405,15.4405,17.5228,14.9331,10.2455,1.0004,3.6344,100.4291,50.5931,-111.4681,10.2491,36.739,3.9288,0.4091,0.4869
2012-12-31,0.8668,0.2727,0.6685,59.2113,15.2064,15.2064,17.1732,14.5807,10.2675,0.9966,3.4826,104.8072,54.0977,-73.8482,10.2329,39.344,3.2848,0.334,0.2958
2011-12-31,0.7662,0.4521,1.1002,58.5483,14.576,14.576,16.9152,13.7672,9.322,1.0643,3.4881,104.6427,75.3103,-41.01,9.9214,41.2624,1.9475,0.5271,0.32
2010-12-31,0.7657,0.4904,1.177,57.1395,11.5848,11.5848,14.4907,10.4067,7.4729,1.0022,3.5318,103.3476,51.4739,-28.5888,7.4892,26.2317,1.9487,0.3983,0.3363
2009-12-31,0.6211,0.5242,2.9235,56.2763,11.7983,11.7983,14.299,10.1356,7.2788,0.9379,3.5888,101.7049,73.7228,-19.5122,6.8267,35.0747,1.1737,1.6601,1.5048
