Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.4163,0.7133,33.4829,33.4829,37.5078,36.4984,0.047,3.214,3.214,1.7697,1.8759,53.6002,2.1721,2.2682
2022-09-30,0.4235,0.7346,31.497,31.497,23.8307,23.3089,0.0459,2.0434,2.0434,1.1087,1.178,51.8505,2.971,-0.1505
2022-06-30,0.4228,0.7325,29.8984,29.8984,43.0468,42.3764,0.0439,3.511,3.511,1.9198,2.0265,53.4318,2.4624,2.5185
2022-03-31,0.4264,0.7434,29.4196,29.4196,23.4743,23.0803,0.0425,1.8609,1.8609,1.0142,1.0674,52.9176,1.5522,0.8944
2021-12-31,0.4233,0.734,28.3991,28.3991,42.8,39.8466,0.0411,3.1024,3.1024,1.6917,1.7892,53.3559,1.8936,1.9884
2021-09-30,0.4271,0.7456,26.2111,26.2111,19.7961,18.4626,0.0402,1.4293,1.4293,0.7735,0.8188,52.8959,2.4255,1.2134
2021-06-30,0.4266,0.7439,25.0559,25.0559,51.6322,49.3346,0.0389,3.6577,3.6577,1.9914,2.0974,53.2602,2.1679,1.9712
2021-03-31,0.4362,0.7737,24.7329,24.7329,11.6542,10.8872,0.038,0.8118,0.8118,0.4366,0.4577,52.6142,1.2927,0.3098
2020-12-31,0.4284,0.7494,25.7633,25.7633,20.4753,19.4542,0.0378,1.4174,1.4174,0.7709,0.8102,53.2325,1.5711,-0.0997
2020-09-30,0.4197,0.7232,24.0206,24.0206,14.7148,13.9386,0.038,1.0138,1.0138,0.5574,0.5883,53.504,2.2204,1.4022
2020-06-30,0.4202,0.7247,25.6831,25.6831,19.0327,17.9504,0.0371,1.2595,1.2595,0.6983,0.7302,53.9639,2.0019,1.0656
2020-03-31,0.4191,0.7214,26.4605,26.4605,9.1395,8.5449,0.0375,0.6106,0.6106,0.3402,0.3547,54.3894,1.4027,0.6246
