Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.1501,0.6346,1.884,51.5472,14.2392,14.2392,27.3383,10.4933,9.6208,0.2742,3.7287,5.4405,67.0893,10.9754,10.6517,2.5803,3.8922,26.0728,-3.3349,-4.3502
2021-12-31,1.1919,0.6272,1.7354,58.1116,15.6365,15.6365,30.8364,11.2294,18.3927,0.2549,4.6027,7.772,46.9634,10.4538,10.128,2.5319,3.7759,24.8033,1.8263,2.7274
2020-12-31,0.782,0.6601,2.039,60.9224,19.1649,19.1649,35.416,12.6052,11.7638,0.2163,4.3542,7.3601,49.5918,11.4201,11.4201,2.3394,3.8821,21.035,-1.8393,-2.5353
2019-12-31,0.8621,0.7041,2.6206,57.2313,16.8327,16.8327,31.7633,11.5338,10.2657,0.2468,4.6826,7.3355,49.7577,12.5223,12.5223,2.3587,3.7057,17.8056,0.2764,0.2316
2018-12-31,0.9405,0.6904,2.4576,55.5071,16.9067,16.9067,30.4816,11.2615,9.5591,0.2802,4.7046,7.0276,51.938,13.7521,13.7521,2.6866,4.2582,16.909,-0.0521,-1.4539
2017-12-31,0.889,0.6729,2.3419,56.7978,20.3251,20.3251,33.708,13.4589,6.9877,0.2856,4.2321,6.3056,57.8855,10.3171,10.3171,2.0043,3.3742,15.902,0.2311,0.2967
2016-12-31,0.8588,0.671,2.3389,56.1963,19.6281,19.6281,32.3019,12.9083,8.6107,0.2959,4.4776,7.6819,47.5145,12.8904,12.8904,2.5576,4.2408,15.3653,-0.0905,-0.4291
2015-12-31,1.0078,0.6818,2.3831,52.8656,18.2466,18.2466,29.8637,12.3296,8.101,0.318,3.9113,8.2242,44.3812,13.2076,13.2076,2.5863,4.2024,14.3398,0.538,0.6245
2014-12-31,1.3332,0.6871,2.3574,46.2599,16.0468,16.0468,25.5885,10.1546,6.6444,0.3742,4.2026,8.0482,45.3517,12.9215,12.9215,2.4967,4.0436,13.4702,0.1671,-0.7027
2013-12-31,1.2987,0.6747,2.2833,49.3451,17.3926,17.3926,26.9571,11.5139,6.8839,0.377,3.7753,7.1061,51.3646,13.0049,13.0049,2.6068,4.2311,13.1191,0.6059,0.301
2012-12-31,1.3478,0.6794,2.3206,48.8406,16.0403,16.0403,25.6037,9.9472,6.1091,0.365,2.9511,7.2289,50.4918,11.643,11.643,2.2007,3.7323,12.2605,0.1822,-1.0375
2011-12-31,1.0971,0.6689,2.3646,45.9942,15.4237,15.4237,23.8198,9.3188,6.3817,0.3953,2.9587,7.3982,49.3365,13.5091,13.5091,2.5225,4.4725,12.0897,0.6461,0.5439
2010-12-31,1.3652,0.7005,2.6035,45.3047,15.2052,15.2052,24.1605,9.1729,5.0373,0.4119,2.994,6.4904,56.2368,12.901,12.901,2.3438,3.8636,11.3662,0.2275,0.4196
2009-12-31,1.4033,0.6746,2.3233,42.4658,11.249,11.249,20.4351,5.3989,3.5133,0.4067,2.7066,6.2299,58.5882,8.1512,7.4881,1.4421,2.4363,12.8916,3.5645,0.1261
